Gene.Symbol,ENTREZ_GENE_ID
FA2H,79152
TNIP2,79155
MFSD11,79157
GNPTAB,79158
LENG1,79165
CENPO,79172
ZNF343,79175
EFHD2,79180
TTPAL,79183
BRCC3,79184
TMEM43,79188
IRX3,79191
IRX1,79192
ZNF557,79230
DCAF10,79269
OR51B4,79339
OR51B2,79345
RSG1,79363
ZXDC,79364
BHLHE41,79365
FCRL2,79368
BCL2L14,79370
LRRC2,79442
PAGR1,79447
ULBP3,79465
OR2A4,79541
FAM65A,79567
GCC1,79571
NKAP,79576
CDC73,79577
SPAG16,79582
CARS2,79587
RNF219,79596
CEP97,79598
FAM118B,79607
VCPKMT,79609
ACSS3,79611
TANGO6,79613
HMBOX1,79618
RNASEH2B,79621
TNFAIP8L2,79626
OGFRL1,79627
SH3TC2,79628
SCRN3,79634
ARMC7,79637
SRD5A3,79644
EFCAB1,79645
AKIRIN1,79647
MCPH1,79648
MAP7D3,79649
TMEM204,79652
PPP1R3B,79660
ICE2,79664
DHX40,79665
PLEKHF2,79666
PARP8,79668
ZCCHC6,79670
VEPH1,79674
SMC6,79677
CENPU,79682
ZDHHC14,79683
SAP30L,79685
STEAP4,79689
ZNF322,79692
YRDC,79693
MANEA,79694
GALNT12,79695
ZYG11B,79699
C11orf80,79703
COLGALT1,79709
GTDC1,79712
NPEPL1,79716
TBL1XR1,79718
AAGAB,79719
THAP9,79725
WDR59,79726
NSUN7,79730
TEFM,79736
TTLL7,79739
CXorf36,79742
CLIP4,79745
ZNF385D,79750
SNIP1,79753
DHRS12,79758
ZNF668,79759
GEMIN7,79760
C1orf115,79762
KATNBL1,79768
TXNDC15,79770
MCTP1,79772
GRTP1,79774
ZFHX4,79776
MICALL2,79778
CCDC82,79780
IQCA1,79781
MYH14,79784
KLHL36,79786
CLMN,79789
FBXO31,79791
C12orf49,79794
ALG9,79796
ARMC5,79798
HPS6,79803
HAND2-AS1,79804
VASH2,79805
GSTCD,79807
MMRN2,79812
EHMT1,79813
AGMAT,79814
NIPAL2,79815
MOB3B,79817
ZNF552,79818
WDR78,79819
ARHGAP28,79822
EFCC1,79825
CLMP,79827
METTL8,79828
CTD-3203P2.1 /// KDM8,79831
QSER1,79832
GEMIN6,79833
PEAK1,79834
TMC5,79838
ZDHHC11,79844
CSPP1,79848
SNX22,79856
RBFA,79863
TCTN2,79867
ALG13,79868
CPSF7,79869
BAALC,79870
RPAP2,79871
CBLL1,79872
THSD4,79875
UBA5,79876
DCAKD,79877
CCDC134,79879
ZC3H14,79882
MAP9,79884
HDAC11,79885
CAAP1,79886
MCMBP,79892
GGNBP2,79893
ZNF672,79894
THNSL1,79896
PRR5L,79899
CYBRD1,79901
MORN1,79906
PYROXD1,79912
MAGIX,79917
NANOG,79923
SPEF2,79925
MAP6D1,79929
DOK3,79930
KIAA0319L,79932
SYNPO2L,79933
ADCK4,79934
CNTNAP3,79937
SLC35E1,79939
LINC00472,79940
ZNF696,79943
L2HGDH,79944
DHDDS,79947
NOL10,79954
ERMP1,79956
JADE1,79960
DENND2D,79961
DNAJC22,79962
SCD5,79966
WDR76,79968
ATAT1,79969
WLS,79971
CPED1,79974
DNAJB14,79982
SVEP1,79987
TTC26,79989
PLEKHH3,79990
OBFC1,79991
AGPAT4-IT1,79992
ELOVL7,79993
ANKRD53,79998
GREB1L,80000
PCNXL2,80003
DOCK5,80005
TRAPPC13,80006
C10orf88,80007
TMEM156,80008
FAM192A,80011
PHC3,80012
WWC2,80014
NAA25,80018
FOXRED2,80020
TMEM62,80021
MYO15B,80022
SLC8B1,80024
PANK2,80025
FBXL18,80028
SEMA6D,80031
CSRNP3,80034
TRPM3,80036
GPR157,80045
PGAP1,80055
ATF7IP2,80063
DCAF17,80067
CCDC15,80071
ZNF606,80095
ZNF614,80110
BAIAP2L2,80115
PIF1,80119
VCPIP1,80124
CCDC176,80127
TRIM46,80128
LRRC8E,80131
RPF1,80135
ZNF703,80139
SIKE1,80143
FRAS1,80144
UXS1,80146
PQLC1,80148
ASRGL1,80150
CENPT,80152
EDC3,80153
LOC80154,80154
NAA15,80155
ASMTL-AS1,80161
C4orf29,80167
MOGAT2,80168
CTC1,80169
DBF4B,80174
SPSB1,80176
MYCT1,80177
MYO19,80179
TMEM134,80194
TMEM254,80195
RNF34,80196
HKDC1,80201
CHD9,80205
OPA3,80207
SPG11,80208
PROSER1,80209
ARMC9,80210
ALPK1,80216
WDR96,80217
NAA50,80218
RAB11FIP1,80223
ORAI2,80228
RUFY1,80230
WDR26,80232
C17orf70,80233
PREX2,80243
CEP63,80254
SLC35F5,80255
C16orf70,80262
TRIM45,80263
ZNF430,80264
EDEM3,80267
HSD3B7,80270
SCUBE1,80274
MTERF2,80298
TRABD,80305
MED28,80306
SPHKAP,80309
PDGFD,80310
KLHL15,80311
TET1,80312
LRRC27,80313
EPC1,80314
CPEB4,80315
ZKSCAN3,80317
GKAP1,80318
CXXC4,80319
SP6,80320
CEP70,80321
ABTB1,80325
WNT10A,80326
ULBP2,80328
DNAJC5,80331
ADAM33,80332
KCNIP4,80333
PABPC1L,80336
PNPLA3,80339
BPIFB2,80341
TRAF3IP3,80342
SEL1L2,80343
WDR61,80349
TNKS2,80351
PDCD1LG2,80380
CD276,80381
SLC19A3,80704
TSGA10,80705
AKNA,80709
PBX4,80714
ACAD10,80724
SRCIN1,80725
KIAA1683,80726
TTYH3,80727
ARHGAP39,80728
THSD7B,80731
TSEN2,80746
TMEM121,80757
KHDC1,80759
NDFIP1,80762
SPX,80763
TMEM177,80775
CYB5B,80777
CMIP,80790
ASXL3,80816
CEP44,80817
ZNF436,80818
EEPD1,80820
DDHD1,80821
DUSP16,80824
ZFP91,80829
APOL6,80830
APOL4,80832
SH3BP5L,80851
KDM7A,80853
SETD7,80854
KIAA1715,80856
ZNRD1-AS1,80862
NPL,80896
TUBB1,81027
WNT5B,81029
ZBP1,81030
CLPTM1L,81037
OR51E2,81285
HM13,81502
MOB2,81532
ITFG1,81533
SGPP1,81537
SLC38A1,81539
FBXO38,81545
STMN4,81551
FAM49A,81553
WBSCR16,81554
YIPF5,81555
TRIM11,81559
C1orf21,81563
NDEL1,81565
CSRNP2,81566
CLPB,81570
PDRG1,81572
ANKRD13C,81573
PLA2G12A,81579
CDADC1,81602
TRIM8,81603
URM1,81605
PVRL4,81607
FAM83D,81610
ANP32E,81611
TMEM163,81615
CAB39L,81617
TSPAN14,81619
CDT1,81620
UNC93B1,81622
DEFB126,81623
DIAPH3,81624
TRMT1L,81627
CCNL2,81669
AMN,81693
OR5V1,81696
DOCK8,81704
PPP1R14C,81706
TRIM7,81786
RNF170,81790
ADAMTS12,81792
TLR10,81793
ADAMTS10,81794
SLCO5A1,81796
NETO2,81831
NETO1,81832
VANGL1,81839
TRIM56,81844
SBF2,81846
RNF146,81847
ST6GALNAC5,81849
KRTAP1-3,81850
TMEM14B,81853
KRTAP2-1,81872
ARPC5L,81873
LAS1L,81887
HYI,81888
FAHD1,81889
SLC25A28,81894
CABLES2,81928
SEH1L,81929
PITPNM3,83394
ELOVL3,83401
FCRL5,83416
FCRL4,83417
ADPGK,83440
GSG1,83445
PUS7L,83448
CDCA3,83461
APH1B,83464
GLT8D2,83468
KATNAL2,83473
ARHGAP24,83478
DDX59,83479
EPPK1,83481
SCRT1,83482
TTC25,83538
CHST9,83539
NUF2,83540
FAM110A,83541
AIF1L,83543
DNAL1,83544
RTBDN,83546
RILP,83547
COG3,83548
UCK1,83549
TMUB1,83590
THAP2,83591
AKR1E2,83592
RASSF5,83593
NUDT12,83594
SOX7,83595
BCL2L12,83596
LRRC2-AS1,83598
CCM2,83605
GUCD1,83606
AMMECR1L,83607
C18orf21,83608
C19orf12,83636
ZMIZ2,83637
TEX101,83639
FAM103A1,83640
FAM107B,83641
SELO,83642
CCDC3,83643
FAM167A,83648
DYNLRB2,83657
TEKT1,83659
TLN2,83660
MS4A8,83661
PARP9,83666
SESN2,83667
CRISPLD1,83690
CD99L2,83692
HSDL1,83693
RPS6KL1,83694
RHNO1,83695
SLC4A9,83697
CALN1,83698
SH3BGRL2,83699
JAM3,83700
FERMT3,83706
TRPT1,83707
ESPN,83715
YPEL3,83719
RIOK1,83732
SLC25A18,83733
ATG10,83734
ITCH,83737
TFAP2D,83741
MARVELD1,83742
L3MBTL2,83746
KRTAP4-12,83755
RBP5,83758
FRMD8,83786
ARMC10,83787
KCNK16,83795
USP26,83844
ESYT3,83850
SETDB2,83852
ROPN1L,83853
ANGPTL6,83854
KLF16,83855
FSD1L,83856
TMTC1,83857
ATAD3B,83858
TAF3,83860
RSPH3,83861
TMEM120A,83862
TTTY5,83863
TTTY11,83866
TTTY12,83867
TTTY13,83868
HMCN1,83872
GPR61,83873
TBC1D10A,83874
BCO2,83875
MRO,83876
TM2D2,83877
USHBP1,83878
CDCA7,83879
MIXL1,83881
TSPAN10,83882
SLC25A2,83884
PRSS27,83886
TTLL2,83887
FGFBP2,83888
WDR87,83889
SPATA9,83890
SNX25,83891
KCTD10,83892
SPATA16,83893
TTC29,83894
KRTAP1-5,83895
KRTAP3-1,83896
KRTAP3-2,83897
KRTAP9-3,83900
KRTAP9-8,83901
KRTAP17-1,83902
GSG2,83903
STARD3NL,83930
STK40,83931
SPRTN,83932
HDAC10,83933
TMEM133,83935
RASSF4,83937
C10orf11,83938
EIF2A,83939
TATDN1,83940
IMMP2L,83943
FCAMR,83953
RACGAP1P,83956
FRMD8P1,83957
SLC4A11,83959
IFI27L2,83982
TSSK6,83983
SPNS1,83985
ITFG3,83986
CCDC8,83987
FAM172A,83989
BRIP1,83990
CTTNBP2,83992
REG4,83998
KREMEN1,83999
TMPRSS13,84000
B3GNT5,84002
OBSCN,84033
EMILIN2,84034
KATNAL1,84056
MND1,84057
WDR54,84058
GPR98,84059
RBM48,84060
MAGT1,84061
DTNBP1,84062
KIRREL2,84063
HDHD2,84064
TEX35,84066
FAM160A2,84067
SLC10A7,84068
PLEKHN1,84069
FAM186B,84070
ARMC2,84071
HORMAD1,84072
MYCBPAP,84073
QRICH2,84074
FSCB,84075
TKTL2,84076
C3orf20,84077
KBTBD7,84078
ENKD1,84080
NSRP1,84081
ZRANB3,84083
FBXO30,84085
ARL6,84100
USP44,84101
SLC41A2,84102
C4orf17,84103
PCBD2,84105
PRAM1,84106
ZIC4,84107
PCGF6,84108
ZNF394,84124
LRRIQ1,84125
WDR75,84128
CEP78,84131
USP42,84132
ZNRF3,84133
TOMM40L,84134
UTP15,84135
SLC7A6OS,84138
FAM161A,84140
EVA1A,84141
FAM175A,84142
ZNF644,84146
PPP1R1B,84152
RNASEH2C,84153
RPF2,84154
ARID5B,84159
KIAA1109,84162
GTF2IRD2,84163
NLRC5,84166
C19orf44,84167
ANTXR1,84168
LOXL4,84171
POLR1B,84172
ELMOD3,84173
SLA2,84174
CHD6,84181
ZCCHC7,84186
FAR1,84188
SLITRK6,84189
METTL25,84190
FAM96A,84191
SETD3,84193
USP48,84196
TXNDC2,84203
MEX3B,84206
DKFZP434F142,84214
ZNF541,84215
TMEM117,84216
ZMYND12,84217
WDR24,84219
SPATC1L,84221
TMEM191A,84222
NBPF3,84224
ZMYND15,84225
C2orf16,84226
CCDC135,84229
TRAF7,84231
MAF1,84232
TMEM126A,84233
RHBDD1,84236
DKFZp547J222,84237
ATP13A4,84239
ZCCHC9,84240
ZDHHC18,84243
MRI1,84245
MED10,84246
LDOC1L,84247
FYTTD1,84248
PSD2,84249
ANKRD32,84250
SGIP1,84251
GARNL3,84253
CAMKK1,84254
SLC37A3,84255
FLYWCH1,84256
SYT3,84258
DCUN1D5,84259
TCHP,84260
FBXW9,84261
PSMG3,84262
HAGHL,84264
POLR3GL,84265
ALKBH7,84266
C9orf64,84267
RPAIN,84268
CHCHD5,84269
C9orf89,84270
POLDIP3,84271
YIPF4,84272
NOA1,84273
COQ5,84274
SLC25A33,84275
NICN1,84276
DNAJC30,84277
HIATL2,84278
PRADC1,84279
BTBD10,84280
C2orf88,84281
RNF135,84282
TMEM79,84283
NTPCR,84284
EIF1AD,84285
TMEM175,84286
ZDHHC16,84287
EFCAB2,84288
ING5,84289
CAPNS2,84290
WDR83,84292
FAM213A,84293
UTP23,84294
PHF6,84295
GINS4,84296
LLPH,84298
MIEN1,84299
UQCC2,84300
TMEM246,84302
CHCHD6,84303
NUDT22,84304
WIBG,84305
PDCD2L,84306
ZNF397,84307
NUDT16L1,84309
C7orf50,84310
MRPL45,84311
BRMS1L,84312
VPS25,84313
TMEM107,84314
MON1A,84315
NAA38,84316
CCDC115,84317
CCDC77,84318
CMSS1,84319
ACBD6,84320
SARNP,84324
C16orf13,84326
ZBED3,84327
LZIC,84328
HVCN1,84329
ZNF414,84330
FAM195A,84331
DYDC2,84332
PCGF5,84333
APOPT1,84334
AKT1S1,84335
TMEM101,84336
ELOF1,84337
GFM2,84340
COG8,84342
HPS3,84343
ARFGAP2,84364
NIFK,84365
PRAC1,84366
HOOK3,84376
C2orf40,84417
CYSTM1,84418
C15orf48,84419
PROK1,84432
CARD11,84433
GPR123,84435
MSANTD4,84437
RAB11FIP4,84440
MAML2,84441
FRMPD3,84443
DOT1L,84444
LZTS2,84445
ABLIM2,84448
ZNF333,84449
ZNF512,84450
KIAA1804,84451
EFCAB7,84455
L3MBTL3,84456
PHYHIPL,84457
LCOR,84458
ZMAT1,84460
NEURL4,84461
SLX4,84464
MEGF10,84466
FBN3,84467
FAM120B,84498
SPIRE2,84501
ZNF527,84503
NKX6-2,84504
PPAPDC1B,84513
GHDC,84514
MCM8,84515
DCTN5,84516
ACTRT3,84517
CNFN,84518
ACRBP,84519
C14orf142,84520
JAGN1,84522
ZC3H8,84524
ZNF559,84527
C15orf41,84529
SRRM4,84530
ACSS1,84532
MCHR2,84539
KBTBD8,84541
KIAA1841,84542
MRPL43,84545
PGBD1,84547
TMEM185A,84548
PARD6G,84552
FAXC,84553
MAP1LC3A,84557
LYZL1,84569
COL25A1,84570
GNPTG,84572
PARD6B,84612
ZBTB37,84614
KRTAP4-4,84616
NT5C1A,84618
ST6GAL2,84620
ZNF594,84622
KIRREL3,84623
FNDC1,84624
KRBA1,84626
ZNF469,84627
NTNG2,84628
TNRC18,84629
TTBK1,84630
SLITRK2,84631
AFAP1L2,84632
KISS1R,84634
GPR174,84636
IL1F10,84639
USP38,84640
HIATL1,84641
KIF2B,84643
C22orf23,84645
PLA2G12B,84647
LCE3D,84648
DGAT2,84649
EBPL,84650
SPINK7,84651
SPZ1,84654
GLYR1,84656
LINC00852,84657
RNASE7,84659
CCDC62,84660
DPY30,84661
GLIS2,84662
MYPN,84665
RETNLB,84666
HES7,84667
FAM126A,84668
USP32,84669
ZNF347,84671
CARD6,84674
TRIM55,84675
TRIM63,84676
DSCR8,84677
KDM2B,84678
SLC9A7,84679
ACCS,84680
HINT2,84681
INSM2,84684
PPP1R9B,84687
C9orf24,84688
MS4A14,84689
SPATA22,84690
FAM71F1,84691
CCDC54,84692
MCEE,84693
LOXL3,84695
ABHD1,84696
CAPS2,84698
CREB3L3,84699
COX4I2,84701
GPT2,84706
BEX2,84707
LNX1,84708
MGARP,84709
HDGFRP2,84717
PLEKHA8,84725
PRRC2B,84726
SPSB2,84727
CBX2,84733
FAM167B,84734
CNDP1,84735
AFAP1-AS1,84740
UNC119B,84747
USP30,84749
FUT10,84750
B3GNT9,84752
MGC10814,84757
ZNF577,84765
EFCAB4B,84766
TRIM51,84767
MPV17L2,84769
DDX11L2,84771
ZNF607,84775
DLGAP1-AS2,84777
SUV420H2,84787
LINC00467,84791
FAM220A,84792
FOXD2-AS1,84793
PYROXD2,84795
AGPAT9,84803
MFSD9,84804
NFKBID,84807
PERM1,84808
BUD13,84811
PLCD4,84812
PPAPDC3,84814
MGC12916,84815
RTN4IP1,84816
TXNDC17,84817
IL17RC,84818
POLR2J4,84820
FCRLA,84824
SFT2D3,84826
ADTRP,84830
USMG5,84833
ABHD14B,84836
ARHGAP5-AS1,84837
ZNF496,84838
HPDL,84842
PHF5A,84844
ATP1A1-AS1,84852
LINC00839,84856
ZNF503,84858
LRCH3,84859
MINA,84864
CCDC142,84865
TMEM25,84866
PTPN5,84867
HAVCR2,84868
CBR4,84869
RSPO3,84870
ZC3H10,84872
ZNF514,84874
PARP10,84875
ORAI1,84876
ZBTB45,84878
MFSD2A,84879
RPUSD4,84881
AIFM2,84883
ZDHHC12,84885
C1orf198,84886
SPPL2A,84888
SLC7A3,84889
POMGNT2,84892
FBXO18,84893
LINGO1,84894
FAM73B,84895
ATAD1,84896
TBRG1,84897
PLXDC2,84898
TMTC4,84899
NFATC2IP,84901
CEP89,84902
ARHGEF39,84904
ZNF341,84905
C9orf3,84909
TMEM87B,84910
SLC35B4,84912
ATOH8,84913
ZNF587,84914
FAM222A,84915
CIRH1A,84916
LRP11,84918
PPP1R15B,84919
FIZ1,84922
FAM104A,84923
ZNF566,84924
DIRC2,84925
SPRYD3,84926
TMEM209,84928
FIBCD1,84929
MASTL,84930
RAB2B,84932
C8orf76,84933
MEDAG,84935
ZFYVE19,84936
ZNRF1,84937
ATG4C,84938
MUM1,84939
MAEL,84944
ABHD13,84945
LTV1,84946
SERAC1,84947
TIGD5,84948
PRPF38A,84950
TNS4,84951
MICALCL,84953
MPND,84954
NUDCD1,84955
RELT,84957
SYTL1,84958
UBASH3B,84959
FBXL20,84961
AJUBA,84962
ALKBH6,84964
IGSF21,84966
LSM10,84967
PNMA6A,84968
TOX2,84969
C1orf94,84970
ATG4D,84971
DISP1,84976
FRMD5,84978
CEP19,84984
FAM83A,84985
COX14,84987
PPP1R16A,84988
RBM17,84991
UBL7,84993
C21orf119,84996
RERG,85004
PHYKPL,85007
TCEAL3,85012
TMEM128,85013
TMEM141,85014
USP45,85015
C11orf70,85016
TMEM241,85019
REPS1,85021
TMEM60,85025
C9orf37,85026
SMIM3,85027
KRTAP9-4,85280
KRTAP4-1,85285
KRTAP4-5,85289
KRTAP4-3,85290
KRTAP4-2,85291
KRTAP3-3,85293
ATCAY,85300
COL27A1,85301
PPIL4,85313
PAQR8,85315
ABCC11,85320
LGALS12,85329
SHANK3,85358
TRIM5,85363
ZCCHC3,85364
ALG2,85365
MYLK2,85366
KIAA1652,85367
STRIP1,85369
KIAA1656,85371
TUBGCP6,85378
KIAA1671,85379
FAM207A,85395
RGS8,85397
EAF1,85403
DNAJC14,85406
NKD1,85407
NKD2,85409
SLC22A16,85413
SLC45A3,85414
RHPN2,85415
CCNB3,85417
ZCRB1,85437
CABS1,85438
STON2,85439
DOCK7,85440
HELZ2,85441
KNDC1,85442
DCLK3,85443
LRRCC1,85444
CNTNAP4,85445
ZFHX2,85446
KIAA1755,85449
ITPRIP,85450
UNK,85451
DISP2,85455
TNKS1BP1,85456
CIPC,85457
KIAA1731,85459
ZNF518B,85460
TANC1,85461
FHDC1,85462
ZC3H12C,85463
SSH2,85464
EPT1,85465
GFM1,85476
DNAJC5B,85479
TSLP,85480
GALP,85569
GTPBP10,85865
PNPT1,87178
GGACT,87769
ANKRD13A,88455
RRP36,88745
TRIM4,89122
RSPH1,89765
LMLN,89782
NAV1,89796
NAV2,89797
PPP1R3F,89801
KCNK17,89822
FGD3,89846
FCHSD1,89848
ATG16L2,89849
KLHL6,89857
SEC16B,89866
PLCZ1,89869
MAATS1,89876
TPD52L3,89882
LHX4,89884
FATE1,89885
ZNF628,89887
KBTBD6,89890
WDR34,89891
TMEM116,89894
UBE3B,89910
PAPLN,89932
KLC4,89953
SAPCD2,89958
RSPRY1,89970
DPH6,89978
MIDN,90007
SYT8,90019
FLJ20021,90024
UBE3D,90025
FAM181A,90050
CCDC120,90060
LACRT,90070
ZNF30,90075
PHLDB2,90102
VWA5B2,90113
C9orf69,90120
KRT8P12,90133
KCNH7,90134
BTBD6,90135
TSPAN18,90139
HS6ST2,90161
FRMD7,90167
EMILIN3,90187
SYS1,90196
SNX21,90203
ZSWIM1,90204
UCN2,90226
KIAA2013,90231
ZNF551,90233
LOC90246,90246
UNC5A,90249
OTULIN,90268
LINC00263,90271
EFCAB12,90288
KLHL13,90293
TP53I13,90313
ZNF616,90317
ZNF766,90321
CCDC97,90324
ZNF160,90338
FER1L5,90342
FAM110B,90362
SAMD1,90378
TICRR,90381
MED30,90390
TMEM41A,90407
C15orf57,90416
KNSTRN,90417
BMF,90427
ZNF622,90441
ERI1,90459
GADD45GIP1,90480
TMEM263,90488
FAM95A,90499
LRRC46,90506
SCRN2,90507
YIF1B,90522
MLIP,90523
SHF,90525
STPG1,90529
MCU,90550
C19orf52,90580
ZNF700,90592
ZNF439,90594
LYRM7,90624
ERVH48-1,90625
STARD13,90627
LINC00473,90632
N4BP2L1,90634
ZFAND2A,90637
COX19,90639
TGIF2LY,90655
LRRC16B,90668
PPP1R3E,90673
LRSAM1,90678
CCDC126,90693
SEC11C,90701
FAM104B,90736
PAGE5,90737
MGC45800,90768
PYGO2,90780
CEP95,90799
TMEM55B,90809
PRMT9,90826
C16orf93,90835
TCEAL8,90843
ZNF598,90850
SPOCD1,90853
TMEM261,90871
ZNF697,90874
TRIM41,90933
ESAM,90952
DHX57,90957
ZNF251,90987
KIFC2,90990
FMNL3,91010
CERS5,91012
DPP9,91039
CCDC149,91050
AP5B1,91056
CCDC34,91057
ANKRD30A,91074
TRIM47,91107
ZNF682,91120
L3MBTL4,91133
SLC25A46,91137
TMEM67,91147
TIGD7,91151
IGFN1,91156
SCARF2,91179
NUP210L,91181
SLC39A13,91252
BOD1,91272
C12orf29,91298
TMEM259,91304
DERL3,91319
DDX60L,91351
CDKN2AIPNL,91368
ANKRD40,91369
ZNF502,91392
SESTD1,91404
BTF3L4,91408
XRCC6BP1,91419
RCCD1,91433
RNF185,91445
LOC91450,91450
ACBD5,91452
PKDCC,91461
ISX,91464
COL23A1,91522
PCED1B,91523
ANKRD44,91526
RSAD2,91543
UBXN11,91544
LOC91548,91548
C12orf65,91574
RPS19BP1,91582
PLXNA4,91584
ZNF830,91603
SLFN11,91607
RASL10B,91608
CHURC1,91612
DEPDC7,91614
NEXN,91624
BOC,91653
ZNF765,91661
NLRP12,91662
MYADM,91663
SYT12,91683
CENPL,91687
SMDT1,91689
LONRF1,91694
ACY3,91703
YTHDC1,91746
ELMSAN1,91748
KIAA1919,91749
LIN52,91750
NEK9,91754
CABLES1,91768
NXPE3,91775
ALKBH8,91801
MYLK3,91807
EXOC3L4,91828
WDR20,91833
MARVELD3,91862
RFT1,91869
TTC5,91875
FDXACB1,91893
NDUFAF2,91942
ARRDC4,91947
LINC00923,91948
ZNF300,91975
TPGS1,91978
FAM58A,92002
SLC25A51,92014
SNX29,92017
CTBP1-AS2,92070
ZC3HAV1L,92092
INTS4,92105
OXNAD1,92106
DSEL,92126
MTDH,92140
TMEM88,92162
UBTD2,92181
DAPL1,92196
DUSP27,92235
RCSD1,92241
LMBRD2,92255
MRPS36,92259
ATP6AP1L,92270
ZNF461,92283
ZNF585B,92285
CAPN13,92291
TMEM132C,92293
SCGB3A1,92304
TMEM129,92305
MEX3A,92312
PRR29,92340
GORAB,92344
NAF1,92345
CRB3,92359
SPSB4,92369
PXYLP1,92370
MRRF,92399
RBM18,92400
CHMP4C,92421
BBIP1,92482
SPECC1,92521
CCDC64,92558
FANK1,92565
MOB1B,92597
TIMM50,92609
TIFA,92610
MGME1,92667
DTD1,92675
FAM114A1,92689
TMEM169,92691
ARRDC1,92714
DPH7,92715
OTOP2,92736
DNER,92737
SLC38A5,92745
BPIFB1,92747
DRC1,92749
SHKBP1,92799
CENPBD1,92806
HIST3H2A,92815
ZNF276,92822
REEP6,92840
HNRNPLL,92906
UBE2Q2,92912
CCDC102A,92922
MARS2,92935
ADAMTSL1,92949
PEX11G,92960
9-Mar,92979
ZBTB47,92999
B3GNT7,93010
PKHD1L1,93035
COQ10A,93058
NEURL3,93082
DMKN,93099
NAPRT,93100
TMEM44,93109
OLFM2,93145
HTR7P1,93164
PRDM6,93166
PIGM,93183
IGSF8,93185
C1orf158,93190
CCDC114,93233
LEMD1,93273
HAUS8,93323
MVB12A,93343
SP140L,93349
OPALIN,93377
MMGT1,93380
SYCE1,93426
DKFZp434J0226,93429
LOC93444,93444
LOC93463,93463
ZNF670,93474
MAPK1IP1L,93487
SDR42E1,93517
ZFAND4,93550
TRMT10A,93587
CACNA2D4,93589
FBXO44,93611
MRFAP1,93621
LOC93622,93622
TADA2B,93624
TBCK,93627
MYOCD,93649
ACPT,93650
ST7-AS2,93654
CAPZA3,93661
ARHGAP18,93663
ACRC,93953
ACTR8,93973
ATPIF1,93974
CPA5,93979
FOXP2,93986
PIGS,94005
TTYH2,94015
LRRC4B,94030
HTRA3,94031
CAMK2N2,94032
ZNF101,94039
SYAP1,94056
SFXN1,94081
HSPB9,94086
SFXN5,94097
ORMDL1,94101
ORMDL3,94103
TMEM203,94107
SYTL3,94120
SYTL4,94121
SYTL5,94122
OPN4,94233
FOXQ1,94234
GNG8,94235
H2AFV,94239
EPSTI1,94240
TP53INP1,94241
PPP1R14A,94274
CEP41,95681
FNIP1,96459
TBC1D27,96597
BMS1P20,96610
TGS1,96764
EGLN2,112398
EGLN3,112399
PRRT2,112476
ERI2,112479
SAT2,112483
DTD2,112487
GTF3C6,112495
SNX18,112574
MRAP2,112609
RWDD2A,112611
CMTM7,112616
FAM71E1,112703
RDH13,112724
IL17F,112744
IFT43,112752
STX1B,112755
C1orf85,112770
KRT71,112802
FDX1L,112812
HOGA1,112817
WDR89,112840
L3HYPDH,112849
TP53RK,112858
VPS26B,112936
NACC1,112939
CCDC104,112942
RPUSD1,113000
PLCD3,113026
MTFR2,113115
CDCA5,113130
SAAL1,113174
SCAMP4,113178
CHST14,113189
CASC4,113201
KIF12,113220
SLC46A1,113235
C12orf57,113246
LARP4,113251
GLCCI1,113263
TMEM106A,113277
SLC52A3,113278
SFT2D1,113402
SMIM12,113444
AZIN2,113451
TMEM54,113452
HELQ,113510
CMTM1,113540
CYP2U1,113612
ADPRHL1,113622
MFSD3,113655
SDSL,113675
KLHDC7B,113730
ODF3,113746
ZBED6CL,113763
HENMT1,113802
FAM83F,113828
SLC35A4,113829
LINC00310,114036
LINC00313,114038
LINC00334,114042
MCM3AP-AS1,114044
WBSCR22,114049
TRIM9,114088
SLC2A13,114134
PRO2852,114224
LACTB,114294
EFHC1,114327
MAL2,114569
SLC22A9,114571
TIRAP,114609
CYGB,114757
PGLYRP2,114770
PKD1L2,114780
BTBD9,114781
CSMD2,114784
MBD6,114785
XKR4,114786
GPRIN1,114787
CSMD3,114788
SLC25A25,114789
STK11IP,114790
TUBGCP5,114791
FMNL2,114793
TMEM132B,114795
SLITRK1,114798
ESCO1,114799
CCDC85A,114800
TMEM200A,114801
MYSM1,114803
RNF157,114804
GALNT13,114805
SORCS1,114815
KLHL29,114818
ZBED9,114821
RHPN1,114822
LENG8,114823
PWWP2A,114825
SMYD4,114826
OSBPL5,114879
OSBPL6,114880
OSBPL7,114881
OSBPL8,114882
OSBPL10,114884
OSBPL11,114885
C1QTNF1,114897
C1QTNF2,114898
C1QTNF4,114900
C1QTNF6,114904
C1QTNF7,114905
FBXO32,114907
EPB41L4A-AS1,114915
SMIM19,114926
PTPMT1,114971
FLYWCH2,114984
WDR31,114987
VASN,114990
ZNF618,114991
MB21D1,115004
SLC26A9,115019
NT5C3B,115024
CCDC124,115098
HAUS1,115106
SLC26A7,115111
3-Mar,115123
ZNF554,115196
OMA1,115209
DDIT4L,115265
SLC25A26,115286
PCMTD1,115294
GPR146,115330
FCRL1,115350
FCRL3,115352
GBP4,115361
GBP5,115362
LRRC56,115399
MALSU1,115416
UHRF2,115426
ZNF689,115509
FCHO2,115548
ARHGEF25,115557
FAM46B,115572
SLC5A11,115584
NOSTRIN,115677
ALPK2,115701
