sex,genename,M28L_logFC,M28L_P.Value,M28L_adj.P.Val,P522R_logFC,P522R_P.Value,P522R_adj.P.Val,P2KOhet_logFC,P2KOhet_P.Value,P2KOhet_adj.P.Val
ALL,Meaf6.mRNA,0.040934498341473,0.421152400763495,0.980206329068514,-0.0231122497005014,0.636819768027702,0.712832737686181,-0.126564687902963,0.0397604050858766,0.0834770693842783
ALL,Mecp2.mRNA,0.126578503705254,0.216744349028684,0.835878760618831,0.303202065088636,0.0136821320334791,0.0326822248195934,0.38170957109773,0.000159524672834326,0.00146346547687143
ALL,Mef2a.mRNA,-0.107361062709936,0.0609463126685644,0.501026180768848,-0.190277112039681,0.00279994509669331,0.00899677789952725,-0.217873321331945,0.000635780301494511,0.0037966880268493
ALL,Mertk.mRNA,0.101923032277314,0.402435670467005,0.977197000153754,0.497743667224196,5.11178136486629e-05,0.000422974850190897,0.597364617149468,2.042031728985e-07,1.52071304052648e-05
ALL,Mfn2.mRNA,-0.0277649197860494,0.791543849230868,0.999654941153485,0.465835121713956,4.09346664927699e-05,0.000367541048084019,0.405268638321026,0.00023905084191262,0.00200009522503107
ALL,Mgmt.mRNA,0.108203114479165,0.529425426648047,0.999654941153485,-0.065215513679183,0.659918033626369,0.731572881410668,-0.0100718427497419,0.935682573059181,0.956072750196064
ALL,Mki67.mRNA,-0.00149891822376613,0.996139495790398,0.999654941153485,0.180185718784321,0.567100376278568,0.649140213714889,0.445681548114929,0.14563155439681,0.234566854791808
ALL,Mkrn1.mRNA,0.0323125820716808,0.671177067311713,0.999654941153485,0.200669442658475,0.01187422291347,0.0290769172310504,0.100037611979234,0.230822067253425,0.334265262188217
ALL,Mmp12.mRNA,-0.530637113460057,0.0832672843667829,0.595572779708176,0.460779190609844,0.0918937373888839,0.153830453911786,0.153038211804072,0.527663909388828,0.638034870378468
ALL,Mmp14.mRNA,-0.071293197175347,0.599678591820162,0.999654941153485,0.0828096440678623,0.543254437537823,0.627518355769054,-0.0315172296202739,0.813420129330622,0.86682650145839
ALL,Mmp16.mRNA,-0.132175103215538,0.286762435543243,0.930874983071142,-0.667421851717005,0.000527631376169257,0.00246487572778701,-0.463393794901478,0.000543974998125213,0.00342623058520657
ALL,Mmp19.mRNA,0.270639576423246,0.225721704240369,0.845454667361854,0.642829517771314,0.00707975864212577,0.0189893526290916,0.574161615130041,0.0060335159781227,0.0194362117768533
ALL,Mmp2.mRNA,0.114754480327145,0.58980729719099,0.999654941153485,0.206046036989521,0.288439231234063,0.386417001843729,0.297695089490661,0.120418976581162,0.204083566735945
ALL,Mmp24.mRNA,0.293925649291268,0.156234639268236,0.77871280832121,-0.00132702019967734,0.993502462657775,0.995862325989504,0.0299014833572055,0.850704389118742,0.896745842318341
ALL,Mmp9.mRNA,-0.0127954761587152,0.972330922857114,0.999654941153485,0.705770285192812,0.0144186835067516,0.0340560696260214,0.575120583768232,0.0345106768238186,0.0748125288680725
ALL,Mmrn2.mRNA,-0.12720883574291,0.606120141594966,0.999654941153485,0.0351741241443415,0.854263419020541,0.895279377880798,-0.26407534294033,0.153289450779308,0.243799553626387
ALL,Mmut.mRNA,-0.0162850341705401,0.875154752516791,0.999654941153485,-0.551456007145213,2.34253173187567e-05,0.000272516419491284,-0.541831250140532,4.91082622769213e-05,0.000675772391767199
ALL,Mnat1.mRNA,0.00973818314146957,0.940298289923258,0.999654941153485,-0.648014409270076,9.01259964548153e-06,0.000144193250010623,-0.613358309750947,0.000149179511124766,0.00139897230432559
ALL,Mog.mRNA,-0.0183587693642338,0.758933468987842,0.999654941153485,0.00789098891289974,0.897178603882796,0.923745706432018,-0.020065429404605,0.770350543613062,0.837498348665026
ALL,Mpz.mRNA,-0.246460422431176,0.409671935472216,0.977197000153754,0.357397433471573,0.139365054147225,0.215316596420847,0.379586860338259,0.0612101692125792,0.118489410127103
ALL,Ms4a1.mRNA,0.0310118330313884,0.93711940380989,0.999654941153485,1.15882271346456,0.000592752282068663,0.00270911331804667,0.793764841036128,0.0204434073604647,0.0492218609463623
ALL,Ms4a2.mRNA,-0.109502292822758,0.77847677216764,0.999654941153485,0.146506191768128,0.678909872629303,0.748041687335681,0.247684778136516,0.49933641241848,0.608431085776512
ALL,Ms4a4a.mRNA,0.38781757734773,0.0249268885619744,0.334389752094798,0.494816271118062,0.00494115851692844,0.0142494457458574,0.587860317247274,0.000180586629346614,0.00161517399435465
ALL,Msn.mRNA,-0.0415344264310367,0.639412458919345,0.999654941153485,0.194376134045653,0.204455362027685,0.294136918553465,0.390349444580202,9.39093588050525e-05,0.00100753600209489
ALL,Msr1.mRNA,0.360080778698927,0.220178216290843,0.835878760618831,1.03857162413622,0.000151883012155279,0.000991154089631872,0.729530063045043,0.00353935371265099,0.0129503520237461
ALL,Mta1.mRNA,0.0205253219022801,0.877448876843845,0.999654941153485,0.164948891972761,0.131340929096053,0.205027886850311,0.0364708007196271,0.756802855869934,0.825958978906324
ALL,Mta2.mRNA,0.224152101172061,0.104877456660136,0.659000773143583,-0.121921924933162,0.470324011306694,0.563605519282177,-0.0321887837937096,0.807250269015136,0.862539792841178
ALL,Mthfr.mRNA,0.13312560180152,0.578805747707299,0.999654941153485,0.792377080249063,0.000233576229782793,0.00132604263186106,0.482677333109318,0.0162085409045374,0.0408765194923195
ALL,Mtmr4.mRNA,0.246312689789809,0.0456354637740581,0.441026695709599,0.467280831424942,0.000212575961107883,0.00125265047979381,0.391674526012427,0.000300954458893716,0.00228148709556553
ALL,Mtor.mRNA,-0.0067712331023948,0.970058320375799,0.999654941153485,0.641430793607626,4.99647399306298e-05,0.000416153689159061,0.535443287648668,0.000835108285880584,0.00461679951932236
ALL,Mutyh.mRNA,0.254427839458118,0.169348000470105,0.783021332652694,0.413327698307606,0.0316134045410583,0.0650773498357395,0.228283130619698,0.150541920677869,0.240638979265382
ALL,Mx1.mRNA,0.068945373110382,0.827047814686203,0.999654941153485,0.836112146668821,0.00589314799990599,0.0163612398418443,0.754905983195873,0.011113844367667,0.0305208827971072
ALL,Myc.mRNA,0.08677771292838,0.474989888612409,0.998135752868841,0.269365106381048,0.0249693426527221,0.0533072306886108,0.264212091625454,0.0171779433474986,0.0426955076052677
ALL,Myct1.mRNA,0.0148627745567964,0.896976538739788,0.999654941153485,0.0669468580743633,0.578713887139958,0.660046649656925,0.0554148663508789,0.639687279813874,0.732227935121487
ALL,Myd88.mRNA,0.0528532333815912,0.744636218042537,0.999654941153485,-0.0707754143117176,0.648706074617396,0.722693828477975,0.11491501800577,0.356947207911924,0.468285145302068
ALL,Myh10.mRNA,-0.0420123306533622,0.82078383905106,0.999654941153485,0.140353956120373,0.342712799992252,0.442728984479787,0.227309511421147,0.107532449327598,0.185724530489413
ALL,Myo5a.mRNA,-0.0324436186471235,0.74350980988842,0.999654941153485,-0.373396551011476,0.00315692948003358,0.00984402148207514,-0.131692211600694,0.232183955534245,0.335170909585352
ALL,Myorg.mRNA,0.137597999917459,0.550796695592283,0.999654941153485,0.486289726736586,0.0102344638952927,0.0256063859514635,0.326432819743795,0.0756880372025196,0.140089261839751
ALL,Myrf.mRNA,-0.0805726102669837,0.604903018388305,0.999654941153485,0.197091937875202,0.0888175308717728,0.149724359632043,0.230439811372868,0.047195996627932,0.0959071135328441
ALL,Naglu.mRNA,-0.222055855452816,0.0639033898533729,0.50927775649479,-0.473481446851722,8.83332904783091e-05,0.000646415871361499,-0.394884549290138,0.000582347408366155,0.00354447989899785
ALL,Nap1l2.mRNA,-0.0759038094644069,0.438350814386721,0.983957679102108,0.2426091213107,0.00895503561238882,0.0229960955076759,0.166307030479558,0.0527620778089583,0.105191796072663
ALL,Napsa.mRNA,0.291041345110121,0.258446422369796,0.879551534193984,1.27077574311354,2.94336634107299e-05,0.000306934621142951,1.06143193744458,9.30568008518794e-05,0.00100692230665367
ALL,Ncam1.mRNA,-0.0604915147088434,0.40909507704987,0.977197000153754,0.524438481025834,8.81855725474593e-07,3.60138499500269e-05,0.339851344684401,0.00139473106797913,0.00681019613318233
ALL,Ncam2.mRNA,-0.198492915115425,0.0140189856142293,0.232091270232169,-0.674942143031961,8.93448972841881e-09,5.65553199808911e-06,-0.600311824303761,5.47527268689285e-08,9.90242174515193e-06
ALL,Ncf1.mRNA,-0.0992098088216027,0.358110113327949,0.962563489327354,-0.140337520116981,0.173559017431421,0.25858677908908,0.0165731241922007,0.859077102229338,0.901817256569106
ALL,Nckap1.mRNA,-0.0653950428480119,0.466912384049688,0.995136495297821,0.303143690549012,0.000387414521744507,0.00197305581533938,0.267593188260827,0.000757117119460618,0.00437675923852577
ALL,Ncl.mRNA,-0.0438613183999923,0.67792853482958,0.999654941153485,-0.405732024530113,0.00238473125969854,0.0079869570761332,-0.198854397820475,0.171963773697553,0.265625324617437
ALL,Ncr1.mRNA,0.527090454404948,0.161732677374305,0.783021332652694,1.06064392111061,0.000800729698710966,0.00342474256273001,0.860652301535322,0.00759972872609853,0.0230725577152056
ALL,Ndufa10.mRNA,0.0208085240297127,0.713003483959778,0.999654941153485,0.0775914938067324,0.236216155421284,0.329712957842718,-0.0824481737120948,0.233940663205624,0.336928698971708
ALL,Ndufb5.mRNA,0.0905371609377319,0.540073366172302,0.999654941153485,0.221696037975294,0.0182735924756901,0.0416835460796822,-0.0476459969559375,0.614848772471149,0.714191641929984
ALL,Nefh.mRNA,-0.101262267179731,0.57261108545595,0.999654941153485,0.175445982445098,0.210319287728286,0.300185138967316,0.134979752274486,0.33500265920699,0.446905549584878
ALL,Nefl.mRNA,-0.0441186218390115,0.799611313901523,0.999654941153485,0.106810787318617,0.418311644084305,0.516665894059248,0.00585488388792044,0.965084347959039,0.977437427612915
ALL,Negr1.mRNA,-0.0939206708665807,0.221022045453026,0.835878760618831,-0.163238004841931,0.0556392357930729,0.102085902194247,-0.222802895708673,0.0115649346716712,0.0312780167610276
ALL,Nelfa.mRNA,0.0450953857036858,0.731249314681753,0.999654941153485,0.142343673887877,0.234237009237054,0.327672987507304,0.179017607712593,0.128131113712296,0.214285323592823
ALL,Nell2.mRNA,-0.0511307043171332,0.620347963751803,0.999654941153485,0.0957925812120362,0.376384249846132,0.477457375055314,-0.0569960636821119,0.615468468677419,0.714191641929984
ALL,Neo1.mRNA,0.0189913817141285,0.869403243865908,0.999654941153485,-0.455398358897478,0.000600296930820726,0.00273372631085985,-0.354092092854263,0.00392229130462498,0.0137551822483524
ALL,Nes.mRNA,0.119302334185536,0.625598750648716,0.999654941153485,0.0521010017810859,0.784397568271141,0.83730802818825,0.185497022061899,0.324848839644069,0.436117318122367
ALL,Nf1.mRNA,-0.0768273510871875,0.576218905567851,0.999654941153485,0.161637137671603,0.146280818151632,0.224202803607707,0.317607288647054,0.00317496463824992,0.0120344468024683
ALL,Nfe2l2.mRNA,0.142282925590003,0.0652290631954894,0.51612496253431,0.535278968633888,7.83346751463846e-05,0.000593842507397143,0.523973622908407,5.72226520942955e-07,2.72135199317966e-05
ALL,Nfkbia.mRNA,0.474755545983057,0.00456396008369407,0.1132935973717,0.272269777670181,0.057568517353593,0.105320437817411,0.370404396674356,0.00202206888088439,0.00898224281824432
ALL,Nfkbib.mRNA,0.0422384727279237,0.730631441559933,0.999654941153485,0.133499132242257,0.274772027832889,0.37045941132741,0.117304870623796,0.300188678089009,0.410409143046097
ALL,Ngf.mRNA,-0.0273502571311877,0.834749613687857,0.999654941153485,-0.413653148536711,0.00301184128899462,0.00953247767966797,-0.309510170652104,0.0150725584393121,0.0387842662279861
ALL,Ngfr.mRNA,0.212942127114619,0.285113155710381,0.930291894663255,0.300791254711656,0.150922361135604,0.229648688939513,0.375285134799656,0.059680767564462,0.115883208184983
ALL,Ninj2.mRNA,0.115638123626547,0.344444572944385,0.955143171079087,0.0926598760910702,0.415601860966629,0.513820269515383,0.0648907650769539,0.592730933815692,0.696101449175015
ALL,Nkg7.mRNA,0.0695393482478184,0.793094610467663,0.999654941153485,0.893456624370973,0.00080481330880112,0.00343061834660679,0.976946410175396,8.51752071772572e-05,0.000962784038271497
ALL,Nkiras1.mRNA,-0.00499836232873285,0.953909349924288,0.999654941153485,0.0932037816341555,0.317330048448055,0.417472715934189,-0.0412844143645703,0.651530483042041,0.739100698652939
ALL,Nkx6.2.mRNA,-0.163438719167489,0.134847061375965,0.737860783829629,0.00971812695032348,0.950316535826682,0.968463912136733,0.0160059975510967,0.89214686976123,0.922006479279769
ALL,Nlk.mRNA,-0.0136313602568432,0.893858148205979,0.999654941153485,-0.321462825222765,0.00133587407956317,0.00508683505756824,-0.29768704959031,0.00566660279560025,0.0184894823176029
ALL,Nlrp1b.mRNA,0.0510958413233711,0.892229328707296,0.999654941153485,0.136119954811549,0.682856033830346,0.751214619332045,0.159805505070564,0.648670637986403,0.738504521304663
ALL,Nlrp3.mRNA,-0.239679380207822,0.17966087104239,0.783021332652694,0.379288389981504,0.0248247327176362,0.0530880263860261,0.504111866570313,0.00295381461108911,0.0114783568050861
ALL,Nmb.mRNA,0.386422837659489,0.025162924400738,0.334389752094798,-0.00779554251483106,0.957928720420621,0.97252426628108,-0.0356343479559742,0.821682410056,0.873425634870609
ALL,Nme5.mRNA,0.0622976773432917,0.6029375137114,0.999654941153485,-0.0325548058007774,0.779806046998633,0.833812884713065,-0.0948950629393766,0.402809890233482,0.513552186339968
ALL,Nmnat2.mRNA,-0.0240834534094869,0.850760654156291,0.999654941153485,0.321051483827711,0.00374902420478111,0.0113819296001268,0.205160039464184,0.0480723297126021,0.0972197594507256
ALL,Nol3.mRNA,0.222711569668427,0.221844599974666,0.835878760618831,-0.240138988269509,0.166735452018239,0.249953344439319,0.00357236427193541,0.982202792692046,0.987663809013606
ALL,Nos1.mRNA,0.108465359152104,0.552884576981395,0.999654941153485,0.467573776469431,0.00466430539308174,0.0135747370750379,0.444983302462603,0.00411487759932123,0.0142724247691525
ALL,Nos1ap.mRNA,-0.110779990949274,0.413990899876534,0.980206329068514,0.448845691514688,0.000242705848674528,0.00137147185908366,0.324434389381864,0.00607893673843638,0.019532827184925
ALL,Nos2.mRNA,0.185391782055843,0.596591670082226,0.999654941153485,1.00386500134849,0.00266483755192232,0.00867271038749013,1.01219778692577,0.00206618289284404,0.00905116796657631
ALL,Nos3.mRNA,0.128761438649326,0.430471274734333,0.980343345992137,-0.0258530417976557,0.885521265365248,0.917405828111623,-0.0649096157164246,0.678399575169773,0.762747657340082
ALL,Nostrin.mRNA,0.502130107056544,0.0288926252227612,0.35470554413432,0.178418781429063,0.34322141393229,0.442934057123628,0.0757646570321793,0.644314486305561,0.735113695737442
ALL,Notch1.mRNA,0.0943681647113328,0.658864191935378,0.999654941153485,0.566428530243801,0.00731840041694631,0.0195466137718439,0.493561013430137,0.00886943192469564,0.0258060205927244
ALL,Notch3.mRNA,0.0316721835431881,0.841791153104351,0.999654941153485,0.616713295488742,0.0019697394322378,0.00683202772935085,0.620610292911948,0.000113828837866087,0.0011621557156328
ALL,Notch4.mRNA,0.362587958160545,0.212895682098164,0.835878760618831,0.8446393026944,0.00271129952739801,0.00880129538893814,0.769256289535625,0.00279399263412696,0.0110537333587648
ALL,Nova1.mRNA,-0.0905430793733419,0.470963498763177,0.99618828481037,-0.395307363866374,0.0017896551265764,0.00643665735865262,-0.370721989258209,0.00451509650145051,0.0153427035275485
ALL,Npas2.mRNA,0.0753623843833591,0.276618931184965,0.912400725714085,0.394695997198699,3.93260981121549e-05,0.000367541048084019,0.193993891190537,0.0209283393810173,0.0498969447389227
ALL,Npas4.mRNA,0.285231972165137,0.150444275827599,0.764960863044693,0.391509401262509,0.0546390780568998,0.100688606724942,0.522997410421052,0.00644396776722771,0.0202936895355977
ALL,Npc1.mRNA,-0.0486681914134337,0.777437283914295,0.999654941153485,0.461398876265104,0.00106602611581905,0.00420112713729399,0.445114128739192,0.000669196013448349,0.00395888856554023
ALL,Npc2.mRNA,0.12262280778164,0.345257279043813,0.955143171079087,-0.639443276830089,0.000130842943882088,0.000881101951886826,-0.469820194702552,0.00506791130284723,0.0170185032079698
ALL,Nptn.mRNA,-0.115942977181902,0.303585725326718,0.942008647704962,0.33429657287517,0.00260332889111266,0.00851631621743832,0.124932432813896,0.245372316581267,0.350215730317795
ALL,Npy.mRNA,0.0101830423884959,0.945835506311651,0.999654941153485,-0.43586148743365,0.00421034098843617,0.0125336214216886,-0.555649179655774,0.00197385558018557,0.00879894776237652
ALL,Nqo1.mRNA,0.167495526432955,0.196378266530881,0.804578917243028,-0.00567932808784111,0.965293133929033,0.976867392129621,-0.166334792365432,0.144257786006503,0.233244389635035
ALL,Nr4a2.mRNA,0.317934902307654,0.0864870147731576,0.611690283255963,0.336078140748416,0.046387077505594,0.0881772374205436,0.43348007502177,0.00570363102225372,0.0185148637799313
ALL,Nrcam.mRNA,-0.146752070518795,0.107751311248595,0.659000773143583,0.488645036098632,2.3678361883129e-05,0.000272516419491284,0.350636116462542,0.00381214012260906,0.0134809200983885
ALL,Nrg1.mRNA,-0.0692660252525421,0.386492812925405,0.977197000153754,0.0762293458871266,0.286218260900879,0.384529705388523,-0.0129954499359899,0.843767105919995,0.891660397407941
ALL,Nrxn1.mRNA,-0.0857966279225248,0.452552133026891,0.991254076174074,-0.514777884302958,6.14520441617172e-05,0.000494599215469553,-0.46546411520626,0.000184751922964226,0.00162427732272715
ALL,Nsf.mRNA,-0.0771682299238563,0.157380190022059,0.781346355168341,0.299723138581848,0.000381630858718596,0.00196400271194204,0.119044853057964,0.173602760442353,0.267373594549902
ALL,Ntf3.mRNA,0.0762782097914467,0.570075949500904,0.999654941153485,0.00272565914329981,0.984564798489414,0.990841303881955,-0.111042563774448,0.321191035662638,0.432582820371169
ALL,Ntng1.mRNA,0.0406850386804809,0.613795303834691,0.999654941153485,-0.284301435138431,0.0269551038188298,0.0564052255117993,-0.142828682317983,0.131989259989778,0.218429285159554
ALL,Ntrk1.mRNA,0.294200400484403,0.100015174078598,0.64601637950768,0.720016227998537,0.000472466541831686,0.00225714204512798,0.653444680721638,0.000446034763372706,0.00298772492290924
ALL,Nts.mRNA,0.146578058512652,0.276747139553087,0.912400725714085,-0.546257660886983,0.000436187572549785,0.00213209832759856,-0.736899419224641,6.40372231851066e-06,0.000150131712133972
ALL,Nuak1.mRNA,0.292414666640222,0.101198680701361,0.650342790700114,-0.0139168001292811,0.920211355372405,0.943309778057866,0.172291465457745,0.187139048640781,0.283734174346382
ALL,Nwd1.mRNA,-0.0110814888321968,0.955229747225435,0.999654941153485,0.00903949058507791,0.952002194301345,0.968463912136733,0.0418022179219335,0.776381024942936,0.840084083399793
ALL,Olfm3.mRNA,-0.250697759798017,0.000129828244998584,0.00684843992367528,-0.0509671143680581,0.470447521630382,0.563605519282177,-0.24297060761463,0.0021902480296754,0.00936775001881438
ALL,Olfml3.mRNA,-0.082039172690294,0.388710281446083,0.977197000153754,-0.237030494748046,0.034987874350681,0.0708714382847395,-0.0374380570793438,0.675831491872803,0.761212338710826
ALL,Olfr110.mRNA,-0.950765176396629,7.82967488786169e-08,1.98247368160658e-05,-0.304864986548962,0.033758670378945,0.0687113773307788,-0.39979344318814,0.00332755177446903,0.0124267862727958
ALL,Olig1.mRNA,-0.113694668107163,0.610207596529384,0.999654941153485,0.213866962523562,0.179582066916497,0.264669262766339,0.161608348663462,0.318442085622401,0.431173989730438
ALL,Olig2.mRNA,0.137991587102218,0.246798530092981,0.867908164160316,0.427801911716257,0.000337284583076698,0.00176447224039297,0.242722285241189,0.0398390378512574,0.0835036786749865
ALL,Opa1.mRNA,-0.0467491578720836,0.625305336790609,0.999654941153485,-0.481399799777606,4.70212104068185e-05,0.000402221975506974,-0.330793475463818,0.0063068793989244,0.0200615812036138
ALL,Opcml.mRNA,-0.13716251011023,0.18891555356636,0.786504639346194,-0.0338467467378596,0.708347734143974,0.774279301728852,-0.0882524171104944,0.374371719375491,0.485112176795672
ALL,Optn.mRNA,0.0641786750523767,0.457031458084827,0.991254076174074,-0.545519433214008,0.00064409297175396,0.00287407829141319,-0.151086283426974,0.14279247967112,0.231763178543126
ALL,Orc3.mRNA,-0.0552815228528249,0.460882646689894,0.991639591967247,-0.220327320768027,0.00324204298466579,0.0100107961428949,-0.253436988625856,0.00025572242334493,0.00205366749322129
ALL,Orc4.mRNA,-0.0440581902639519,0.634552385621787,0.999654941153485,-0.327477796127027,0.00276086987886156,0.00889379457159984,-0.369290469805961,9.25951444900076e-06,0.000202112849869568
ALL,Orc5.mRNA,-0.0234234260118686,0.706301060242672,0.999654941153485,-0.294839426452072,0.00248841183587245,0.008246935560771,-0.368624383059242,4.70740086022608e-05,0.000669614549331036
ALL,Osmr.mRNA,-0.164210495725835,0.199650214493472,0.810125688525507,0.220648804391906,0.133433019765601,0.207271414752456,0.0863559261311728,0.49659481343717,0.605673442978283
ALL,Oxr1.mRNA,-0.0054846829610451,0.965175260716326,0.999654941153485,-0.652332909066374,0.00046040976490121,0.00221626905842179,-0.494320894595873,0.00152056832469541,0.00723699059798642
ALL,P2rx4.mRNA,-0.148187357908599,0.270588925754754,0.903866965713769,-0.40063736183659,0.00145907284681,0.00546504800018185,-0.460629087425918,0.000415297046789554,0.00284197870938149
ALL,P2rx7.mRNA,-0.0582958742111082,0.315677362169982,0.953476364470704,0.100404251595748,0.20901912240609,0.298666150074617,0.109379086848253,0.164505760699488,0.2558529398594
ALL,P2ry1.mRNA,0.230483626811925,0.0303752960332269,0.366239283600622,0.581749973127004,5.06830853476195e-07,2.85806320478247e-05,0.494266173803273,7.13255846926366e-05,0.000859982764008362
ALL,P2ry12.mRNA,-0.0705999243937239,0.446418229834923,0.991254076174074,-0.00321300961643267,0.971239631279723,0.978972430891823,0.120541972461993,0.104406022208717,0.181812963020957
ALL,P2ry13.mRNA,-0.290617307942471,0.0416033255265106,0.435295654856097,0.0962571465053195,0.409532115957065,0.508546405449594,0.0483786111396505,0.635223510804644,0.729096069518294
ALL,P2ry14.mRNA,0.0998055834457174,0.408212912177417,0.977197000153754,0.326122300864942,0.0258312601678079,0.0545949505383052,0.124045600466334,0.321548360488627,0.432603851624444
ALL,P2ry6.mRNA,0.0109684134384249,0.964713546405265,0.999654941153485,0.127221428507577,0.538043725388722,0.622066992093262,0.114814056941158,0.587244041615281,0.69116446283742
ALL,Pah.mRNA,0.435857577513337,0.055519430681253,0.478146933622219,0.854537831683045,0.00185045615360834,0.00661773302392137,0.766389014650037,0.00127305281609966,0.00634521600465421
ALL,Pak1.mRNA,0.0106071074818299,0.91710611740509,0.999654941153485,-0.181180580794482,0.0379322755857926,0.075034782643146,-0.20699311249548,0.030237979292936,0.0668085196943403
ALL,Palm.mRNA,0.153645843232855,0.384059538738652,0.977197000153754,-0.0856716844266749,0.565987948603889,0.649140213714889,0.0302367842301123,0.8293647102656,0.880113766300293
ALL,Panx1.mRNA,0.0369625601016752,0.678513543407285,0.999654941153485,-0.122636068591436,0.155940318370029,0.2353044613307,-0.246291712438634,0.0155787940036674,0.0397448780479689
ALL,Park2.mRNA,0.187776046852557,0.0487835084443437,0.449768253010557,0.127256810428278,0.181728335869347,0.26628249214189,0.0942630927871377,0.400526119652492,0.512441564884307
ALL,Park7.mRNA,0.0635216646196337,0.533757160187185,0.999654941153485,-0.389130876019127,0.000440468383216014,0.00214474220442874,-0.431336516519185,0.000816816960910255,0.00458581308080326
ALL,Parp1.mRNA,0.133741158953024,0.327638977250489,0.955143171079087,-0.21481334609339,0.0763326928071344,0.132511587434734,-0.188346540537941,0.133185154254178,0.219547402715871
ALL,Parp2.mRNA,0.034106928857728,0.679723859794337,0.999654941153485,-0.332387814386031,0.00159568069261788,0.00587247603736697,-0.333027443699195,0.00241715084191594,0.0100661610719263
ALL,Pcca.mRNA,0.0626794277459908,0.386812011340917,0.977197000153754,0.056492898888914,0.400128997636142,0.499077153701828,-0.0335722490447594,0.651285556889522,0.739100698652939
ALL,Pccb.mRNA,-0.0276528943294636,0.669490727101715,0.999654941153485,0.108552561863231,0.114162549303914,0.182899892226477,0.0467518526671693,0.552080040576205,0.65689222873071
ALL,Pcna.mRNA,0.00589060695229726,0.943784446230124,0.999654941153485,-0.154655663672409,0.0662402814538235,0.118950633078781,-0.358048869100219,3.80468063226083e-05,0.000580328395234001
ALL,Pcsk2.mRNA,0.00936777130414868,0.954713842234729,0.999654941153485,0.0917382145462433,0.515699888621684,0.603397466723707,0.115247083145968,0.350715152321642,0.46347117206597
ALL,Pde1a.mRNA,-0.0914052818117685,0.138545433321757,0.743329745959566,-0.0979246472230137,0.154915170950666,0.234555454195344,-0.188999046867993,0.00713991312714046,0.0219930170777611
ALL,Pde1b.mRNA,0.0426892506993113,0.703707627748321,0.999654941153485,0.288746436613989,0.0264263289775888,0.0555743064545306,0.142874277793574,0.259175776875162,0.366610651982073
ALL,Pde4d.mRNA,0.191708544059441,0.242094386008059,0.867908164160316,-0.640999571353326,0.000248532752958255,0.00139222329754492,-0.307999146430669,0.0720728384098037,0.134980188332871
ALL,Pdgfra.mRNA,-0.0295243699317513,0.699381162057438,0.999654941153485,0.465511158133825,2.34580712130165e-05,0.000272516419491284,0.379751327319921,0.00141501542181578,0.00681144305710561
ALL,Pdgfrb.mRNA,-0.0694029510243803,0.718541315728319,0.999654941153485,0.493584164041943,0.0170815218922996,0.0394620560504586,0.464475437127965,0.00798690506797887,0.0238119906609482
ALL,Pdha1.mRNA,-0.0662887647299097,0.346987028042843,0.955143171079087,0.304006610743407,0.000155158910026414,0.00100322662978422,0.13795376556674,0.0795963637645269,0.145619937176143
ALL,Pdhb.mRNA,0.00636542002007978,0.889333045357862,0.999654941153485,-0.0968649961070991,0.070372004180152,0.124952254266581,-0.1891601138058,0.00173479754645311,0.00802643397392343
ALL,Pdpk1.mRNA,0.0277927316420694,0.56295491151349,0.999654941153485,0.106694048417509,0.121455552948662,0.192969429916098,0.0694959081590234,0.299279088582417,0.410051218772013
ALL,Pecam1.mRNA,-0.172835511193736,0.344423993764455,0.955143171079087,-0.19338410525834,0.181385833674805,0.26628249214189,-0.246995182882021,0.12961716531377,0.216140215157567
ALL,Pfn1.mRNA,0.104760310595243,0.177245583037104,0.783021332652694,0.256270184724784,0.0304459978011771,0.063084506082308,0.216225394516018,0.0436237688352252,0.0898011241388539
ALL,Pgam1.mRNA,0.011783828795922,0.881449704994631,0.999654941153485,0.102039431610514,0.180272638454457,0.265378093352723,-0.0706050235132576,0.370468550021237,0.482027938671004
ALL,Pgk1.mRNA,-0.0680653240428484,0.171594668186558,0.783021332652694,0.129848799800437,0.0709936253511221,0.125703398174155,-0.0704438169602621,0.337625851411566,0.449930871460044
ALL,Phf19.mRNA,0.4481385944825,0.158331222383543,0.782734053929481,1.28608420179262,2.11997983363168e-05,0.000265677171034486,0.922906157681012,0.000822258743556351,0.00458581308080326
ALL,Phf2.mRNA,0.154256334781423,0.42217558957697,0.980206329068514,0.144093870285131,0.364180054614361,0.464770110021956,0.244764236325807,0.119852142768955,0.203668205027513
ALL,Phf21a.mRNA,-0.118177121693997,0.540106851762185,0.999654941153485,-0.574609385908213,0.000621653672850965,0.00281076267796186,-0.382497102100346,0.0219532216786002,0.0515635967441705
ALL,Phyh.mRNA,-0.00482821083884666,0.935635013692457,0.999654941153485,0.164257769811904,0.0167342175938618,0.0387303829503274,-0.0106558366352356,0.885881793892134,0.917028905206412
ALL,Pias1.mRNA,0.00665060559863129,0.95754586260106,0.999654941153485,0.258767635490372,0.0193339555752,0.0434572873092979,0.171624386875237,0.0954662701859279,0.168563874554233
ALL,Pik3ca.mRNA,0.052902263880199,0.675352507517325,0.999654941153485,-0.100468849830046,0.372258115735978,0.473647009569596,0.0169314285605218,0.873275909517703,0.910002963075652
