probe_id	ensembl_gene_id
1562972_at	ENSG00000259150
1568722_at	ENSG00000259163
1562455_at	ENSG00000259175
240747_at	ENSG00000259188
215240_at	ENSG00000259207
204626_s_at	ENSG00000259207
204628_s_at	ENSG00000259207
204627_s_at	ENSG00000259207
241527_at	ENSG00000259213
1556452_a_at	ENSG00000259218
1563271_at	ENSG00000259225
231607_at	ENSG00000259245
1562738_a_at	ENSG00000259248
1563297_s_at	ENSG00000259251
1561424_at	ENSG00000259251
241143_at	ENSG00000259267
236396_at	ENSG00000259275
1561619_at	ENSG00000259281
231473_at	ENSG00000259284
213658_at	ENSG00000259291
37590_g_at	ENSG00000259291
213657_s_at	ENSG00000259291
1562038_at	ENSG00000259293
1554063_at	ENSG00000259305
1565912_at	ENSG00000259315
1569368_at	ENSG00000259315
1558938_at	ENSG00000259321
233926_at	ENSG00000259326
231431_s_at	ENSG00000259330
225567_at	ENSG00000259330
238247_at	ENSG00000259343
1561418_at	ENSG00000259345
237017_s_at	ENSG00000259347
1560257_at	ENSG00000259351
236822_at	ENSG00000259359
1559579_at	ENSG00000259361
232491_at	ENSG00000259370
1562480_at	ENSG00000259395
241901_at	ENSG00000259408
236709_at	ENSG00000259417
215126_at	ENSG00000259417
214896_at	ENSG00000259417
243622_at	ENSG00000259426
230041_at	ENSG00000259436
237039_at	ENSG00000259439
244744_at	ENSG00000259439
231436_at	ENSG00000259446
241799_x_at	ENSG00000259448
243204_at	ENSG00000259448
1569393_at	ENSG00000259458
1557463_at	ENSG00000259462
1560030_at	ENSG00000259462
1563132_at	ENSG00000259471
214304_x_at	ENSG00000259475
1561891_at	ENSG00000259476
244405_s_at	ENSG00000259478
243850_at	ENSG00000259495
1559497_at	ENSG00000259518
1553226_at	ENSG00000259527
1561062_a_at	ENSG00000259530
1561035_at	ENSG00000259540
1555675_at	ENSG00000259571
215229_at	ENSG00000259577
1566935_at	ENSG00000259581
1561513_at	ENSG00000259582
1556588_at	ENSG00000259642
215428_at	ENSG00000259644
244707_at	ENSG00000259650
1562720_at	ENSG00000259664
1562748_at	ENSG00000259666
238485_at	ENSG00000259673
1563373_at	ENSG00000259687
1564292_at	ENSG00000259692
1562501_at	ENSG00000259697
237129_at	ENSG00000259700
237161_at	ENSG00000259705
243741_at	ENSG00000259720
1561247_at	ENSG00000259724
1560285_at	ENSG00000259727
1560286_s_at	ENSG00000259727
232131_at	ENSG00000259728
1560161_at	ENSG00000259732
235785_at	ENSG00000259768
1556216_s_at	ENSG00000259775
1561679_at	ENSG00000259776
1564878_at	ENSG00000259779
1562222_at	ENSG00000259779
244785_at	ENSG00000259786
1563002_at	ENSG00000259788
1556994_at	ENSG00000259789
1564056_at	ENSG00000259793
229446_at	ENSG00000259802
232765_x_at	ENSG00000259803
1560284_at	ENSG00000259804
1558803_at	ENSG00000259807
1561487_at	ENSG00000259814
1558821_s_at	ENSG00000259820
229455_at	ENSG00000259820
238143_at	ENSG00000259823
1558804_at	ENSG00000259826
1559079_at	ENSG00000259831
1563117_at	ENSG00000259837
216830_at	ENSG00000259845
1563121_at	ENSG00000259847
1561197_at	ENSG00000259848
216722_at	ENSG00000259849
1564854_at	ENSG00000259862
233512_at	ENSG00000259863
234997_x_at	ENSG00000259865
1560870_a_at	ENSG00000259868
1561702_at	ENSG00000259870
1554520_at	ENSG00000259877
1560964_at	ENSG00000259889
1563637_at	ENSG00000259895
1562873_at	ENSG00000259905
1569819_at	ENSG00000259905
231652_at	ENSG00000259907
1561003_at	ENSG00000259914
233826_at	ENSG00000259915
237229_at	ENSG00000259940
1566605_at	ENSG00000259941
226457_at	ENSG00000259943
226458_at	ENSG00000259943
234839_at	ENSG00000259946
229807_s_at	ENSG00000259952
236769_at	ENSG00000259953
1559066_at	ENSG00000259953
1559067_a_at	ENSG00000259953
1559443_s_at	ENSG00000259954
202689_at	ENSG00000259956
226987_at	ENSG00000259956
230139_at	ENSG00000259959
1562524_at	ENSG00000259964
1564749_at	ENSG00000259968
228740_at	ENSG00000259969
229728_at	ENSG00000259972
228688_at	ENSG00000259972
228004_at	ENSG00000259974
1563362_at	ENSG00000259981
239863_at	ENSG00000259994
1561333_at	ENSG00000259998
1556504_at	ENSG00000260008
241468_at	ENSG00000260011
230591_at	ENSG00000260018
1568904_at	ENSG00000260019
1556274_at	ENSG00000260021
236656_s_at	ENSG00000260025
1557511_at	ENSG00000260026
204778_x_at	ENSG00000260027
216973_s_at	ENSG00000260027
204779_s_at	ENSG00000260027
224597_at	ENSG00000260032
1558007_s_at	ENSG00000260034
229049_at	ENSG00000260034
1563064_at	ENSG00000260042
1559813_at	ENSG00000260046
1561279_at	ENSG00000260059
1564802_at	ENSG00000260060
238139_at	ENSG00000260063
1564836_at	ENSG00000260064
1561261_at	ENSG00000260066
1564936_at	ENSG00000260070
237048_at	ENSG00000260081
237523_at	ENSG00000260081
1561741_at	ENSG00000260088
217237_at	ENSG00000260089
234448_at	ENSG00000260090
1557825_at	ENSG00000260093
1562990_at	ENSG00000260094
1559936_at	ENSG00000260095
1569615_at	ENSG00000260100
238559_at	ENSG00000260101
216601_at	ENSG00000260105
232833_at	ENSG00000260118
1560988_a_at	ENSG00000260131
1570269_at	ENSG00000260142
234506_at	ENSG00000260151
1556678_a_at	ENSG00000260160
1558436_a_at	ENSG00000260163
1561560_at	ENSG00000260171
1561488_at	ENSG00000260188
1568685_at	ENSG00000260190
1560590_s_at	ENSG00000260193
1559667_at	ENSG00000260193
1559668_s_at	ENSG00000260193
229715_at	ENSG00000260196
234449_at	ENSG00000260202
1563681_at	ENSG00000260205
1570503_at	ENSG00000260209
1562616_at	ENSG00000260217
238031_at	ENSG00000260219
1554681_a_at	ENSG00000260220
1554683_a_at	ENSG00000260220
1558414_at	ENSG00000260230
213904_at	ENSG00000260230
232579_at	ENSG00000260231
1557131_at	ENSG00000260233
1569104_a_at	ENSG00000260236
1564144_at	ENSG00000260239
232384_s_at	ENSG00000260249
1557791_at	ENSG00000260253
1560618_at	ENSG00000260256
239729_at	ENSG00000260257
227547_at	ENSG00000260257
228049_x_at	ENSG00000260260
1556103_at	ENSG00000260261
1564887_at	ENSG00000260262
238632_at	ENSG00000260265
231627_at	ENSG00000260268
1556676_a_at	ENSG00000260273
238089_at	ENSG00000260274
1562036_at	ENSG00000260278
239211_at	ENSG00000260279
1557518_a_at	ENSG00000260293
241411_at	ENSG00000260293
230248_x_at	ENSG00000260296
1562269_at	ENSG00000260303
1565715_at	ENSG00000260304
231469_at	ENSG00000260305
204438_at	ENSG00000260314
230302_at	ENSG00000260317
217191_x_at	ENSG00000260318
234800_at	ENSG00000260322
230510_at	ENSG00000260325
230579_at	ENSG00000260329
239343_at	ENSG00000260329
1560570_a_at	ENSG00000260331
1556879_at	ENSG00000260337
220718_at	ENSG00000260339
1570055_at	ENSG00000260357
1570057_x_at	ENSG00000260357
1568832_a_at	ENSG00000260360
1569182_at	ENSG00000260361
1556823_s_at	ENSG00000260366
1556496_a_at	ENSG00000260368
1563065_at	ENSG00000260369
1553440_at	ENSG00000260372
1560751_at	ENSG00000260372
1570490_at	ENSG00000260377
1566647_s_at	ENSG00000260386
1561493_at	ENSG00000260392
223911_at	ENSG00000260394
214862_x_at	ENSG00000260400
240734_at	ENSG00000260402
243686_at	ENSG00000260412
1570105_at	ENSG00000260416
1558553_at	ENSG00000260417
238498_at	ENSG00000260418
1559806_at	ENSG00000260422
1561087_at	ENSG00000260423
1560954_at	ENSG00000260433
230696_at	ENSG00000260442
223745_at	ENSG00000260456
219785_s_at	ENSG00000260456
1561624_at	ENSG00000260457
1561431_at	ENSG00000260460
1557431_at	ENSG00000260464
236362_at	ENSG00000260469
1556970_at	ENSG00000260475
1556971_a_at	ENSG00000260475
1569585_at	ENSG00000260476
233507_at	ENSG00000260484
232886_at	ENSG00000260495
1563340_at	ENSG00000260500
1561683_at	ENSG00000260505
1569517_at	ENSG00000260509
1560630_at	ENSG00000260519
1559102_at	ENSG00000260526
1559103_s_at	ENSG00000260526
215502_at	ENSG00000260532
1562586_at	ENSG00000260542
1568662_at	ENSG00000260551
1568663_a_at	ENSG00000260551
1568633_a_at	ENSG00000260552
1561078_at	ENSG00000260564
1563629_a_at	ENSG00000260565
1561942_x_at	ENSG00000260565
1570484_at	ENSG00000260569
1556147_at	ENSG00000260572
1556148_s_at	ENSG00000260572
240472_at	ENSG00000260578
1568932_at	ENSG00000260581
1556414_at	ENSG00000260583
222198_at	ENSG00000260588
240101_at	ENSG00000260589
1556753_s_at	ENSG00000260597
1564291_at	ENSG00000260600
1561529_at	ENSG00000260611
216106_at	ENSG00000260619
244278_at	ENSG00000260624
237739_at	ENSG00000260629
1568683_at	ENSG00000260630
1556154_a_at	ENSG00000260630
234592_at	ENSG00000260633
1560979_a_at	ENSG00000260640
1556784_at	ENSG00000260647
1570362_at	ENSG00000260651
233511_at	ENSG00000260653
1562927_at	ENSG00000260661
1558724_at	ENSG00000260664
1556846_at	ENSG00000260672
1556847_s_at	ENSG00000260672
241291_at	ENSG00000260676
1562750_at	ENSG00000260677
1561713_at	ENSG00000260683
1560872_at	ENSG00000260695
1568887_at	ENSG00000260698
232448_at	ENSG00000260704
227044_at	ENSG00000260708
242874_at	ENSG00000260711
243729_at	ENSG00000260711
1561665_at	ENSG00000260714
1557024_at	ENSG00000260715
1557025_a_at	ENSG00000260715
1563174_at	ENSG00000260720
234424_at	ENSG00000260721
240938_at	ENSG00000260737
230074_s_at	ENSG00000260740
1561215_at	ENSG00000260742
215825_at	ENSG00000260743
1568858_at	ENSG00000260751
230313_at	ENSG00000260755
1561223_at	ENSG00000260759
1562866_at	ENSG00000260761
1560959_a_at	ENSG00000260771
1560354_at	ENSG00000260774
1562409_s_at	ENSG00000260777
1562408_at	ENSG00000260777
1565775_at	ENSG00000260779
1557875_at	ENSG00000260785
1561244_at	ENSG00000260786
1569823_at	ENSG00000260790
236668_at	ENSG00000260793
214717_at	ENSG00000260804
244080_at	ENSG00000260805
1558128_at	ENSG00000260806
1558463_s_at	ENSG00000260807
1569871_at	ENSG00000260807
227984_at	ENSG00000260807
1569872_a_at	ENSG00000260807
1556779_s_at	ENSG00000260810
1556778_at	ENSG00000260810
237035_at	ENSG00000260816
1556595_at	ENSG00000260816
1561692_at	ENSG00000260816
1559926_at	ENSG00000260830
1559927_a_at	ENSG00000260830
1562857_at	ENSG00000260832
1556444_a_at	ENSG00000260838
1553586_at	ENSG00000260852
1569193_at	ENSG00000260855
237730_at	ENSG00000260857
1562274_at	ENSG00000260862
1556392_a_at	ENSG00000260871
1570315_at	ENSG00000260880
1556954_at	ENSG00000260887
1563572_at	ENSG00000260902
243101_x_at	ENSG00000260903
1558847_at	ENSG00000260910
227306_at	ENSG00000260912
1561083_at	ENSG00000260913
221156_x_at	ENSG00000260916
213739_at	ENSG00000260917
236716_at	ENSG00000260918
1556904_at	ENSG00000260918
1558226_a_at	ENSG00000260918
1558225_at	ENSG00000260918
235939_at	ENSG00000260920
1561339_at	ENSG00000260930
237494_at	ENSG00000260937
232571_at	ENSG00000260942
233591_at	ENSG00000260943
1557542_at	ENSG00000260947
232853_at	ENSG00000260948
1569724_at	ENSG00000260949
1560637_at	ENSG00000260955
1560638_a_at	ENSG00000260955
233661_at	ENSG00000260962
230642_at	ENSG00000260963
1562751_at	ENSG00000260972
236162_at	ENSG00000260979
236260_at	ENSG00000260979
1560771_at	ENSG00000260988
1560772_a_at	ENSG00000260988
237004_at	ENSG00000260989
231062_at	ENSG00000260992
1561322_at	ENSG00000260995
1570600_at	ENSG00000260996
243601_at	ENSG00000260997
1560978_at	ENSG00000261000
1557709_at	ENSG00000261003
234437_at	ENSG00000261019
242226_at	ENSG00000261024
1561318_at	ENSG00000261025
1562247_at	ENSG00000261026
1563092_at	ENSG00000261030
1569235_a_at	ENSG00000261033
1569234_at	ENSG00000261033
1561354_at	ENSG00000261035
1554403_a_at	ENSG00000261036
233397_at	ENSG00000261037
1559865_at	ENSG00000261038
1561141_at	ENSG00000261039
229566_at	ENSG00000261040
1562383_at	ENSG00000261043
1570330_at	ENSG00000261044
232451_at	ENSG00000261051
1562220_at	ENSG00000261055
240367_at	ENSG00000261056
1562173_a_at	ENSG00000261057
228559_at	ENSG00000261061
1563042_at	ENSG00000261070
202881_x_at	ENSG00000261071
222080_s_at	ENSG00000261071
222081_at	ENSG00000261071
1569953_at	ENSG00000261076
213776_at	ENSG00000261087
222260_at	ENSG00000261093
235826_at	ENSG00000261094
1560812_at	ENSG00000261095
1554771_at	ENSG00000261096
215738_at	ENSG00000261097
1558512_at	ENSG00000261098
240169_at	ENSG00000261101
238936_at	ENSG00000261115
227318_at	ENSG00000261115
1561598_at	ENSG00000261117
1558628_at	ENSG00000261126
1561292_at	ENSG00000261136
208156_x_at	ENSG00000261150
232164_s_at	ENSG00000261150
232165_at	ENSG00000261150
239563_at	ENSG00000261167
1562514_at	ENSG00000261182
238742_x_at	ENSG00000261183
242354_at	ENSG00000261183
1561450_at	ENSG00000261184
236469_at	ENSG00000261187
225193_at	ENSG00000261188
240382_at	ENSG00000261189
222349_x_at	ENSG00000261192
1556909_at	ENSG00000261194
1558765_a_at	ENSG00000261202
1561287_at	ENSG00000261206
216050_at	ENSG00000261208
1561511_at	ENSG00000261213
1563263_at	ENSG00000261218
244074_at	ENSG00000261220
241964_at	ENSG00000261221
238665_at	ENSG00000261221
1556748_x_at	ENSG00000261222
1556747_a_at	ENSG00000261222
216397_s_at	ENSG00000261236
212563_at	ENSG00000261236
243199_at	ENSG00000261238
1561113_at	ENSG00000261242
1562760_at	ENSG00000261249
1562862_at	ENSG00000261251
234183_at	ENSG00000261257
237824_at	ENSG00000261260
1560848_at	ENSG00000261268
1553898_a_at	ENSG00000261275
232394_at	ENSG00000261286
233095_at	ENSG00000261292
237490_at	ENSG00000261296
1558905_at	ENSG00000261298
1561868_at	ENSG00000261305
1570326_at	ENSG00000261314
1569305_a_at	ENSG00000261316
234434_at	ENSG00000261319
230491_at	ENSG00000261324
1561055_at	ENSG00000261325
244490_at	ENSG00000261326
228387_at	ENSG00000261326
1569620_s_at	ENSG00000261329
1564264_at	ENSG00000261334
240032_at	ENSG00000261335
239064_at	ENSG00000261338
237509_at	ENSG00000261340
232713_at	ENSG00000261342
1561030_at	ENSG00000261357
244497_at	ENSG00000261359
1569971_at	ENSG00000261364
1561584_at	ENSG00000261368
208983_s_at	ENSG00000261371
208981_at	ENSG00000261371
208982_at	ENSG00000261371
1558397_at	ENSG00000261371
1558728_at	ENSG00000261373
1564760_at	ENSG00000261379
1561445_at	ENSG00000261382
236776_at	ENSG00000261386
231334_at	ENSG00000261399
237381_at	ENSG00000261404
1560652_at	ENSG00000261409
234327_at	ENSG00000261423
1561278_at	ENSG00000261432
234905_at	ENSG00000261439
231141_at	ENSG00000261441
1559800_a_at	ENSG00000261442
1563568_at	ENSG00000261446
243344_at	ENSG00000261447
236190_at	ENSG00000261448
1561579_at	ENSG00000261449
237550_at	ENSG00000261453
235174_s_at	ENSG00000261455
1556426_at	ENSG00000261460
1560903_at	ENSG00000261462
232715_at	ENSG00000261468
1560982_at	ENSG00000261474
215180_at	ENSG00000261478
243092_at	ENSG00000261485
1556220_at	ENSG00000261488
1556221_a_at	ENSG00000261488
236079_at	ENSG00000261490
1569983_at	ENSG00000261498
1561021_at	ENSG00000261502
231427_at	ENSG00000261504
1556884_a_at	ENSG00000261517
208246_x_at	ENSG00000261519
230304_at	ENSG00000261526
234166_at	ENSG00000261529
228172_at	ENSG00000261534
230607_at	ENSG00000261544
234831_at	ENSG00000261558
241563_at	ENSG00000261572
1569644_at	ENSG00000261575
1569673_at	ENSG00000261578
237031_at	ENSG00000261578
237393_at	ENSG00000261594
230395_at	ENSG00000261596
220124_at	ENSG00000261609
228567_at	ENSG00000261609
233901_at	ENSG00000261610
1570127_at	ENSG00000261615
1568821_at	ENSG00000261616
1561224_at	ENSG00000261623
1560863_a_at	ENSG00000261627
1570046_at	ENSG00000261646
243309_at	ENSG00000261652
1570623_at	ENSG00000261654
232841_at	ENSG00000261655
1561478_at	ENSG00000261666
221026_s_at	ENSG00000261678
228761_at	ENSG00000261678
1561984_at	ENSG00000261683
1561671_at	ENSG00000261693
1562880_at	ENSG00000261696
237754_at	ENSG00000261697
1560241_at	ENSG00000261697
208471_at	ENSG00000261701
1568849_at	ENSG00000261706
1561439_at	ENSG00000261710
1557146_a_at	ENSG00000261713
1569741_at	ENSG00000261715
234538_at	ENSG00000261728
234189_at	ENSG00000261734
239982_at	ENSG00000261737
233610_at	ENSG00000261738
231518_at	ENSG00000261742
238195_at	ENSG00000261745
240894_at	ENSG00000261749
232679_at	ENSG00000261754
234509_at	ENSG00000261757
1568869_at	ENSG00000261758
1558574_at	ENSG00000261761
1570297_at	ENSG00000261773
1568787_at	ENSG00000261777
237552_at	ENSG00000261780
1561311_at	ENSG00000261781
235251_at	ENSG00000261786
242522_at	ENSG00000261787
228514_at	ENSG00000261790
1556445_at	ENSG00000261795
244182_at	ENSG00000261798
235151_at	ENSG00000261799
232752_at	ENSG00000261801
240697_at	ENSG00000261803
235191_at	ENSG00000261824
1558256_at	ENSG00000261824
236653_at	ENSG00000261824
232281_at	ENSG00000261824
242663_at	ENSG00000261824
1556464_a_at	ENSG00000261829
1557402_at	ENSG00000261839
1566169_at	ENSG00000261842
223408_s_at	ENSG00000261845
223410_s_at	ENSG00000261845
1568908_at	ENSG00000261856
1560513_at	ENSG00000261863
1554666_at	ENSG00000261879
232484_at	ENSG00000261888
1556229_at	ENSG00000261916
1565905_at	ENSG00000261924
211873_s_at	ENSG00000261934
1562729_at	ENSG00000261959
1562730_a_at	ENSG00000261959
239180_at	ENSG00000261971
228085_at	ENSG00000261971
240054_at	ENSG00000261971
223974_at	ENSG00000262001
1560019_at	ENSG00000262001
240693_at	ENSG00000262031
242643_x_at	ENSG00000262038
232460_at	ENSG00000262049
238091_at	ENSG00000262061
217219_at	ENSG00000262075
234058_at	ENSG00000262079
235901_at	ENSG00000262089
230854_at	ENSG00000262117
1570136_at	ENSG00000262119
243503_at	ENSG00000262133
1564122_at	ENSG00000262152
230525_at	ENSG00000262152
1564373_a_at	ENSG00000262155
1556709_a_at	ENSG00000262155
229223_at	ENSG00000262160
222278_at	ENSG00000262179
1569577_x_at	ENSG00000262185
237389_at	ENSG00000262228
231593_at	ENSG00000262231
219040_at	ENSG00000262246
244880_at	ENSG00000262294
204580_at	ENSG00000262406
216169_at	ENSG00000262420
229592_at	ENSG00000262468
240392_at	ENSG00000262580
1554185_at	ENSG00000262587
239305_at	ENSG00000262652
224488_s_at	ENSG00000262655
209437_s_at	ENSG00000262655
209436_at	ENSG00000262655
213994_s_at	ENSG00000262655
213993_at	ENSG00000262655
1559092_at	ENSG00000262691
1563019_at	ENSG00000262703
237063_at	ENSG00000262714
231298_at	ENSG00000262768
239639_at	ENSG00000262772
243897_at	ENSG00000262801
238217_at	ENSG00000262873
1560830_a_at	ENSG00000262874
244037_at	ENSG00000262877
236553_at	ENSG00000262877
227227_at	ENSG00000262879
236803_at	ENSG00000262879
226466_s_at	ENSG00000262919
214340_at	ENSG00000262943
1569767_at	ENSG00000262999
210892_s_at	ENSG00000263001
242953_at	ENSG00000263002
217663_at	ENSG00000263002
1560563_at	ENSG00000263063
1569078_at	ENSG00000263069
222170_at	ENSG00000263072
208136_s_at	ENSG00000263072
240495_at	ENSG00000263089
230889_at	ENSG00000263146
228568_at	ENSG00000263155
236593_at	ENSG00000263201
1560536_at	ENSG00000263235
243095_at	ENSG00000263279
236842_at	ENSG00000263293
1559578_at	ENSG00000263412
208566_at	ENSG00000263433
213152_s_at	ENSG00000263465
214789_x_at	ENSG00000263465
238929_at	ENSG00000263465
228760_at	ENSG00000263465
1570182_at	ENSG00000263499
214398_s_at	ENSG00000263528
204549_at	ENSG00000263528
1561277_at	ENSG00000263547
234712_at	ENSG00000263551
1564610_at	ENSG00000263609
1566884_at	ENSG00000263624
207430_s_at	ENSG00000263639
210297_s_at	ENSG00000263639
1564253_at	ENSG00000263667
1556333_at	ENSG00000263698
1556334_s_at	ENSG00000263698
1569264_at	ENSG00000263711
1561514_at	ENSG00000263711
1560522_at	ENSG00000263724
238704_at	ENSG00000263731
235203_at	ENSG00000263731
231679_at	ENSG00000263745
226235_at	ENSG00000263753
243426_at	ENSG00000263753
217506_at	ENSG00000263753
215283_at	ENSG00000263753
228160_at	ENSG00000263753
221136_at	ENSG00000263761
1564050_at	ENSG00000263818
1560250_s_at	ENSG00000263823
1556350_a_at	ENSG00000263826
238360_s_at	ENSG00000263874
1561606_at	ENSG00000263938
243742_at	ENSG00000263958
230381_at	ENSG00000263961
1564402_at	ENSG00000264026
239384_at	ENSG00000264112
229246_at	ENSG00000264112
226419_s_at	ENSG00000264112
217693_x_at	ENSG00000264176
233466_at	ENSG00000264177
1555222_a_at	ENSG00000264243
1555221_at	ENSG00000264243
226924_at	ENSG00000264247
1569832_at	ENSG00000264278
204296_at	ENSG00000264324
229106_at	ENSG00000264364
225494_at	ENSG00000264364
238467_at	ENSG00000264364
208148_at	ENSG00000264424
1561346_at	ENSG00000264451
1561347_a_at	ENSG00000264451
1562557_at	ENSG00000264464
1563872_at	ENSG00000264515
238994_at	ENSG00000264522
1555139_a_at	ENSG00000264522
220031_at	ENSG00000264522
227436_at	ENSG00000264522
229488_at	ENSG00000264522
238573_at	ENSG00000264522
236386_at	ENSG00000264538
229829_at	ENSG00000264575
1563367_at	ENSG00000264589
237536_at	ENSG00000264589
237331_s_at	ENSG00000264589
1564552_at	ENSG00000264596
1555939_at	ENSG00000264630
1555940_a_at	ENSG00000264630
222180_at	ENSG00000264635
1565152_at	ENSG00000264643
234180_at	ENSG00000264705
240264_at	ENSG00000264707
1560877_a_at	ENSG00000264714
217481_x_at	ENSG00000264727
1555205_at	ENSG00000264735
242867_x_at	ENSG00000264845
1556834_at	ENSG00000264859
1556835_s_at	ENSG00000264859
1558449_at	ENSG00000264895
235282_at	ENSG00000264920
1567030_at	ENSG00000264943
1560410_at	ENSG00000264985
1564559_at	ENSG00000264985
1561436_at	ENSG00000265000
242971_at	ENSG00000265055
220654_at	ENSG00000265060
237313_at	ENSG00000265096
214466_at	ENSG00000265107
226701_at	ENSG00000265107
243870_at	ENSG00000265121
1564203_at	ENSG00000265125
1558645_at	ENSG00000265142
236573_at	ENSG00000265142
228828_at	ENSG00000265148
228826_at	ENSG00000265148
1569761_x_at	ENSG00000265158
1569760_at	ENSG00000265158
210318_at	ENSG00000265203
230805_at	ENSG00000265206
230980_x_at	ENSG00000265206
243732_at	ENSG00000265222
1554602_at	ENSG00000265241
217857_s_at	ENSG00000265241
214113_s_at	ENSG00000265241
217856_at	ENSG00000265241
213852_at	ENSG00000265241
243510_at	ENSG00000265246
218119_at	ENSG00000265354
218118_s_at	ENSG00000265354
225535_s_at	ENSG00000265354
1559276_at	ENSG00000265369
1562759_at	ENSG00000265399
229926_at	ENSG00000265452
212742_at	ENSG00000265491
226468_at	ENSG00000265491
243976_at	ENSG00000265491
240669_at	ENSG00000265542
241552_at	ENSG00000265544
1560306_at	ENSG00000265625
228037_at	ENSG00000265666
1559352_a_at	ENSG00000265688
1565073_at	ENSG00000265689
1568899_at	ENSG00000265692
229901_at	ENSG00000265763
235846_at	ENSG00000265817
1560832_at	ENSG00000265843
1563241_at	ENSG00000265845
210450_at	ENSG00000265929
242683_at	ENSG00000265933
238024_at	ENSG00000265967
201008_s_at	ENSG00000265972
201009_s_at	ENSG00000265972
201010_s_at	ENSG00000265972
231381_at	ENSG00000265992
236118_at	ENSG00000266010
227649_s_at	ENSG00000266028
213329_at	ENSG00000266028
239450_at	ENSG00000266053
242676_at	ENSG00000266053
1559048_at	ENSG00000266074
1559049_a_at	ENSG00000266074
1559075_s_at	ENSG00000266074
219218_at	ENSG00000266074
1554834_a_at	ENSG00000266094
223322_at	ENSG00000266094
1557528_at	ENSG00000266173
211766_s_at	ENSG00000266200
1558849_at	ENSG00000266256
1558850_s_at	ENSG00000266256
241821_at	ENSG00000266256
1552813_at	ENSG00000266265
1552814_a_at	ENSG00000266265
1561739_at	ENSG00000266289
244564_at	ENSG00000266312
1556769_a_at	ENSG00000266401
1557488_at	ENSG00000266405
210774_s_at	ENSG00000266412
1561375_at	ENSG00000266456
222997_s_at	ENSG00000266472
224132_at	ENSG00000266498
1564429_at	ENSG00000266505
206159_at	ENSG00000266524
228078_at	ENSG00000266677
1570071_at	ENSG00000266677
1559322_at	ENSG00000266680
238664_s_at	ENSG00000266709
224508_at	ENSG00000266709
224507_s_at	ENSG00000266709
227743_at	ENSG00000266714
219173_at	ENSG00000266714
59375_at	ENSG00000266714
208008_at	ENSG00000266733
1566253_at	ENSG00000266777
242465_at	ENSG00000266835
231356_at	ENSG00000266844
1560994_x_at	ENSG00000266865
1562950_at	ENSG00000266893
215587_x_at	ENSG00000266897
1569318_at	ENSG00000266904
229205_at	ENSG00000266916
217211_at	ENSG00000266920
239063_at	ENSG00000266947
1557427_at	ENSG00000266947
1561090_at	ENSG00000266952
228595_at	ENSG00000266962
217085_at	ENSG00000266968
1561400_at	ENSG00000266979
1569515_a_at	ENSG00000266985
1562585_at	ENSG00000266988
1564905_at	ENSG00000266990
243060_at	ENSG00000267014
1559303_at	ENSG00000267014
1566984_at	ENSG00000267023
237749_at	ENSG00000267028
1563190_at	ENSG00000267039
238055_at	ENSG00000267040
241534_at	ENSG00000267040
244640_at	ENSG00000267041
244296_at	ENSG00000267057
241064_at	ENSG00000267057
238740_at	ENSG00000267060
239925_at	ENSG00000267073
1555981_at	ENSG00000267080
237612_at	ENSG00000267097
235014_at	ENSG00000267100
1557114_a_at	ENSG00000267106
230132_at	ENSG00000267107
241394_at	ENSG00000267123
215683_at	ENSG00000267127
230776_at	ENSG00000267128
1561455_at	ENSG00000267134
1560576_at	ENSG00000267147
244273_at	ENSG00000267150
235304_at	ENSG00000267152
232999_at	ENSG00000267160
1566586_at	ENSG00000267172
233217_at	ENSG00000267174
1563404_at	ENSG00000267201
1570013_at	ENSG00000267204
1559864_at	ENSG00000267206
232965_at	ENSG00000267213
236441_at	ENSG00000267221
1559374_at	ENSG00000267222
1559375_s_at	ENSG00000267222
228893_at	ENSG00000267232
1562065_at	ENSG00000267239
230940_at	ENSG00000267244
1558845_at	ENSG00000267251
241308_at	ENSG00000267252
1558809_s_at	ENSG00000267254
235779_at	ENSG00000267254
235358_at	ENSG00000267260
242070_at	ENSG00000267260
230477_at	ENSG00000267270
1557590_at	ENSG00000267270
235870_at	ENSG00000267272
1557783_at	ENSG00000267278
230574_at	ENSG00000267279
228978_at	ENSG00000267280
1555216_a_at	ENSG00000267280
214184_at	ENSG00000267281
229607_at	ENSG00000267283
233474_at	ENSG00000267287
220465_at	ENSG00000267296
227965_at	ENSG00000267317
235207_at	ENSG00000267321
240830_at	ENSG00000267322
240006_at	ENSG00000267322
1570267_at	ENSG00000267334
1557550_at	ENSG00000267339
1561508_at	ENSG00000267342
1570316_at	ENSG00000267354
1558234_at	ENSG00000267365
240365_at	ENSG00000267374
236054_at	ENSG00000267390
240598_at	ENSG00000267391
237410_x_at	ENSG00000267391
237757_at	ENSG00000267391
241822_at	ENSG00000267395
217062_at	ENSG00000267395
236490_at	ENSG00000267396
234051_at	ENSG00000267397
1569785_at	ENSG00000267414
243104_at	ENSG00000267421
1554468_s_at	ENSG00000267426
1569925_at	ENSG00000267432
238708_at	ENSG00000267454
231260_at	ENSG00000267454
212952_at	ENSG00000267458
214316_x_at	ENSG00000267458
242084_at	ENSG00000267465
1562764_at	ENSG00000267466
229328_at	ENSG00000267470
239126_at	ENSG00000267493
1552868_at	ENSG00000267493
221129_at	ENSG00000267496
236328_at	ENSG00000267508
235317_at	ENSG00000267519
