genesymbol	entrezgene	PC3_PROSTATE	VCAP_PROSTATE
SIX5	147912	0.160275019098549	0.272917847490903
SIX6	4990	0.36524803469775	0.33718425786737
SKA1	220134	-0.416216926653359	0.0270435446906035
SKA2	348235	-0.0881358995210988	-0.252549348185022
SKA3	221150	-0.44125450766817	0.0403903496882624
SKAP1	8631	0.229364942457922	-0.445187576496874
SKAP2	8935	-0.435310546505992	-0.0809827743414081
SKI	6497	-0.0163089282633875	-0.141509976424587
SKIL	6498	-0.155402219538842	-0.296539260865637
SKINTL	391037	NA	NA
SKIV2L	6499	0.107827529838915	0.171292211899423
SKIV2L2	23517	-0.272638556889031	-0.0411690776017152
SKP1	6500	0.171482786663052	0.0183329636840073
SKP2	6502	-0.293210774045689	-0.255154965211891
SLA	6503	0.0911095229880809	-0.417527949596261
SLA2	84174	0.0462094515225445	-0.438415600844443
SLAIN1	122060	-0.495157593829321	0.0970600556938318
SLAIN2	57606	-0.323124440391993	0.116620255140179
SLAMF1	6504	0.0787287348957178	-0.449166646130593
SLAMF6	114836	0.0722656217912385	-0.427707270591521
SLAMF7	57823	0.0564643452688994	-0.436483567033852
SLAMF8	56833	0.0949801621528377	-0.442342098129574
SLAMF9	89886	0.48373625109868	0.026038098523867
SLBP	7884	-0.308230036882788	0.0189934038131382
SLC10A1	6554	NA	NA
SLC10A2	6555	NA	NA
SLC10A3	8273	0.481800931516302	-0.310934227063259
SLC10A4	201780	-0.170996492438618	0.166826848041269
SLC10A5	347051	-0.134997576743307	0.285696213969459
SLC10A6	345274	0.113620345498903	-0.185697035412405
SLC10A7	84068	-0.395066413662239	-0.145482474514733
SLC11A1	6556	0.390959198928838	-0.0208860083622892
SLC11A2	4891	-0.217099156378094	-0.188184364654953
SLC12A1	6557	0.0987292277614858	-0.396663298750585
SLC12A2	6558	-0.291702604795584	-0.0529945702621224
SLC12A3	6559	0.366769347035002	-0.171200210289394
SLC12A4	6560	0.392033646303096	-0.209081873218496
SLC12A5	57468	0.260592917518914	-0.0185103953604902
SLC12A6	9990	-0.0610052818781472	-0.244995358847351
SLC12A7	10723	-0.34372622949473	-0.337368261087426
SLC12A8	84561	-0.434245956447095	0.141874697092913
SLC12A9	56996	0.331545873481357	0.115171229782235
SLC13A1	6561	NA	NA
SLC13A2	9058	NA	NA
SLC13A3	64849	0.00690504940979324	0.377865398358757
SLC13A4	26266	0.00617232230135456	-0.0159277787361279
SLC13A5	284111	0.515762668703845	-0.189735248938285
SLC14A1	6563	0.369884258688813	-0.1406655330754
SLC14A2	8170	-0.0584883806895192	-0.409720955831013
SLC15A1	6564	0.404480149831194	0.290703730172421
SLC15A2	6565	0.289869144138594	0.289701569777471
SLC15A3	51296	0.313336126239352	-0.393117950992714
SLC15A4	121260	0.0757189679390818	-0.226999186771483
SLC16A1	6566	-0.16648512777545	-0.00463786687695606
SLC16A10	117247	-0.476307121088905	0.34392666157372
SLC16A11	162515	0.604261646007377	0.0431569695326811
SLC16A12	387700	0.217762882279011	-0.0220886008362289
SLC16A13	201232	0.2759867583397	-0.175442141666051
SLC16A14	151473	-0.0907513738633283	-0.250167163639649
SLC16A2	6567	0.258453880085759	-0.134931861307573
SLC16A3	9123	0.358088337974486	-0.441957662830528
SLC16A4	9122	0.191456993354527	-0.276890345581048
SLC16A5	9121	0.399807782350477	-0.143619441911662
SLC16A6	9120	-0.432090490155006	-0.0591356777315032
SLC16A7	9194	0.0260512416110139	-0.264381412389003
SLC16A8	23539	0.323361015960636	0.279929684483764
SLC16A9	220963	0.0848402704190181	0.37705052695565
SLC17A1	6568	NA	NA
SLC17A2	10246	NA	NA
SLC17A3	10786	NA	NA
SLC17A4	10050	NA	NA
SLC17A5	26503	-0.381581606249538	0.187865644791641
SLC17A6	57084	NA	NA
SLC17A7	57030	0.354717136121311	-0.223532697536493
SLC17A8	246213	NA	NA
SLC17A9	63910	0.247985411173267	-0.401687243812481
SLC18A1	6570	0.21669172067654	-0.218288605764887
SLC18A2	6571	0.107107945817623	0.0280062758241126
SLC18A3	6572	NA	NA
SLC19A1	6573	0.0449082858950032	0.311956102088929
SLC19A2	10560	-0.555201787459852	-0.0117351339362725
SLC19A3	80704	0.295878820736506	-0.252546062413235
SLC1A1	6505	0.185683892325259	0.203860781849397
SLC1A2	6506	0.0203339987021201	0.118618004386505
SLC1A3	6507	0.220726648430633	-0.253236074488446
SLC1A4	6509	0.122054921675415	0.367948939106434
SLC1A5	6510	0.322832006702974	0.27277984507586
SLC1A6	6511	NA	NA
SLC1A7	6512	0.376856666420234	-0.202875050313381
SLC20A1	6574	-0.156249948659816	-0.523710950655922
SLC20A2	6575	0.222681682643732	-0.213143087146882
SLC22A1	6580	0.539791517780133	0.316950475204745
SLC22A10	387775	-0.100450972177727	0.236941932198099
SLC22A11	55867	0.306298003072197	-0.472834060310341
SLC22A12	116085	NA	NA
SLC22A13	9390	NA	NA
SLC22A14	9389	NA	NA
SLC22A15	55356	-0.24816284284975	-0.264286125007188
SLC22A16	85413	-0.0712174605912746	-0.0344792462439521
SLC22A17	51310	0.598564117729203	0.0887963396502296
SLC22A18	5002	0.518121852846711	0.188795518207283
SLC22A18AS	5003	0.583745286971094	-0.159420718434001
SLC22A2	6582	0.475646680959774	-0.0800003285771787
SLC22A20	440044	0.14674749665262	-0.28514420430929
SLC22A23	63027	-0.257754010695187	0.270985813680311
SLC22A24	283238	NA	NA
SLC22A25	387601	NA	NA
SLC22A3	6581	0.332367316428038	0.420449000714655
SLC22A4	6583	0.370823989419815	-0.0280785628034205
SLC22A5	6584	0.0430616821508662	0.375690217435948
SLC22A6	9356	NA	NA
SLC22A7	10864	NA	NA
SLC22A8	9376	NA	NA
SLC22A9	114571	NA	NA
SLC23A1	9963	0.341915769240247	0.465855081035347
SLC23A2	9962	-0.32802681189778	0.0580645161290323
SLC23A3	151295	0.286064220409571	-0.11198074537733
SLC24A1	9187	-0.290112291250811	0.172383088132614
SLC24A2	25769	NA	NA
SLC24A3	57419	0.327800093644496	-0.156700099394597
SLC24A4	123041	0.164697667923474	-0.33677353639403
SLC24A5	283652	0.0665746650566385	0.265708864190838
SLC24A6	80024	0.42765798401472	-0.0230776181440318
SLC25A1	6576	0.193007877637859	0.3182976416373
SLC25A10	1468	0.0518576932239171	0.245070931598446
SLC25A11	8402	0.199191700140467	0.338179846718746
SLC25A12	8604	0.31649375292639	-0.199553135037006
SLC25A13	10165	-0.532799395417991	0.0132893039913913
SLC25A14	9016	0.270098655297896	0.116518396214791
SLC25A15	10166	-0.413105300771335	0.248833140294241
SLC25A16	8034	-0.354365558540132	0.163836795715354
SLC25A17	10478	-0.300958623918776	0.141651264611416
SLC25A18	83733	0.6459482326655	0.162929922702219
SLC25A19	60386	0.107784814805688	-0.147053073428785
SLC25A2	83884	0.400665368786811	0.24571822864043
SLC25A20	788	0.177305174269121	0.419210264751062
SLC25A21	89874	-0.317801490097505	0.339198435972629
SLC25A22	79751	-0.14027452623278	0.149960981460033
SLC25A23	79085	0.3069157281681	0.501177127742593
SLC25A24	29957	-0.167033851663833	-0.217799025768665
SLC25A25	114789	-0.111754027124046	-0.34631213189088
SLC25A26	115286	0.523543376294799	0.0487723535161865
SLC25A27	9481	0.0813343519225872	0.31258697027198
SLC25A28	81894	0.409349663619113	-0.052071268390054
SLC25A29	123096	0.329528409604311	0.191269704362684
SLC25A3	5250	0.0248486491370742	0.0775162851064179
SLC25A30	253512	-0.315038156024873	0.249542867000173
SLC25A31	83447	NA	NA
SLC25A32	81034	-0.439476905131554	-0.291834035667053
SLC25A33	84275	-0.117096692049254	0.247400543795231
SLC25A34	284723	0.308828047347971	-0.134731429228583
SLC25A35	399512	0.202526758503988	0.307122731790664
SLC25A36	55186	-0.453618866901599	0.0896046395097629
SLC25A37	51312	-0.281796002858621	0.117398983053632
SLC25A38	54977	0.0511939673229996	0.289691712462111
SLC25A39	51629	0.0690915662452664	0.254018088173686
SLC25A4	291	0.521361623828417	0.253889943074004
SLC25A40	55972	-0.465500217682381	0.090731659232608
SLC25A41	284427	0.334834931039865	0.152487739964021
SLC25A42	284439	-0.0183428209993675	0.44613387877145
SLC25A43	203427	-0.223486696731479	-0.107482523801309
SLC25A44	9673	-0.4439192685872	-0.164746954500275
SLC25A45	283130	0.0438962681846932	0.284431191831571
SLC25A46	91137	-0.330931434157241	-0.0222528894255649
SLC25A5	292	-0.320124530750717	0.0528729967060138
SLC25A6	293	0.0278157010604828	0.24291217953457
SLC26A1	10861	-0.501380845593369	0.145788051290898
SLC26A10	65012	0.535526586000969	-0.0737212186927557
SLC26A11	284129	0.0564117729203118	-0.115618094745229
SLC26A2	1836	-0.224475714039281	-0.126540000164289
SLC26A3	1811	0.157281681000846	0.334673928222315
SLC26A4	5172	0.138763071210889	-0.277432497925857
SLC26A5	375611	0.129612196784872	0.390663479468034
SLC26A6	65010	0.0575913649917445	0.205023945061896
SLC26A7	115111	0.0581860896851409	-0.200299005232592
SLC26A8	116369	0.425801522955223	-0.176335871592039
SLC26A9	115019	0.315741311187232	-0.280176117367768
SLC27A1	376497	0.643129040472494	0.0277072705915211
SLC27A2	11001	-0.127085438280884	0.317771918151425
SLC27A3	11000	0.615604130215136	-0.0608837083220385
SLC27A4	10999	0.0918093923786523	0.323679735823948
SLC27A5	10998	0.217256873423856	0.225096724906972
SLC27A6	28965	0.138457494434724	-0.0645670584949522
SLC28A1	9154	NA	NA
SLC28A2	9153	NA	NA
SLC28A3	64078	NA	NA
SLC29A1	2030	0.212886796947518	-0.396025859023962
SLC29A2	3177	-0.0641136219883848	0.294288507191733
SLC29A3	55315	0.516386965343322	-0.27253998373543
SLC29A4	222962	0.493462135587373	0.0501030910898084
SLC2A1	6513	-0.367433072935919	0.125514839366832
SLC2A10	81031	-0.151157002390399	0.275681181563534
SLC2A11	66035	0.462618595825427	0.322552716101103
SLC2A12	154091	0.0275528393175452	0.3934925289764
SLC2A13	114134	-0.173618538324421	-0.145508760689026
SLC2A14	144195	0.0473430427889631	-0.307290306151786
SLC2A2	6514	NA	NA
SLC2A3	6515	0.12909304484257	-0.340893894214577
SLC2A4	6517	0.541082826092314	0.0798228969006958
SLC2A4RG	56731	0.204902371505787	0.303475525107404
SLC2A5	6518	0.427736842537602	0.101982141830339
SLC2A6	11182	0.0142848928427676	-0.523132654821459
SLC2A7	155184	NA	NA
SLC2A8	29988	0.35810476683342	-0.0379457354789423
SLC2A9	56606	0.300820621503733	-0.222855828548428
SLC30A1	7779	-0.178836343921733	-0.117556700099395
SLC30A10	55532	-0.219100191396207	0.173178244905
SLC30A2	7780	0.404220573860043	-0.234664892349902
SLC30A3	7781	0.458787385922111	-0.207419272694415
SLC30A4	7782	-0.292911768813097	0.146589779606857
SLC30A5	64924	-0.447119610307466	0.10140056022409
SLC30A6	55676	-0.329502123430017	-0.126109564060228
SLC30A7	148867	-0.401680672268908	0.017702095500957
SLC30A8	169026	NA	NA
SLC30A9	10463	-0.512736472888276	0.191325562483058
SLC31A1	1317	-0.121453625438445	-0.0782851557045106
SLC31A2	1318	0.183285278920953	-0.412839153256611
SLC32A1	140679	NA	NA
SLC33A1	9197	-0.382317619129763	0.104683046239023
SLC34A1	6569	NA	NA
SLC34A2	10568	0.139689658854744	-0.362547130289066
SLC34A3	142680	0.170007475130815	0.231753698546867
SLC35A1	10559	0.0579692287472174	0.304293682282297
SLC35A2	7355	-0.271196103074661	0.060936280670626
SLC35A3	23443	-0.416243212827653	0.111323591019986
SLC35A4	113829	0.302916943903661	0.254050945891553
SLC35A5	55032	-0.287680820128638	0.130348209665098
SLC35B1	10237	0.152533740769035	0.269819364696025
SLC35B2	347734	-0.0567469216425573	0.149346542135916
SLC35B3	51000	-0.152382595266846	-0.128146742567995
SLC35B4	84912	-0.214917403911711	0.113009191946573
SLC35C1	55343	0.25038731034936	-0.40078694234292
SLC35C2	51006	0.225803165841117	0.176730164206445
SLC35D1	23169	-0.191805285163919	-0.0620435857627509
SLC35D2	11046	0.0418755185358601	0.196421794524261
SLC35D3	340146	NA	NA
SLC35E1	79939	-0.433891093094129	0.254139661729795
SLC35E2	9906	-0.294866803026196	-0.0351166859705759
SLC35E3	55508	-0.374924632609642	0.0661442289525781
SLC35E4	339665	0.582802270468305	-0.210264751061715
SLC35F1	222553	0.332005881531498	0.409336520531966
SLC35F2	54733	-0.263346394276186	0.514326786433048
SLC35F3	148641	-0.178359907012658	0.196494081503569
SLC35F4	341880	0.468851704904836	-0.127069009421951
SLC35F5	80255	-0.441238078809236	-0.0121885704428399
SLC36A1	206358	-0.477982864700132	0.301116340964538
SLC36A2	153201	NA	NA
SLC36A3	285641	NA	NA
SLC36A4	120103	-0.11281204563937	-0.124285960718598
SLC37A1	54020	-0.400382792413153	-0.214513253981945
SLC37A2	219855	0.261913797777175	-0.283047881909362
SLC37A3	84255	-0.531048079055669	-0.159164428234637
SLC37A4	2542	0.303899389667891	0.411130551927516
SLC38A1	81539	-0.240181703179806	-0.0564282017792454
SLC38A10	124565	0.398296327328585	0.23738222561752
SLC38A11	151258	0.0300664547343864	-0.0763136926324782
SLC38A2	54407	-0.187895216737721	-0.211414771187067
SLC38A3	10991	0.366499913748491	-0.305920139316724
SLC38A4	55089	0.23578862630096	0.305486417440877
SLC38A5	92745	0.31322769577039	-0.267368178943132
SLC38A6	145389	0.171821221157085	-0.207274698735799
SLC38A7	55238	-0.340236739857233	-0.0623261621364088
SLC38A8	146167	NA	NA
SLC38A9	153129	-0.334141633192867	-0.0827340907037302
SLC39A1	27173	0.174426838183954	-0.414166605058446
SLC39A10	57181	-0.058373378676984	0.353185966468699
SLC39A11	201266	0.0366741417974815	-0.0758635418976975
SLC39A12	221074	NA	NA
SLC39A13	91252	0.417182943558655	-0.193037449583939
SLC39A14	23516	0.0970469126066849	-0.137698481151992
SLC39A2	29986	0.390233043363973	-0.19834725679128
SLC39A3	29985	0.213800241504226	0.203180627089546
SLC39A4	55630	0.175054420595218	0.0952725958418558
SLC39A5	283375	0.181455104035749	0.129868486984237
SLC39A6	25800	-0.451683547319221	0.220342213131587
SLC39A7	7922	0.0374890132005882	0.242429171081923
SLC39A8	64116	0.221889811643132	0.331660875493893
SLC39A9	55334	-0.48677230422961	0.152543598084395
SLC3A1	6519	-0.235509335699089	-0.284667767400215
SLC3A2	6520	0.455550900712191	0.0272308336824466
SLC40A1	30061	0.093964858670741	-0.284260331698662
SLC41A1	254428	-0.0344463885260849	0.318300927409087
SLC41A2	84102	-0.161582756269663	-0.334486639230472
SLC41A3	54946	0.154616920081816	0.37558835851056
SLC43A1	8501	0.0608245644298775	0.387265991440565
SLC43A2	124935	0.414238892037754	-0.242468600343363
SLC43A3	29015	0.239370117548486	-0.347117145978626
SLC44A1	23446	-0.286678659733688	-0.355656866852313
SLC44A2	57153	0.299499741245472	0.242600031214832
SLC44A3	126969	0.527282584588087	-0.058232090490155
SLC44A4	80736	0.09126066849027	0.127026294388723
SLC44A5	204962	-0.287355528721753	-0.110252429417515
SLC45A1	50651	0.519909312698687	0.00695762175838077
SLC45A2	51151	-0.12030689108488	0.228941077897435
SLC45A3	85414	0.00311655453970445	0.505938211061551
SLC45A4	57210	0.0262188159721367	-0.111096872766702
SLC46A1	113235	-0.358203339987021	0.334066060441772
SLC46A2	57864	0.117336553389684	-0.348806032677
SLC46A3	283537	0.276229905451917	-0.243401759530792
SLC47A1	55244	0.363312715115372	-0.141930555213288
SLC47A2	146802	0.271941973270247	-0.0749270969384822
SLC48A1	55652	0.594141468904277	0.0920229675447892
SLC4A1	6521	NA	NA
SLC4A10	57282	-0.0128030097669566	-0.177594322186353
SLC4A11	83959	0.565975833148509	-0.208460862350805
SLC4A1AP	22950	-0.54691835678553	0.174633841806517
SLC4A2	6522	-0.0891742034057025	0.152221592449296
SLC4A3	6508	0.574206691474244	0.214822116529896
SLC4A4	8671	-0.313687703820531	0.321586699195807
SLC4A5	57835	0.0713127479730895	0.278884809055587
SLC4A7	9497	-0.230593821106155	-0.0492225042509672
SLC4A8	9498	0.080549052465561	-0.371862293304419
SLC4A9	83697	NA	NA
SLC5A1	6523	-0.0276218405250663	-0.473652217485235
SLC5A10	125206	-0.159847868766275	-0.0930218421679522
SLC5A11	115584	0.363661006924764	-0.211496915481735
SLC5A12	159963	NA	NA
SLC5A2	6524	NA	NA
SLC5A3	6526	-0.215255838405744	-0.140221953884193
SLC5A4	6527	0.1235926628716	-0.146849355578008
SLC5A5	6528	0.269825936239598	-0.44001248593279
SLC5A6	8884	-0.500079679965828	-0.214693971430214
SLC5A7	60482	0.356619597985822	-0.0178006686545586
SLC5A8	160728	0.307996747085931	-0.0665943796873588
SLC5A9	200010	0.257211858350378	-0.323564733811413
SLC6A1	6529	0.121778916845331	-0.171272497268702
SLC6A10P	386757	-0.164638524031313	0.182752983891504
SLC6A11	6538	-0.534120275676253	0.25043659692616
SLC6A12	6539	0.424184923236157	-0.251553759333645
SLC6A13	6540	0.655342254203734	0.217680737984343
SLC6A14	11254	0.03109490130363	-0.356432308993979
SLC6A15	55117	0.163291357598758	-0.136285599283702
SLC6A16	28968	0.413286018219605	-0.173966830133813
SLC6A17	388662	0.0943788659158678	0.392588941735052
SLC6A18	348932	NA	NA
SLC6A19	340024	0.360299662386949	0.265922439356974
SLC6A2	6530	0.375233495157594	-0.0796126075063457
SLC6A20	54716	0.121443768123085	-0.497506920656826
SLC6A3	6531	0.349160896029966	0.438773749969196
SLC6A4	6532	0.0399040554638278	-0.0466201729958846
SLC6A5	9152	NA	NA
SLC6A6	6533	0.0798524688467763	-0.346052555919729
SLC6A7	6534	NA	NA
SLC6A8	6535	0.0992220935294939	0.0655889335206223
SLC6A9	6536	0.245675513607202	-0.293115486663874
SLC7A1	6541	-0.379629857808226	0.267637612229643
SLC7A10	56301	0.0570722130494427	0.335393512243607
SLC7A11	23657	-0.512076032759145	0.122363784223367
SLC7A13	157724	0.0528861397931607	0.316973475607252
SLC7A14	57709	0.320755398933767	0.111481308065748
SLC7A2	6542	-0.245951518437287	0.151314719436162
SLC7A3	84889	0.308055890978092	-0.315580308369682
SLC7A4	6545	0.469176996311721	0.223526125992919
SLC7A5	8140	0.11707040587496	-0.466430091098023
SLC7A5P1	81893	NA	NA
SLC7A5P2	387254	0.168542020913937	-0.287460673418928
SLC7A6	9057	0.0682832663857332	-0.399065197926678
SLC7A6OS	84138	-0.0928082670018154	-0.203262771384214
SLC7A7	9056	0.0714638934752787	-0.47014958476059
SLC7A8	23428	0.215065263642114	0.440153774119619
SLC7A9	11136	0.322411427914274	0.217408018926045
SLC8A1	6546	0.185539318366643	-0.159824868363768
SLC8A2	6543	0.473823077618144	-0.0383104561472683
SLC8A3	6547	0.028472855417827	-0.131074365229963
SLC9A1	6548	0.147043216113425	-0.248507848887356
SLC9A10	285335	NA	NA
SLC9A11	284525	NA	NA
SLC9A2	6549	-0.318291070093727	0.296782407977854
SLC9A3	6550	-0.0748416668720274	-0.0143670371374356
SLC9A3R1	9368	0.162328626465249	0.277764360876315
SLC9A3R2	9351	0.273519143727872	0.276722771219925
SLC9A4	389015	NA	NA
SLC9A5	6553	0.340663890189507	0.0506649580653376
SLC9A6	10479	-0.0546998858194304	-0.337525978133189
SLC9A7	84679	-0.431068615129336	0.0543450224664646
SLC9A8	23315	-0.0783048703352309	0.209505737778983
SLC9A9	285195	0.147618226176101	-0.372660735848592
SLCO1A2	6579	-0.0709480273047636	-0.125849988089077
SLCO1B1	10599	NA	NA
SLCO1B3	28234	0.0179978149617618	-0.297449419650558
SLCO1C1	53919	0.116196390579692	-0.300005750100627
SLCO2A1	6578	0.179444211702276	-0.190096683834824
SLCO2B1	11309	0.0435019755702868	-0.363539433368655
SLCO3A1	28232	0.291272168691524	-0.296618119388518
SLCO4A1	28231	0.337650837461084	-0.189212811224196
SLCO4C1	353189	0.099961392181506	-0.276778629340299
SLCO5A1	81796	-0.259387039273187	-0.102895586387048
SLCO6A1	133482	NA	NA
SLED1	643036	0.442259953834906	0.138358921281122
SLFN11	91607	0.0509836779286495	-0.364081585713464
SLFN12	55106	0.116340964538308	-0.256022408963585
SLFN12L	342615	0.000412364359233429	-0.376202797834676
SLFN13	146857	0.252848353417613	-0.341659479040883
SLFN14	342618	NA	NA
SLFN5	162394	-0.113170194764123	-0.304247681477283
SLFNL1	200172	0.364758454701529	-0.0338516638326885
SLIT1	6585	-0.301106483649178	0.0978946417276588
SLIT2	9353	-0.046380311655454	-0.145975340282741
SLIT3	6586	0.117865562647346	-0.165982404692082
SLITRK1	114798	NA	NA
SLITRK2	84631	0.417830240600639	0.00422385963182927
SLITRK3	22865	0.278891380599161	-0.0273589787821287
SLITRK4	139065	0.446156879173957	0.0796487509959996
SLITRK5	26050	0.0682898379293066	-0.33580094794516
SLITRK6	84189	0.187563353787263	-0.0991760927244798
SLK	9748	-0.406376040152131	-0.0195158415272267
SLMAP	7871	0.227094474153298	-0.0480823414409752
SLMO1	10650	0.250761888333046	0.16321907061945
SLMO2	51012	-0.555024355783369	0.0690389938966789
SLN	6588	NA	NA
SLPI	6590	0.334614784330154	-0.400763941940413
SLTM	79811	-0.4711616024709	0.0525444195273417
SLU7	10569	-0.434199955642081	-0.0710038854251378
SLURP1	57152	NA	NA
SMAD1	4086	-0.118249997946393	-0.295310382217403
SMAD2	4087	-0.297413276160904	-0.00774620698719371
SMAD3	4088	0.199934284564266	-0.217848312345466
SMAD4	4089	-0.0385437459441255	0.20165274320872
SMAD5	4090	-0.343121647485974	-0.102849585582033
SMAD5OS	9597	0.54733893557423	-0.0835062470736095
SMAD6	4091	0.45185440745213	-0.071766184479657
SMAD7	4092	0.0522782720126174	-0.290572299300952
SMAD9	4093	-0.182887700534759	0.0142191774070332
SMAGP	57228	0.295011376984812	-0.403399130913362
SMAP1	60682	-0.414340750963142	0.0934621355873728
SMAP2	64744	-0.178300763120497	-0.489368063941119
SMARCA1	6594	-0.280212260857422	0.242833321011689
SMARCA2	6595	-0.237786375547286	-0.0587249562581631
SMARCA4	6597	-0.388862876528911	0.176312871189532
SMARCA5	8467	-0.399692780337942	-0.16989247311828
SMARCAD1	56916	-0.39879247886838	0.0169430822182245
SMARCAL1	50485	0.0367464287767893	0.342448064269696
SMARCB1	6598	0.0979439283044596	0.251202181752466
SMARCC1	6599	-0.504643616977583	0.160409735741804
SMARCC2	6601	-0.316881473997224	0.0758832565284178
SMARCD1	6602	-0.594391187560068	-0.0738395064770776
SMARCD2	6603	0.0535301510633579	0.323150726566286
SMARCD3	6604	0.461448861069354	-0.274554161840689
SMARCE1	6605	-0.396985304385684	0.054210305823209
SMC1A	8243	-0.265354000837872	-0.0909123766808776
SMC1B	27127	-0.398891052021982	0.0355044070414089
SMC2	10592	-0.495880463622399	-0.110331287940396
SMC3	9126	-0.439325759629365	-0.0790868840204704
SMC4	10051	-0.422903472239336	-0.289770570984992
SMC5	23137	-0.168292302258147	-0.261624649859944
SMC6	79677	-0.260497630137099	-0.247646976679235
SMCHD1	23347	-0.235906914085282	0.0168445090646229
SMCP	4184	NA	NA
SMCR5	140771	NA	NA
SMCR7	125170	0.397044448277845	0.229138224204638
SMCR7L	54471	-0.459615400412364	0.170776345728907
SMCR8	140775	-0.375847934481711	-0.0393783319779525
SMEK1	55671	-0.338823857988943	-0.231181974255978
SMEK2	57223	-0.44793776748236	-0.0164042156452024
SMEK3P	139420	NA	NA
SMG1	23049	-0.266168872240979	-0.16546325274978
SMG5	23381	-0.107436522996295	0.146616065781151
SMG6	23293	0.276844344776034	-0.0780124366462127
SMG7	9887	-0.543317150907284	-0.0620238711320305
SMN1	6606	-0.257583150562278	0.0689141345687835
SMN2	6607	-0.393058807100553	0.150016839580407
SMNDC1	10285	-0.283383030631608	-0.338324420677362
SMO	6608	0.252546062413235	0.161112890904162
SMOC1	64093	0.465726935935665	0.132023953276325
SMOC2	64094	0.0467056030623393	0.219376196226291
SMOX	54498	0.284329332906183	0.411192981591464
SMPD1	6609	0.214335822305462	0.267424037063506
SMPD2	6610	0.204876085331493	0.133032685214848
SMPD3	55512	-0.177502320576324	0.0945924410820047
SMPD4	55627	0.00704305182483551	0.326531785734822
SMPDL3A	10924	0.00684261974584555	0.421388731445657
SMPDL3B	27293	0.127141296401258	0.327326942507208
SMPX	23676	NA	NA
SMR3A	26952	NA	NA
SMR3B	10879	NA	NA
SMS	6611	0.0420069494073289	0.454230020453929
SMTN	6525	0.591516137246688	-0.0395426205672885
SMTNL1	219537	0.163258499880891	-0.369259962049336
SMTNL2	342527	0.391314062281804	0.0167623647699549
SMU1	55234	-0.304970551270362	-0.0634893253489079
SMUG1	23583	0.252716922546145	0.162515915457092
SMURF1	57154	-0.0337432333637267	-0.304750404560651
SMURF2	64750	-0.36747250219736	0.0482696304328183
SMYD1	150572	NA	NA
SMYD2	56950	-0.146307203233199	-0.0930809860601132
SMYD3	64754	-0.185039881055061	0.247127824736933
SMYD4	114826	0.0547426008526578	-0.0430813967815865
SMYD5	10322	0.134116989904466	0.234572890739874
SNAI1	6615	0.179536213312304	-0.392625085224706
SNAI2	6591	0.389723748737032	-0.0404593508957835
SNAI3	333929	0.399397060877137	-0.322440999860355
SNAP23	8773	-0.263116390251115	0.356987604425935
SNAP25	6616	0.465611933923129	-0.138960217518092
SNAP29	9342	-0.0789225954311343	0.332048596564726
SNAP47	116841	-0.196096503117376	0.0838775392855089
SNAP91	9892	-0.411695704674832	0.192567584218438
SNAPC1	6617	0.0456771564930958	-0.364666453091501
SNAPC2	6618	0.356123446446027	0.242488314974083
SNAPC3	6619	-0.461915440663069	0.098716084674339
SNAPC4	6621	-0.241758873637432	0.14859081462497
SNAPC5	10302	0.638236526282067	0.0763432645785587
SNAPIN	23557	0.037420011993067	0.187773643181613
SNAR-A13	100169959	NA	NA
SNAR-A2	100126799	NA	NA
SNAR-A3	100169951	NA	NA
SNAR-A4	100169956	NA	NA
SNAR-B2	100170217	NA	NA
SNAR-C2	100170218	NA	NA
SNAR-C3	100170226	NA	NA
SNAR-C4	100170219	NA	NA
SNAR-D	100170227	NA	NA
SNAR-E	100170220	NA	NA
SNAR-F	100126781	NA	NA
SNAR-G1	100126780	NA	NA
SNAR-G2	100170228	NA	NA
SNAR-H	100170221	NA	NA
SNAR-I	100170222	NA	NA
SNCA	6622	0.00468386768197015	0.422354748350953
SNCAIP	9627	0.249674297871641	-0.318356785529461
SNCB	6620	NA	NA
SNCG	6623	0.61221321373124	-0.0833583873432071
SND1	27044	-0.126954007409415	0.396288720766899
SNED1	25992	0.0573022170745131	-0.136880323977098
SNF8	11267	0.362100265326072	0.129480765913403
SNHG1	23642	-0.0958673205352522	0.057032783788002
SNHG10	283596	0.173503536311885	0.130463211677633
SNHG11	128439	0.314867295891964	0.296907267305749
SNHG12	85028	0.235591479993757	-0.180669804578723
SNHG3	8420	0.0882180438157668	0.136860609346378
SNHG3-RCC1	751867	-0.284220902437221	0.283491461100569
SNHG4	724102	-0.543159433861521	0.128725038402458
SNHG5	387066	0.345589262097801	0.177581179099206
SNHG6	641638	0.197542242703533	0.0575125064688632
SNHG7	84973	0.156673813220303	0.24633923950812
SNHG8	100093630	0.112496611547845	0.317377625537018
SNHG9	735301	0.246414812259215	0.187399065197927
SNIP1	79753	-0.265574147547582	-0.16646541314473
SNN	8303	-0.0929134116989905	-0.0758471130387639
SNORA1	677792	NA	NA
SNORA10	574042	NA	NA
SNORA11	677799	NA	NA
SNORA11B	100124539	NA	NA
SNORA11C	100124540	NA	NA
SNORA11D	100124541	NA	NA
SNORA11E	100124542	NA	NA
SNORA12	677800	NA	NA
SNORA13	654322	NA	NA
SNORA14A	677801	NA	NA
SNORA14B	677802	NA	NA
SNORA15	677803	NA	NA
SNORA16A	692073	NA	NA
SNORA16B	692157	NA	NA
SNORA18	677805	NA	NA
