hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
ATRIP	84126	ENSG00000164053-bioMart	20	10	HT29|A549|PC3|MCF7|YAPC|AGS|BICR6|U251MG|A375|ES2	NA	NA	NA	NA	NA	NA
ATRX	546	ENSG00000085224	NA	NA	NA	29	10	BICR6|AGS|A549|U251MG|ES2|PC3|MCF7|A375|HT29|NA	NA	NA	NA
ATXN1	6310	ENSG00000124788	NA	NA	NA	6	5	BICR6|HCC1806|ES2|MCF7|AGS	NA	NA	NA
ATXN2	6311	ENSG00000204842	20	10	HT29|U251MG|BICR6|A549|PC3|ES2|AGS|YAPC|MCF7|A375	NA	NA	NA	NA	NA	NA
ATXN3	4287	ENSG00000066427	NA	NA	NA	31	10	YAPC|PC3|MCF7|U251MG|AGS|A549|BICR6|LCLC103H|ES2|NA	3	3	YAPC|PC3|ES2
ATXN7L2	127002	ENSG00000162650-bioMart	20	10	A549|ES2|A375|HT29|MCF7|PC3|YAPC|U251MG|BICR6|AGS	NA	NA	NA	NA	NA	NA
AURKA	6790	ENSG00000087586	19	10	A375|HT29|A549|YAPC|PC3|ES2|U251MG|MCF7|AGS|BICR6	165	17	BICR6|MCF7|YAPC|AGS|A549|PC3|HT29|U251MG|ES2|A375|IPC298|LCLC103H|HCC1806|KELLY|KYSE30|SNU761|NA	1	1	HT29
AURKAIP1	54998	ENSG00000175756	NA	NA	NA	36	12	DANG|ES2|KELLY|AGS|PC3|HT29|YAPC|U251MG|MCF7|A549|A375|BICR6	9	7	ES2|MCF7|YAPC|A549|KELLY|PC3|HT29
AURKB	9212	ENSG00000178999	7	4	ES2|A375|HCC44|A549	128	20	HCC44|YAPC|AGS|SNU761|A549|U251MG|MCF7|HS944T|ES2|PC3|A375|HT29|HCC1806|BICR6|IPC298|SNGM|DANG|KELLY|LCLC103H|NA	31	15	HCC44|DLD1|YAPC|PC3|KYSE30|MCF7|A549|AGS|HT29|A375|BICR6|U251MG|ES2|SNU761|HCC1806
AURKC	6795	ENSG00000105146	20	10	ES2|AGS|A375|MCF7|HT29|YAPC|PC3|A549|U251MG|BICR6	10	1	NA	NA	NA	NA
AUTS2	26053	ENSG00000158321	20	10	BICR6|MCF7|HT29|ES2|PC3|A375|A549|AGS|YAPC|U251MG	NA	NA	NA	NA	NA	NA
AVPR1A	552	ENSG00000166148	20	10	PC3|YAPC|A549|AGS|U251MG|HT29|A375|BICR6|ES2|MCF7	NA	NA	NA	NA	NA	NA
AVPR2	554	ENSG00000126895	20	10	PC3|YAPC|U251MG|AGS|A375|HT29|A549|BICR6|MCF7|ES2	NA	NA	NA	NA	NA	NA
AXIN1	8312	ENSG00000103126	44	19	HCC1806|ES2|A375|KELLY|YAPC|MCF7|IPC298|SNU761|AGS|U251MG|DANG|HT29|PC3|LCLC103H|HS944T|A549|KYSE30|SNGM|BICR6	50	16	HCC44|A375|IPC298|KYSE30|PC3|MCF7|U251MG|BICR6|ES2|LCLC103H|A549|HT29|YAPC|AGS|HCC1806|SNGM	NA	NA	NA
AXIN2	8313	ENSG00000168646-bioMart	20	10	PC3|AGS|A549|HT29|MCF7|A375|BICR6|U251MG|ES2|YAPC	42	13	A375|BICR6|HT29|AGS|YAPC|A549|ES2|LCLC103H|DANG|MCF7|SNGM|PC3|NA	25	11	MCF7|YAPC|A549|PC3|BICR6|SNU761|HT29|ES2|AGS|HS944T|HCC1806
AXL	558	ENSG00000167601	20	10	HT29|YAPC|ES2|MCF7|AGS|A375|PC3|BICR6|A549|U251MG	57	13	A375|KELLY|U251MG|A549|AGS|ES2|HT29|BICR6|YAPC|PC3|DANG|IPC298|NA	13	6	HCC44|MCF7|A375|PC3|A549|YAPC
AZGP1	563	ENSG00000160862	NA	NA	NA	30	14	A375|YAPC|A549|SNU761|HT29|KELLY|ES2|U251MG|BICR6|MCF7|KYSE30|AGS|PC3|NA	9	8	U251MG|PC3|A549|MCF7|AGS|YAPC|BICR6|A375
AZI2	64343	ENSG00000163512	NA	NA	NA	24	1	NA	NA	NA	NA
AZIN2	113451	ENSG00000142920-bioMart	18	9	YAPC|PC3|U251MG|A549|AGS|HT29|A375|ES2|BICR6	NA	NA	NA	NA	NA	NA
B2M	567	ENSG00000166710	20	10	PC3|AGS|U251MG|A549|HT29|YAPC|ES2|A375|BICR6|MCF7	36	8	A375|AGS|ES2|HT29|KYSE30|A549|PC3|NA	31	14	A549|AGS|HT29|YAPC|KYSE30|ES2|PC3|A375|BICR6|SNU761|HCC1806|U251MG|SNGM|DANG
B3GAT1	27087	ENSG00000109956	20	10	A375|BICR6|YAPC|AGS|ES2|A549|MCF7|PC3|HT29|U251MG	NA	NA	NA	NA	NA	NA
B3GAT3	26229	ENSG00000149541	NA	NA	NA	33	7	LCLC103H|MCF7|AGS|BICR6|A549|U251MG|NA	9	6	A375|U251MG|A549|ES2|YAPC|MCF7
B3GNT5	84002	ENSG00000176597-bioMart	20	10	YAPC|PC3|A549|AGS|MCF7|HT29|ES2|BICR6|A375|U251MG	NA	NA	NA	NA	NA	NA
B4GALNT1	2583	ENSG00000135454	20	10	PC3|YAPC|U251MG|BICR6|A375|A549|ES2|MCF7|AGS|HT29	36	9	PC3|MCF7|AGS|YAPC|ES2|BICR6|A375|HT29|NA	NA	NA	NA
B4GALNT3	283358	ENSG00000139044-bioMart	20	10	BICR6|U251MG|A375|AGS|A549|YAPC|ES2|HT29|MCF7|PC3	NA	NA	NA	NA	NA	NA
B4GALT1	2683	ENSG00000086062	20	10	PC3|BICR6|YAPC|HT29|MCF7|U251MG|AGS|A375|ES2|A549	30	11	PC3|BICR6|AGS|SNGM|HT29|MCF7|YAPC|U251MG|ES2|A549|A375	NA	NA	NA
B4GALT3	8703	ENSG00000158850	18	9	PC3|U251MG|A549|YAPC|A375|ES2|AGS|HT29|BICR6	33	11	YAPC|ES2|A375|MCF7|AGS|U251MG|PC3|DANG|KELLY|HT29|NA	9	6	A375|BICR6|YAPC|IPC298|PC3|AGS
B4GALT4	8702	ENSG00000121578	NA	NA	NA	35	12	KYSE30|ES2|A375|PC3|YAPC|BICR6|AGS|A549|MCF7|U251MG|HT29|DANG	9	6	MCF7|A375|ES2|BICR6|AGS|HCC1806
B4GAT1	11041	ENSG00000174684	NA	NA	NA	15	9	AGS|HT29|A375|KYSE30|U251MG|A549|KELLY|YAPC|MCF7	NA	NA	NA
B9D1	27077	ENSG00000108641	20	10	MCF7|BICR6|ES2|PC3|YAPC|A549|A375|AGS|U251MG|HT29	NA	NA	NA	NA	NA	NA
BACE1	23621	ENSG00000186318	20	10	YAPC|BICR6|U251MG|PC3|ES2|AGS|A375|MCF7|HT29|A549	30	10	AGS|A549|BICR6|HT29|ES2|U251MG|YAPC|MCF7|IPC298|NA	NA	NA	NA
BACE2	25825	ENSG00000182240	19	10	A549|ES2|BICR6|HT29|AGS|U251MG|PC3|MCF7|A375|YAPC	50	16	PC3|DANG|HT29|A549|YAPC|AGS|U251MG|BICR6|A375|MCF7|ES2|LCLC103H|KELLY|IPC298|HCC1806|SNU761	NA	NA	NA
BACH1	571	ENSG00000156273	NA	NA	NA	38	13	ES2|A375|AGS|HT29|PC3|U251MG|A549|BICR6|MCF7|HCC1806|YAPC|IPC298|NA	15	10	HCC44|MCF7|PC3|A549|AGS|YAPC|HT29|A375|U251MG|ES2
BACH2	60468	ENSG00000112182	20	10	HT29|PC3|A549|A375|U251MG|BICR6|ES2|AGS|MCF7|YAPC	44	12	A549|YAPC|A375|U251MG|ES2|DANG|AGS|MCF7|BICR6|HT29|HCC1806|PC3	NA	NA	NA
BAD	572	ENSG00000002330	28	11	HS944T|ES2|YAPC|A549|A375|HT29|MCF7|U251MG|BICR6|AGS|PC3	326	20	A549|DLD1|MCF7|YAPC|DANG|AGS|ES2|HT29|IPC298|PC3|U251MG|HS944T|KELLY|BICR6|A375|SNGM|SNU761|LCLC103H|KYSE30|NA	9	7	HT29|PC3|BICR6|YAPC|MCF7|SNU761|KELLY
BAG1	573	ENSG00000107262	NA	NA	NA	33	15	ES2|AGS|A375|A549|SNGM|BICR6|U251MG|YAPC|HCC1806|PC3|SNU761|DANG|KYSE30|MCF7|HT29	8	6	HT29|YAPC|A549|SNU761|KELLY|PC3
BAG2	9532	ENSG00000112208	20	10	MCF7|A375|HT29|U251MG|YAPC|A549|BICR6|ES2|AGS|PC3	NA	NA	NA	NA	NA	NA
BAG3	9531	ENSG00000151929	44	19	IPC298|KYSE30|YAPC|U251MG|BICR6|SNU761|MCF7|LCLC103H|HT29|A549|A375|ES2|PC3|HCC1806|DANG|AGS|SNGM|KELLY|HS944T	39	15	MCF7|A375|KELLY|A549|BICR6|AGS|HT29|SNGM|YAPC|LCLC103H|HCC1806|IPC298|DANG|PC3|ES2	NA	NA	NA
BAG6	7917	ENSG00000204463	NA	NA	NA	63	15	PC3|ES2|DANG|U251MG|SNGM|A549|MCF7|AGS|YAPC|HT29|SNU761|HS944T|A375|BICR6|NA	9	7	ES2|HT29|A549|A375|AGS|YAPC|KYSE30
BAK1	578	ENSG00000030110	20	10	U251MG|A549|BICR6|A375|HT29|MCF7|AGS|PC3|ES2|YAPC	39	13	MCF7|LCLC103H|HT29|ES2|KELLY|AGS|PC3|YAPC|BICR6|A375|U251MG|KYSE30|NA	NA	NA	NA
BAMBI	25805	ENSG00000095739	NA	NA	NA	62	17	HCC44|HUH751|A549|MCF7|AGS|U251MG|PC3|YAPC|HT29|LCLC103H|KELLY|A375|BICR6|ES2|DANG|IPC298|NA	16	8	AGS|A375|HT29|BICR6|IPC298|YAPC|MCF7|U251MG
BANK1	55024	ENSG00000153064	20	10	HT29|A549|BICR6|ES2|U251MG|MCF7|PC3|A375|YAPC|AGS	NA	NA	NA	NA	NA	NA
BAP1	8314	ENSG00000163930	NA	NA	NA	NA	NA	NA	7	5	BICR6|HS944T|PC3|YAPC|HT29
BARD1	580	ENSG00000138376	NA	NA	NA	NA	NA	NA	1	1	BICR6
BARX1	56033	ENSG00000131668	NA	NA	NA	24	1	NA	NA	NA	NA
BATF	10538	ENSG00000156127	20	10	A375|AGS|ES2|MCF7|PC3|A549|U251MG|HT29|BICR6|YAPC	27	1	NA	NA	NA	NA
BATF2	116071	ENSG00000168062-bioMart	20	10	U251MG|YAPC|A549|ES2|MCF7|PC3|BICR6|A375|HT29|AGS	NA	NA	NA	NA	NA	NA
BATF3	55509	ENSG00000123685	NA	NA	NA	24	1	NA	10	7	HT29|YAPC|AGS|DANG|BICR6|KYSE30|PC3
BAX	581	ENSG00000087088	44	19	A549|HS944T|LCLC103H|ES2|YAPC|KYSE30|PC3|BICR6|U251MG|IPC298|DANG|A375|MCF7|KELLY|AGS|HCC1806|SNGM|SNU761|HT29	42	11	DLD1|U251MG|PC3|HCC1806|AGS|YAPC|A549|A375|HT29|ES2|NA	17	10	MCF7|A375|YAPC|U251MG|A549|ES2|HT29|BICR6|AGS|SNU761
BAZ1B	9031	ENSG00000009954	44	19	KELLY|LCLC103H|PC3|DANG|SNU761|U251MG|HS944T|BICR6|A549|IPC298|KYSE30|ES2|A375|HT29|YAPC|MCF7|HCC1806|AGS|SNGM	47	11	ES2|U251MG|YAPC|A549|HT29|BICR6|PC3|HS944T|IPC298|AGS|A375	NA	NA	NA
BAZ2B	29994	ENSG00000123636	NA	NA	NA	45	11	HCC1806|A375|ES2|MCF7|HT29|AGS|PC3|HS944T|BICR6|YAPC|U251MG	1	1	HCC44
BBC3	27113	ENSG00000105327	20	10	YAPC|AGS|A549|U251MG|MCF7|PC3|ES2|HT29|BICR6|A375	39	11	AGS|YAPC|A375|ES2|HT29|MCF7|U251MG|BICR6|PC3|LCLC103H|NA	NA	NA	NA
BBOX1	8424	ENSG00000129151	18	9	PC3|BICR6|AGS|A375|YAPC|A549|U251MG|HT29|ES2	NA	NA	NA	NA	NA	NA
BBS9	27241	ENSG00000122507	20	10	HT29|PC3|A375|YAPC|AGS|U251MG|ES2|A549|BICR6|MCF7	51	15	KELLY|HT29|U251MG|A549|HCC1806|YAPC|AGS|PC3|ES2|LCLC103H|MCF7|A375|BICR6|SNGM|DANG	NA	NA	NA
BCAM	4059	ENSG00000187244	20	10	AGS|HT29|ES2|BICR6|PC3|MCF7|U251MG|A549|A375|YAPC	NA	NA	NA	NA	NA	NA
BCAN	63827	ENSG00000132692	20	10	ES2|PC3|MCF7|A549|A375|HT29|U251MG|YAPC|BICR6|AGS	NA	NA	NA	NA	NA	NA
BCAP31	10134	ENSG00000185825	20	10	ES2|U251MG|A375|MCF7|YAPC|AGS|HT29|PC3|BICR6|A549	NA	NA	NA	NA	NA	NA
BCAR3	8412	ENSG00000137936	20	10	HT29|ES2|A375|PC3|BICR6|A549|U251MG|YAPC|AGS|MCF7	NA	NA	NA	NA	NA	NA
BCAS1	8537	ENSG00000064787	20	10	HT29|AGS|A549|YAPC|U251MG|ES2|A375|BICR6|PC3|MCF7	NA	NA	NA	NA	NA	NA
BCAS3	54828	ENSG00000141376	20	10	U251MG|BICR6|A549|PC3|ES2|HT29|AGS|MCF7|A375|YAPC	NA	NA	NA	NA	NA	NA
BCAT1	586	ENSG00000060982	18	9	U251MG|YAPC|BICR6|AGS|A375|ES2|HT29|A549|PC3	36	9	ES2|HT29|MCF7|HS944T|PC3|AGS|A549|BICR6|NA	NA	NA	NA
BCAT2	587	ENSG00000105552	42	18	BICR6|A549|ES2|U251MG|YAPC|AGS|DANG|SNGM|KYSE30|HT29|LCLC103H|SNU761|HCC1806|KELLY|IPC298|HS944T|A375|PC3	36	11	HT29|PC3|AGS|MCF7|A375|ES2|A549|U251MG|YAPC|HCC1806|BICR6	9	6	LCLC103H|ES2|PC3|A549|HT29|DANG
BCCIP	56647	ENSG00000107949	NA	NA	NA	30	8	ES2|A375|HT29|IPC298|BICR6|A549|U251MG|NA	9	5	YAPC|ES2|AGS|A375|A549
BCHE	590	ENSG00000114200	20	10	A375|ES2|MCF7|YAPC|A549|BICR6|AGS|U251MG|HT29|PC3	NA	NA	NA	NA	NA	NA
BCKDHA	593	ENSG00000248098	NA	NA	NA	75	19	MCF7|IPC298|KELLY|U251MG|ES2|A375|AGS|A549|YAPC|SNGM|BICR6|LCLC103H|HCC1806|PC3|DANG|KYSE30|HT29|HS944T|SNU761	NA	NA	NA
BCKDK	10295	ENSG00000103507	20	10	AGS|HT29|U251MG|MCF7|BICR6|ES2|YAPC|A549|A375|PC3	39	11	YAPC|DANG|AGS|PC3|A549|ES2|BICR6|MCF7|U251MG|HT29|NA	10	7	PC3|A375|ES2|YAPC|U251MG|MCF7|BICR6
BCL10	8915	ENSG00000142867	20	10	HT29|PC3|MCF7|BICR6|A549|U251MG|YAPC|AGS|A375|ES2	38	14	HCC44|U251MG|YAPC|HT29|AGS|KYSE30|PC3|BICR6|ES2|MCF7|DANG|A375|HS944T|A549	17	8	A375|A549|U251MG|YAPC|MCF7|PC3|ES2|AGS
BCL11A	53335	ENSG00000119866	20	10	A375|ES2|A549|AGS|HT29|PC3|MCF7|U251MG|YAPC|BICR6	NA	NA	NA	NA	NA	NA
BCL2	596	ENSG00000171791	36	12	ES2|HCC44|A549|A375|BICR6|U251MG|HS944T|YAPC|HT29|MCF7|AGS|PC3	137	18	A549|HCC44|ES2|U251MG|HCC1806|BICR6|MCF7|HT29|A375|YAPC|SNU761|LCLC103H|AGS|PC3|DANG|IPC298|HS944T|NA	NA	NA	NA
BCL2A1	597	ENSG00000140379	20	10	U251MG|A375|YAPC|MCF7|BICR6|PC3|ES2|AGS|A549|HT29	33	11	YAPC|BICR6|HT29|U251MG|A375|ES2|SNGM|A549|PC3|LCLC103H|NA	NA	NA	NA
BCL2L1	598	ENSG00000171552	48	20	DLD1|U251MG|BICR6|LCLC103H|ES2|A549|HCC1806|KELLY|SNGM|A375|PC3|IPC298|KYSE30|MCF7|DANG|YAPC|HS944T|AGS|SNU761|HT29	64	17	HCC44|ES2|U251MG|HT29|BICR6|MCF7|YAPC|A375|KYSE30|HS944T|A549|PC3|SNGM|IPC298|LCLC103H|SNU761|AGS	22	9	A549|A375|AGS|U251MG|PC3|YAPC|LCLC103H|ES2|KYSE30
BCL2L11	10018	ENSG00000153094	10	10	PC3|MCF7|HT29|BICR6|A375|A549|U251MG|YAPC|ES2|AGS	32	8	A375|HT29|A549|PC3|MCF7|ES2|HS944T|NA	13	10	U251MG|HT29|AGS|YAPC|A375|A549|ES2|PC3|SNGM|KELLY
BCL2L13	23786	ENSG00000099968	NA	NA	NA	39	12	AGS|PC3|SNGM|MCF7|YAPC|A375|ES2|U251MG|HT29|SNU761|IPC298|A549	NA	NA	NA
BCL2L14	79370	ENSG00000121380	20	10	YAPC|A375|A549|PC3|MCF7|AGS|BICR6|ES2|U251MG|HT29	NA	NA	NA	NA	NA	NA
BCL2L2	599	ENSG00000129473	38	11	ES2|A549|HCC44|YAPC|AGS|PC3|BICR6|MCF7|HT29|U251MG|A375	41	14	ES2|HT29|A549|A375|U251MG|PC3|DANG|SNGM|HCC1806|AGS|BICR6|YAPC|HS944T|LCLC103H	8	7	HCC1806|A375|MCF7|YAPC|PC3|A549|HT29
BCL3	602	ENSG00000069399	20	10	A375|A549|BICR6|MCF7|HT29|PC3|AGS|U251MG|YAPC|ES2	36	11	A375|BICR6|PC3|YAPC|AGS|HT29|U251MG|A549|SNU761|ES2|MCF7	NA	NA	NA
BCL6	604	ENSG00000113916	20	10	AGS|BICR6|A375|PC3|HT29|ES2|YAPC|A549|MCF7|U251MG	41	15	A549|HCC44|U251MG|PC3|YAPC|A375|BICR6|AGS|ES2|SNU761|KELLY|KYSE30|HS944T|HT29|IPC298	21	12	U251MG|HCC1806|A375|ES2|A549|AGS|HT29|YAPC|MCF7|BICR6|KYSE30|PC3
BCL6B	255877	ENSG00000161940-bioMart	NA	NA	NA	24	1	NA	11	9	A375|PC3|ES2|AGS|BICR6|SNU761|U251MG|YAPC|IPC298
BCL7B	9275	ENSG00000106635	NA	NA	NA	41	14	AGS|DANG|HT29|A549|ES2|A375|BICR6|U251MG|YAPC|HS944T|IPC298|MCF7|HCC1806|PC3	NA	NA	NA
BCL7C	9274	ENSG00000099385	20	10	U251MG|ES2|A549|MCF7|A375|YAPC|PC3|HT29|AGS|BICR6	NA	NA	NA	NA	NA	NA
BCL9	607	ENSG00000116128	NA	NA	NA	48	13	A375|A549|YAPC|HCC1806|U251MG|ES2|HT29|BICR6|AGS|MCF7|PC3|KELLY|HS944T	NA	NA	NA
BCL9L	283149	ENSG00000186174-bioMart	20	10	PC3|U251MG|AGS|MCF7|A549|A375|BICR6|ES2|YAPC|HT29	18	11	BICR6|HT29|A549|YAPC|HS944T|A375|AGS|MCF7|U251MG|PC3|ES2	NA	NA	NA
BCLAF1	9774	ENSG00000029363	NA	NA	NA	46	13	ES2|A375|HT29|IPC298|U251MG|DANG|SNU761|A549|YAPC|AGS|HCC1806|PC3|NA	NA	NA	NA
BCOR	54880	ENSG00000183337	20	10	A549|A375|MCF7|ES2|YAPC|BICR6|PC3|AGS|HT29|U251MG	8	5	HT29|YAPC|A549|MCF7|KYSE30	NA	NA	NA
BCR	613	ENSG00000186716	NA	NA	NA	58	13	A549|A375|ES2|BICR6|KELLY|HT29|U251MG|PC3|YAPC|MCF7|AGS|SNGM|NA	10	7	PC3|AGS|MCF7|A375|BICR6|ES2|HT29
BDH1	622	ENSG00000161267	31	19	HT29|PC3|AGS|A549|YAPC|A375|SNGM|MCF7|IPC298|DANG|ES2|BICR6|SNU761|HCC1806|U251MG|LCLC103H|HS944T|KYSE30|KELLY	85	17	A549|MCF7|HT29|U251MG|YAPC|A375|AGS|HS944T|HCC1806|ES2|PC3|KYSE30|DANG|BICR6|SNGM|LCLC103H|SNU761	NA	NA	NA
BDKRB2	624	ENSG00000168398-bioMart	20	10	YAPC|PC3|A375|AGS|ES2|A549|HT29|U251MG|BICR6|MCF7	30	9	AGS|ES2|DANG|BICR6|YAPC|HT29|MCF7|A549|NA	NA	NA	NA
BDNF	627	ENSG00000176697	NA	NA	NA	4	4	NPC|A549|U251MG|A375	NA	NA	NA
BECN1	8678	ENSG00000126581	44	19	A549|SNU761|PC3|KYSE30|SNGM|YAPC|IPC298|DANG|ES2|A375|HS944T|U251MG|HT29|MCF7|KELLY|LCLC103H|AGS|HCC1806|BICR6	70	15	HCC44|A549|A375|ES2|YAPC|AGS|HT29|MCF7|KELLY|BICR6|PC3|U251MG|HS944T|SNGM|NA	10	8	U251MG|HT29|A549|MCF7|BICR6|AGS|SNGM|A375
BEND3	57673	ENSG00000178409-bioMart	20	10	HT29|A375|ES2|A549|BICR6|AGS|YAPC|U251MG|MCF7|PC3	NA	NA	NA	NA	NA	NA
BEND5	79656	ENSG00000162373	NA	NA	NA	NA	NA	NA	8	6	HCC44|A549|ES2|A375|DANG|AGS
BEST1	7439	ENSG00000167995	20	10	YAPC|A549|MCF7|ES2|BICR6|AGS|HT29|A375|PC3|U251MG	NA	NA	NA	NA	NA	NA
BFSP2	8419	ENSG00000170819	20	10	ES2|AGS|MCF7|YAPC|U251MG|A375|BICR6|HT29|A549|PC3	NA	NA	NA	NA	NA	NA
BHLHE22	27319	ENSG00000180828-bioMart	NA	NA	NA	10	7	HT29|BICR6|AGS|MCF7|PC3|ES2|YAPC	NA	NA	NA
BHLHE40	8553	ENSG00000134107	44	19	SNGM|LCLC103H|U251MG|HCC1806|KYSE30|A375|KELLY|ES2|HS944T|BICR6|AGS|PC3|YAPC|A549|SNU761|MCF7|HT29|IPC298|DANG	43	11	HT29|PC3|U251MG|MCF7|SNU761|AGS|A549|ES2|YAPC|BICR6|A375	1	1	AGS
BHMT	635	ENSG00000145692	NA	NA	NA	27	10	A375|ES2|U251MG|PC3|IPC298|HCC1806|AGS|A549|HT29|NA	8	5	ES2|PC3|U251MG|HT29|YAPC
BHMT2	23743	ENSG00000132840	NA	NA	NA	24	1	NA	9	5	ES2|MCF7|PC3|SNGM|A549
BICC1	80114	ENSG00000122870	20	10	PC3|AGS|A549|YAPC|MCF7|BICR6|U251MG|HT29|ES2|A375	NA	NA	NA	NA	NA	NA
BID	637	ENSG00000015475	20	10	MCF7|U251MG|ES2|AGS|YAPC|BICR6|PC3|A549|A375|HT29	85	15	HT29|KYSE30|SNGM|BICR6|ES2|AGS|PC3|YAPC|U251MG|A549|A375|SNU761|MCF7|HCC1806|NA	8	8	ES2|A375|AGS|PC3|YAPC|HT29|BICR6|MCF7
BIK	638	ENSG00000100290	20	10	A549|BICR6|MCF7|ES2|U251MG|A375|YAPC|AGS|HT29|PC3	30	13	MCF7|AGS|A375|PC3|ES2|BICR6|SNGM|KYSE30|U251MG|A549|IPC298|HT29|NA	8	6	AGS|A375|A549|BICR6|HT29|U251MG
BIN1	274	ENSG00000136717	20	10	MCF7|HT29|BICR6|A549|YAPC|AGS|PC3|U251MG|ES2|A375	NA	NA	NA	NA	NA	NA
BIN2	51411	ENSG00000110934	10	10	U251MG|YAPC|MCF7|ES2|A549|BICR6|AGS|PC3|A375|HT29	NA	NA	NA	NA	NA	NA
BIRC2	329	ENSG00000110330	NA	NA	NA	35	13	HCC44|PC3|BICR6|U251MG|KELLY|A549|ES2|MCF7|HCC1806|AGS|HT29|SNU761|NA	13	9	HT29|MCF7|PC3|A375|A549|BICR6|U251MG|KELLY|ES2
BIRC3	330	ENSG00000023445	18	9	ES2|HT29|AGS|PC3|YAPC|U251MG|BICR6|A549|A375	36	12	MCF7|YAPC|HCC1806|ES2|A549|A375|AGS|U251MG|PC3|BICR6|HT29|NA	NA	NA	NA
BIRC5	332	ENSG00000089685	20	10	ES2|AGS|MCF7|HT29|U251MG|BICR6|A375|YAPC|PC3|A549	117	17	ES2|A375|AGS|A549|PC3|YAPC|HT29|BICR6|DANG|MCF7|IPC298|HCC1806|U251MG|SNU761|KYSE30|SNGM|NA	NA	NA	NA
BIRC6	57448	ENSG00000115760-bioMart	NA	NA	NA	33	14	AGS|DANG|YAPC|PC3|KELLY|U251MG|IPC298|ES2|A375|A549|HT29|MCF7|BICR6|NA	NA	NA	NA
BIRC7	79444	ENSG00000101197	18	9	AGS|BICR6|A549|ES2|PC3|HT29|YAPC|A375|U251MG	NA	NA	NA	NA	NA	NA
BLCAP	10904	ENSG00000166619	NA	NA	NA	51	14	A549|A375|PC3|MCF7|AGS|U251MG|HT29|YAPC|ES2|SNGM|DANG|BICR6|SNU761|KELLY	9	7	HT29|A549|BICR6|PC3|MCF7|KYSE30|YAPC
BLK	640	ENSG00000136573	20	10	HT29|YAPC|MCF7|A549|U251MG|BICR6|AGS|PC3|A375|ES2	9	1	NA	1	1	AGS
BLM	641	ENSG00000197299	20	10	ES2|A375|YAPC|A549|HT29|PC3|U251MG|MCF7|AGS|BICR6	42	14	A375|PC3|A549|ES2|YAPC|AGS|BICR6|MCF7|KYSE30|IPC298|U251MG|HS944T|HT29|SNGM	NA	NA	NA
BLMH	642	ENSG00000108578	NA	NA	NA	48	12	U251MG|YAPC|A549|ES2|PC3|AGS|HT29|BICR6|MCF7|A375|IPC298|KYSE30	9	7	U251MG|YAPC|ES2|MCF7|HT29|A549|PC3
BLNK	29760	ENSG00000095585	20	10	U251MG|MCF7|ES2|AGS|PC3|A375|BICR6|HT29|YAPC|A549	8	5	A375|AGS|BICR6|HS944T|LCLC103H	4	3	U251MG|BICR6|YAPC
BLOC1S1	2647	ENSG00000135441-bioMart	NA	NA	NA	27	1	NA	NA	NA	NA
BLOC1S6	26258	ENSG00000104164-bioMart	20	10	BICR6|A549|AGS|HT29|MCF7|A375|YAPC|ES2|PC3|U251MG	NA	NA	NA	NA	NA	NA
BLVRA	644	ENSG00000106605	64	19	SNU761|ES2|A375|HT29|U251MG|A549|KELLY|HCC1806|LCLC103H|KYSE30|AGS|PC3|MCF7|IPC298|BICR6|HS944T|DANG|YAPC|SNGM	81	12	PC3|HCC1806|A375|BICR6|MCF7|YAPC|U251MG|AGS|A549|HT29|ES2|KELLY	16	9	HCC44|ES2|PC3|U251MG|AGS|YAPC|MCF7|KELLY|BICR6
BLVRB	645	ENSG00000090013	NA	NA	NA	36	12	A375|PC3|MCF7|AGS|BICR6|HT29|A549|U251MG|ES2|KELLY|YAPC|DANG	NA	NA	NA
BLZF1	8548	ENSG00000117475	20	10	ES2|YAPC|AGS|PC3|A549|A375|U251MG|HT29|BICR6|MCF7	27	1	NA	9	8	ES2|MCF7|HS944T|AGS|YAPC|HT29|KELLY|PC3
BMF	90427	ENSG00000104081-bioMart	20	10	MCF7|BICR6|PC3|A549|A375|YAPC|ES2|AGS|U251MG|HT29	NA	NA	NA	NA	NA	NA
BMI1	648	ENSG00000168283	NA	NA	NA	44	13	ES2|BICR6|HT29|A549|PC3|MCF7|AGS|YAPC|A375|DANG|U251MG|KYSE30|HCC1806	13	10	A375|DANG|MCF7|PC3|YAPC|HT29|BICR6|U251MG|KYSE30|AGS
BMP1	649	ENSG00000168487	20	10	MCF7|A549|PC3|U251MG|YAPC|AGS|BICR6|HT29|A375|ES2	NA	NA	NA	NA	NA	NA
BMP2	650	ENSG00000125845	20	10	MCF7|ES2|A549|AGS|U251MG|HT29|YAPC|A375|BICR6|PC3	47	13	A375|YAPC|MCF7|BICR6|PC3|HT29|DANG|A549|U251MG|HS944T|KYSE30|AGS|NA	8	5	BICR6|A375|MCF7|PC3|YAPC
BMP2K	55589	ENSG00000138756	20	10	ES2|MCF7|A549|U251MG|BICR6|PC3|AGS|HT29|YAPC|A375	5	1	NA	NA	NA	NA
