ensg_id	gsymbol	ID
ENSG00000104164,ENSG00000260170	BLOC1S6,SQRDL	chr15:45884333:45884474:+@chr15:45890078:45890194:+@chr15:45895298:45895385:+
ENSG00000104164,ENSG00000260170	BLOC1S6,SQRDL	chr15:45884333:45884474:+@chr15:45890078:45890089:+@chr15:45895298:45895385:+
ENSG00000104164,ENSG00000260170	BLOC1S6,SQRDL	chr15:45884333:45884474:+@chr15:45895302:45895385:+@chr15:45897626:45897712:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45884333:45884474:+@chr15:45895298:45895385:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45884333:45884474:+@chr15:45897626:45897712:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45884333:45884474:+@chr15:45895302:45895385:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45884333:45884474:+@chr15:45890078:45891760:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45895298:45895385:+@chr15:45897626:45897712:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45890078:45890194:+@chr15:45895298:45895385:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45890078:45890089:+@chr15:45895298:45895385:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45895302:45895385:+@chr15:45897626:45897712:+
ENSG00000104164	BLOC1S6	chr15:45879417:45879723:+@chr15:45894555:45894573:+@chr15:45895298:45895385:+
ENSG00000188428,ENSG00000265818,ENSG00000259040	BLOC1S5,EEF1E1-MUTED,BLOC1S5-TXNDC5	chr6:8062767:8062849:-@chr6:8041372:8041501:-@chr6:8026600:8026658:-
ENSG00000188428,ENSG00000265818,ENSG00000259040	BLOC1S5,EEF1E1-MUTED,BLOC1S5-TXNDC5	chr6:8041372:8041501:-@chr6:8027440:8027632:-@chr6:8026600:8026658:-
ENSG00000188428,ENSG00000265818,ENSG00000259040	BLOC1S5,EEF1E1-MUTED,BLOC1S5-TXNDC5	chr6:8062767:8062849:-@chr6:8054503:8054605:-@chr6:8041372:8041501:-
ENSG00000196072	BLOC1S2	chr10:102045854:102045970:-@chr10:102042663:102042770:-@chr10:102040691:102040810:-
ENSG00000135441,ENSG00000258311	BLOC1S1,RP11-644F5.10	chr12:56110076:56110501:+@chr12:56110717:56110789:+@chr12:56112875:56113007:+
ENSG00000095585	BLNK	chr10:98006740:98006805:-@chr10:98002486:98002540:-@chr10:97990550:97990590:-
ENSG00000095585	BLNK	chr10:98006740:98006805:-@chr10:98002491:98002540:-@chr10:97990550:97990590:-
ENSG00000095585	BLNK	chr10:98006740:98006805:-@chr10:97990550:97990590:-@chr10:97987166:97987322:-
ENSG00000095585	BLNK	chr10:97976409:97976490:-@chr10:97969594:97969663:-@chr10:97967628:97967655:-
ENSG00000095585	BLNK	chr10:97987166:97987322:-@chr10:97983582:97983745:-@chr10:97976409:97976490:-
ENSG00000095585	BLNK	chr10:97987178:97987322:-@chr10:97983582:97983745:-@chr10:97976409:97976490:-
ENSG00000095585	BLNK	chr10:97976409:97976490:-@chr10:97975077:97975145:-@chr10:97969594:97969663:-
ENSG00000108578	BLMH	chr17:28618329:28618526:-@chr17:28616391:28616500:-@chr17:28614824:28614965:-
ENSG00000197299	BLM	chr15:91298041:91298168:+@chr15:91303211:91303509:+@chr15:91303824:91304485:+
ENSG00000197299	BLM	chr15:91298041:91298168:+@chr15:91303377:91303509:+@chr15:91303824:91304485:+
ENSG00000197299	BLM	chr15:91260579:91260671:+@chr15:91267265:91267374:+@chr15:91290619:91290720:+
ENSG00000197299	BLM	chr15:91306196:91306387:+@chr15:91308526:91308644:+@chr15:91310140:91310253:+
ENSG00000136573	BLK	chr8:11351521:11352100:+@chr8:11400733:11400856:+@chr8:11403561:11403612:+
ENSG00000166619	BLCAP	chr20:36156195:36156333:-@chr20:36149721:36149811:-@chr20:36145819:36147752:-
ENSG00000166619	BLCAP	chr20:36156195:36156333:-@chr20:36149721:36149853:-@chr20:36145819:36147752:-
ENSG00000134897	BIVM	chr13:103451399:103451871:+@chr13:103459496:103460095:+@chr13:103468778:103468904:+
ENSG00000134897	BIVM	chr13:103451399:103451871:+@chr13:103457657:103457740:+@chr13:103459496:103460095:+
ENSG00000134897,ENSG00000270181	BIVM	chr13:103474415:103474509:+@chr13:103483915:103484047:+@chr13:103486816:103486902:+
ENSG00000115760	BIRC6	chr2:32664576:32664754:+@chr2:32666397:32666530:+@chr2:32667133:32667294:+
ENSG00000115760	BIRC6	chr2:32800223:32800433:+@chr2:32815873:32816045:+@chr2:32818982:32819127:+
ENSG00000115760	BIRC6	chr2:32658712:32658872:+@chr2:32660564:32660653:+@chr2:32661121:32661252:+
ENSG00000089685	BIRC5	chr17:76210761:76210870:+@chr17:76212745:76212862:+@chr17:76219546:76221716:+
ENSG00000089685	BIRC5	chr17:76210761:76210870:+@chr17:76212745:76212862:+@chr17:76218909:76219073:+
ENSG00000089685	BIRC5	chr17:76212745:76212862:+@chr17:76218909:76219073:+@chr17:76219546:76221716:+
ENSG00000089685	BIRC5	chr17:76210761:76210870:+@chr17:76218909:76219073:+@chr17:76219546:76221716:+
ENSG00000089685	BIRC5	chr17:76210761:76210870:+@chr17:76212047:76212115:+@chr17:76212745:76212862:+
ENSG00000089685	BIRC5	chr17:76210761:76210870:+@chr17:76212047:76212147:+@chr17:76212745:76212862:+
ENSG00000023445	BIRC3	chr11:102190608:102190737:+@chr11:102191017:102191131:+@chr11:102192568:102196093:+
ENSG00000023445	BIRC3	chr11:102199628:102199676:+@chr11:102201730:102201972:+@chr11:102206697:102206951:+
ENSG00000023445	BIRC3	chr11:102196197:102196296:+@chr11:102197460:102197582:+@chr11:102198783:102198861:+
ENSG00000110330	BIRC2	chr11:102219329:102221480:+@chr11:102221575:102221674:+@chr11:102233627:102233705:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102220732:102221480:+@chr11:102233627:102233705:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102220609:102221480:+@chr11:102233627:102233705:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102219012:102219138:+@chr11:102219329:102221480:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102219329:102221480:+@chr11:102233627:102233705:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102219329:102219495:+@chr11:102220732:102221480:+
ENSG00000110330	BIRC2	chr11:102217966:102218107:+@chr11:102219329:102219495:+@chr11:102220609:102221480:+
ENSG00000147439	BIN3	chr8:22494038:22494099:-@chr8:22491926:22492038:-@chr8:22487955:22488091:-
ENSG00000147439	BIN3	chr8:22502268:22502316:-@chr8:22494435:22494475:-@chr8:22487955:22488091:-
ENSG00000147439	BIN3	chr8:22481428:22481562:-@chr8:22480054:22480210:-@chr8:22477947:22479081:-
ENSG00000147439	BIN3	chr8:22494435:22494475:-@chr8:22494038:22494099:-@chr8:22487955:22488091:-
ENSG00000110934	BIN2	chr12:51696470:51696564:-@chr12:51695804:51695899:-@chr12:51693391:51693498:-
ENSG00000136717	BIN1	chr2:127819691:127819773:-@chr2:127818172:127818216:-@chr2:127816587:127816731:-
ENSG00000136717	BIN1	chr2:127816587:127816731:-@chr2:127809831:127809938:-@chr2:127808730:127808819:-
ENSG00000136717	BIN1	chr2:127815049:127815177:-@chr2:127809831:127809938:-@chr2:127808730:127808819:-
ENSG00000136717	BIN1	chr2:127826500:127826607:-@chr2:127825739:127825831:-@chr2:127821509:127821594:-
ENSG00000136717	BIN1	chr2:127816587:127816731:-@chr2:127808730:127808819:-@chr2:127808378:127808488:-
ENSG00000136717	BIN1	chr2:127816587:127816731:-@chr2:127815049:127815177:-@chr2:127809831:127809938:-
ENSG00000136717	BIN1	chr2:127816587:127816731:-@chr2:127815049:127815177:-@chr2:127811481:127811588:-
ENSG00000136717	BIN1	chr2:127816587:127816731:-@chr2:127815049:127815177:-@chr2:127808730:127808819:-
ENSG00000015475	BID	chr22:18257147:18257261:-@chr22:18226569:18226779:-@chr22:18222115:18222254:-
ENSG00000015475	BID	chr22:18232871:18232940:-@chr22:18226569:18226779:-@chr22:18222115:18222254:-
ENSG00000015475	BID	chr22:18257147:18257261:-@chr22:18232871:18232940:-@chr22:18226569:18226779:-
ENSG00000015475	BID	chr22:18257147:18257261:-@chr22:18232871:18232940:-@chr22:18222115:18222254:-
ENSG00000015475	BID	chr22:18256376:18256808:-@chr22:18232871:18232940:-@chr22:18222115:18222254:-
ENSG00000015475	BID	chr22:18257406:18257431:-@chr22:18232871:18232940:-@chr22:18222115:18222254:-
ENSG00000015475	BID	chr22:18226569:18226779:-@chr22:18222848:18222942:-@chr22:18222115:18222254:-
ENSG00000151746	BICD1	chr12:32490433:32490640:+@chr12:32491720:32491913:+@chr12:32520604:32520679:+
ENSG00000132840	BHMT2	chr5:78375192:78375283:+@chr5:78376510:78376701:+@chr5:78378632:78378779:+
ENSG00000132840	BHMT2	chr5:78365547:78365638:+@chr5:78366916:78367038:+@chr5:78373303:78373435:+
ENSG00000235831	BHLHE40-AS1	chr3:5021480:5021646:-@chr3:4991244:4991383:-@chr3:4942226:4942382:-
ENSG00000198908	BHLHB9	chrX:102000907:102001102:+@chrX:102002745:102002839:+@chrX:102003627:102007369:+
ENSG00000198908	BHLHB9	chrX:101975885:101976019:+@chrX:102002745:102002839:+@chrX:102003627:102007369:+
ENSG00000198908	BHLHB9	chrX:101975885:101976019:+@chrX:102002761:102002839:+@chrX:102003627:102007369:+
ENSG00000198908	BHLHB9	chrX:102000907:102001102:+@chrX:102002513:102002624:+@chrX:102002745:102002839:+
ENSG00000125864	BFSP1	chr20:17543619:17543740:-@chr20:17541352:17541428:-@chr20:17541002:17541223:-
ENSG00000125864	BFSP1	chr20:17539333:17539605:-@chr20:17521710:17521844:-@chr20:17505493:17505553:-
ENSG00000103429	BFAR	chr16:14738131:14738466:+@chr16:14748923:14749067:+@chr16:14755749:14755922:+
ENSG00000103429	BFAR	chr16:14742245:14742449:+@chr16:14748923:14749067:+@chr16:14755749:14755922:+
ENSG00000103429	BFAR	chr16:14738131:14738466:+@chr16:14743661:14743830:+@chr16:14748923:14749067:+
ENSG00000103429	BFAR	chr16:14742245:14742449:+@chr16:14743661:14743830:+@chr16:14748923:14749067:+
ENSG00000103429	BFAR	chr16:14738131:14738466:+@chr16:14742245:14742449:+@chr16:14755749:14755922:+
ENSG00000103429	BFAR	chr16:14738131:14738466:+@chr16:14742245:14742449:+@chr16:14743661:14743830:+
ENSG00000103429	BFAR	chr16:14738131:14738466:+@chr16:14742245:14742449:+@chr16:14748923:14749067:+
ENSG00000102409	BEX4	chrX:102470020:102470166:+@chrX:102470610:102470692:+@chrX:102471077:102472128:+
ENSG00000177951	BET1L	chr11:205952:206043:-@chr11:205611:205667:-@chr11:202924:205469:-
ENSG00000105829	BET1	chr7:93625577:93625633:-@chr7:93623664:93623697:-@chr7:93605216:93605412:-
ENSG00000127325	BEST3	chr12:70092985:70093196:-@chr12:70091427:70091593:-@chr12:70088150:70088244:-
ENSG00000127325	BEST3	chr12:70088150:70088244:-@chr12:70087509:70087687:-@chr12:70072519:70072673:-
ENSG00000127325	BEST3	chr12:70088150:70088244:-@chr12:70087454:70087687:-@chr12:70072519:70072673:-
ENSG00000127325	BEST3	chr12:70092985:70093196:-@chr12:70088150:70088244:-@chr12:70087454:70087687:-
ENSG00000127325	BEST3	chr12:70070960:70071037:-@chr12:70070696:70070848:-@chr12:70066665:70066745:-
ENSG00000167995	BEST1	chr11:61725618:61725770:+@chr11:61726970:61727050:+@chr11:61727364:61727515:+
ENSG00000167995	BEST1	chr11:61717356:61717899:+@chr11:61719243:61719430:+@chr11:61722579:61722673:+
ENSG00000167995	BEST1	chr11:61722579:61722673:+@chr11:61722815:61722859:+@chr11:61723190:61723423:+
ENSG00000165626	BEND7	chr10:13489266:13489316:-@chr10:13488485:13488541:-@chr10:13487290:13487560:-
ENSG00000165626	BEND7	chr10:13544861:13544976:-@chr10:13542510:13542679:-@chr10:13541778:13542080:-
ENSG00000151917	BEND6	chr6:56857176:56857353:+@chr6:56879260:56879323:+@chr6:56879931:56880151:+
ENSG00000162373,ENSG00000186094	BEND5,AGBL4	chr1:49224572:49224956:-@chr1:49201911:49202124:-@chr1:49193540:49193715:-
ENSG00000162373,ENSG00000186094	BEND5,AGBL4	chr1:49242278:49242547:-@chr1:49227009:49227142:-@chr1:49224572:49225038:-
ENSG00000162373,ENSG00000186094	BEND5,AGBL4	chr1:49224572:49224956:-@chr1:49208295:49208443:-@chr1:49201911:49202124:-
ENSG00000166546	BEAN1	chr16:66511463:66511613:+@chr16:66516781:66516818:+@chr16:66526865:66527432:+
ENSG00000166546	BEAN1	chr16:66503505:66503768:+@chr16:66511463:66511613:+@chr16:66526865:66527432:+
ENSG00000166546	BEAN1	chr16:66461200:66461334:+@chr16:66471498:66471604:+@chr16:66503505:66503768:+
ENSG00000166546	BEAN1	chr16:66511463:66511613:+@chr16:66516785:66516818:+@chr16:66526865:66527432:+
ENSG00000145734	BDP1	chr5:70844509:70844572:+@chr5:70845247:70845433:+@chr5:70848943:70849147:+
ENSG00000145734	BDP1	chr5:70834869:70834905:+@chr5:70835384:70835476:+@chr5:70837284:70837509:+
ENSG00000145734	BDP1	chr5:70858101:70858347:+@chr5:70858602:70858722:+@chr5:70860581:70863649:+
ENSG00000245573	BDNF-AS	chr11:27680718:27680775:+@chr11:27696844:27697687:+@chr11:27698529:27699350:+
ENSG00000245573	BDNF-AS	chr11:27680718:27680775:+@chr11:27697124:27697687:+@chr11:27698529:27699350:+
ENSG00000245573	BDNF-AS	chr11:27698529:27698686:+@chr11:27712653:27712687:+@chr11:27719025:27719718:+
ENSG00000245573	BDNF-AS	chr11:27680718:27680775:+@chr11:27698529:27698686:+@chr11:27719025:27719718:+
ENSG00000245573	BDNF-AS	chr11:27605816:27605884:+@chr11:27614427:27614528:+@chr11:27661392:27661552:+
ENSG00000245573	BDNF-AS	chr11:27680718:27680775:+@chr11:27686808:27686939:+@chr11:27698529:27699350:+
ENSG00000245573	BDNF-AS	chr11:27561567:27561663:+@chr11:27605816:27605884:+@chr11:27661392:27661552:+
ENSG00000245573	BDNF-AS	chr11:27528399:27528445:+@chr11:27605816:27605884:+@chr11:27661392:27661552:+
ENSG00000245573	BDNF-AS	chr11:27528399:27528445:+@chr11:27561567:27561663:+@chr11:27661392:27661552:+
ENSG00000245573	BDNF-AS	chr11:27528399:27528445:+@chr11:27561567:27561663:+@chr11:27605816:27605884:+
ENSG00000245573	BDNF-AS	chr11:27661392:27661552:+@chr11:27679788:27680009:+@chr11:27680718:27680775:+
ENSG00000245573	BDNF-AS	chr11:27661392:27661552:+@chr11:27679788:27680167:+@chr11:27680718:27680775:+
ENSG00000245573	BDNF-AS	chr11:27661392:27661552:+@chr11:27679788:27680091:+@chr11:27680718:27680775:+
ENSG00000176697	BDNF	chr11:27695607:27695889:-@chr11:27681703:27681819:-@chr11:27676442:27680132:-
ENSG00000176697	BDNF	chr11:27722518:27722600:-@chr11:27695607:27695889:-@chr11:27676442:27680132:-
ENSG00000176697	BDNF	chr11:27721711:27722035:-@chr11:27680367:27680473:-@chr11:27676442:27680132:-
ENSG00000164039	BDH2	chr4:104020940:104021027:-@chr4:104018793:104018911:-@chr4:104017340:104017431:-
ENSG00000164039	BDH2	chr4:104020940:104021027:-@chr4:104019801:104020557:-@chr4:104017340:104017431:-
ENSG00000164039	BDH2	chr4:104020940:104021027:-@chr4:104019801:104019959:-@chr4:104017340:104017431:-
ENSG00000164039	BDH2	chr4:104013757:104013853:-@chr4:104012777:104012894:-@chr4:104012334:104012442:-
ENSG00000161267	BDH1	chr3:197282213:197282547:-@chr3:197281433:197281584:-@chr3:197273232:197273357:-
ENSG00000161267	BDH1	chr3:197282652:197282858:-@chr3:197281433:197281584:-@chr3:197273232:197273357:-
ENSG00000161267	BDH1	chr3:197282652:197282858:-@chr3:197281433:197281584:-@chr3:197260360:197260432:-
ENSG00000161267	BDH1	chr3:197282652:197282858:-@chr3:197273232:197273357:-@chr3:197260360:197260432:-
ENSG00000161267	BDH1	chr3:197281433:197281584:-@chr3:197273232:197273357:-@chr3:197260360:197260432:-
ENSG00000161267	BDH1	chr3:197282652:197282858:-@chr3:197282213:197282378:-@chr3:197281433:197281584:-
ENSG00000161267	BDH1	chr3:197282652:197282858:-@chr3:197282213:197282378:-@chr3:197273232:197273357:-
ENSG00000074582	BCS1L	chr2:219526920:219526983:+@chr2:219527233:219527402:+@chr2:219527606:219527723:+
ENSG00000074582	BCS1L	chr2:219526920:219526983:+@chr2:219527238:219527402:+@chr2:219527606:219527723:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219524760:219524968:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219524760:219524889:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219524760:219524941:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219525662:219526030:+@chr2:219526129:219526268:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219525030:219525205:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524460:219524523:+@chr2:219525030:219525205:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524379:219524466:+@chr2:219525030:219525144:+@chr2:219525662:219526030:+
ENSG00000074582	BCS1L	chr2:219524460:219524523:+@chr2:219525030:219525144:+@chr2:219525662:219526030:+
ENSG00000186716	BCR	chr22:23522552:23524426:+@chr22:23585005:23585172:+@chr22:23595986:23596167:+
ENSG00000186716	BCR	chr22:23603542:23603727:+@chr22:23610595:23610702:+@chr22:23613719:23613779:+
ENSG00000186716	BCR	chr22:23631704:23631808:+@chr22:23632526:23632600:+@chr22:23634728:23634825:+
ENSG00000186716	BCR	chr22:23655074:23655208:+@chr22:23656155:23656260:+@chr22:23656739:23656901:+
ENSG00000186716	BCR	chr22:23634728:23634825:+@chr22:23637211:23637342:+@chr22:23651611:23651670:+
ENSG00000186716	BCR	chr22:23540440:23540572:+@chr22:23541398:23541539:+@chr22:23595986:23596167:+
ENSG00000215580	BCORP1	chrY:21636526:21636789:-@chrY:21635791:21636030:-@chrY:21628342:21629260:-
ENSG00000215580	BCORP1	chrY:21620810:21620965:-@chrY:21618943:21619003:-@chrY:21617317:21618750:-
ENSG00000215580	BCORP1	chrY:21626992:21627113:-@chrY:21621845:21621990:-@chrY:21621175:21621252:-
ENSG00000085185	BCORL1	chrX:129162610:129162836:+@chrX:129168430:129168651:+@chrX:129171342:129171508:+
ENSG00000085185	BCORL1	chrX:129156872:129156952:+@chrX:129158965:129159354:+@chrX:129162610:129162836:+
ENSG00000183337	BCOR	chrX:39931602:39934433:-@chrX:39930890:39930943:-@chrX:39930226:39930412:-
ENSG00000135697	BCMO1	chr16:81279080:81279208:+@chr16:81293281:81293410:+@chr16:81295741:81295888:+
ENSG00000029363	BCLAF1	chr6:136589300:136589477:-@chr6:136588167:136588313:-@chr6:136582403:136582615:-
ENSG00000029363	BCLAF1	chr6:136590575:136590750:-@chr6:136590279:136590441:-@chr6:136589300:136589477:-
ENSG00000029363	BCLAF1	chr6:136593133:136593217:-@chr6:136591461:136591521:-@chr6:136590575:136590750:-
ENSG00000029363	BCLAF1	chr6:136599003:136599914:-@chr6:136597606:136597646:-@chr6:136596981:136597127:-
ENSG00000029363	BCLAF1	chr6:136596670:136596839:-@chr6:136595101:136595327:-@chr6:136594220:136594325:-
ENSG00000186174	BCL9L	chr11:118778192:118778311:-@chr11:118773945:118774161:-@chr11:118773699:118773783:-
ENSG00000106635	BCL7B	chr7:72971817:72972065:-@chr7:72966497:72966572:-@chr7:72954212:72954382:-
ENSG00000106635	BCL7B	chr7:72966497:72966572:-@chr7:72957878:72957974:-@chr7:72954212:72954382:-
ENSG00000106635	BCL7B	chr7:72957878:72957974:-@chr7:72954212:72954382:-@chr7:72952264:72952343:-
ENSG00000106635	BCL7B	chr7:72966497:72966572:-@chr7:72957160:72957237:-@chr7:72954212:72954382:-
ENSG00000106635	BCL7B	chr7:72971817:72972065:-@chr7:72967878:72967999:-@chr7:72966497:72966572:-
ENSG00000113916	BCL6	chr3:187446148:187446332:-@chr3:187444519:187444686:-@chr3:187443287:187443417:-
ENSG00000188761	BCL2L15	chr1:114429871:114430169:-@chr1:114429159:114429280:-@chr1:114424395:114424619:-
ENSG00000121380	BCL2L14	chr12:12223873:12224071:+@chr12:12230640:12230912:+@chr12:12232233:12232672:+
ENSG00000121380	BCL2L14	chr12:12223873:12224071:+@chr12:12225159:12225433:+@chr12:12232233:12232672:+
ENSG00000099968	BCL2L13	chr22:18165980:18166087:+@chr22:18178907:18178976:+@chr22:18185009:18185152:+
ENSG00000099968	BCL2L13	chr22:18171752:18171908:+@chr22:18178907:18178976:+@chr22:18185009:18185152:+
ENSG00000099968	BCL2L13	chr22:18138428:18138598:+@chr22:18165980:18166087:+@chr22:18185009:18185152:+
ENSG00000099968	BCL2L13	chr22:18121350:18121652:+@chr22:18138428:18138598:+@chr22:18165980:18166087:+
ENSG00000099968	BCL2L13	chr22:18165980:18166087:+@chr22:18167375:18167472:+@chr22:18171752:18171908:+
ENSG00000099968	BCL2L13	chr22:18165980:18166087:+@chr22:18171752:18171908:+@chr22:18185009:18185152:+
ENSG00000099968	BCL2L13	chr22:18165980:18166087:+@chr22:18171752:18171908:+@chr22:18178907:18178976:+
ENSG00000099968	BCL2L13	chr22:18138428:18138598:+@chr22:18145665:18145779:+@chr22:18165980:18166087:+
ENSG00000126453	BCL2L12	chr19:50169942:50170056:+@chr19:50170276:50170418:+@chr19:50172108:50172194:+
ENSG00000126453	BCL2L12	chr19:50169942:50170056:+@chr19:50170279:50170418:+@chr19:50172108:50172194:+
ENSG00000153094	BCL2L11	chr2:111881310:111881446:+@chr2:111881627:111881716:+@chr2:111907621:111907724:+
ENSG00000153094	BCL2L11	chr2:111881310:111881446:+@chr2:111881627:111881716:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111881310:111881446:+@chr2:111887709:111887824:+@chr2:111907621:111907724:+
ENSG00000153094	BCL2L11	chr2:111881627:111881716:+@chr2:111911357:111911481:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111907621:111907724:+@chr2:111911357:111911481:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111881310:111881446:+@chr2:111907621:111907724:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111881627:111881716:+@chr2:111907621:111907724:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111881627:111881716:+@chr2:111907621:111907724:+@chr2:111911357:111911481:+
ENSG00000153094	BCL2L11	chr2:111907621:111907724:+@chr2:111918996:111919127:+@chr2:111921710:111926022:+
ENSG00000153094	BCL2L11	chr2:111881627:111881716:+@chr2:111902065:111902097:+@chr2:111907621:111907724:+
ENSG00000153094	BCL2L11	chr2:111881627:111881716:+@chr2:111899890:111899968:+@chr2:111902065:111902097:+
ENSG00000153094	BCL2L11	chr2:111907621:111907724:+@chr2:111909399:111909470:+@chr2:111911357:111911481:+
ENSG00000171552	BCL2L1	chr20:30309458:30310133:-@chr20:30254794:30254950:-@chr20:30252261:30253889:-
ENSG00000140379	BCL2A1	chr15:80263042:80263643:-@chr15:80259979:80260034:-@chr15:80253232:80253516:-
ENSG00000127152	BCL11B	chr14:99723808:99724176:-@chr14:99697682:99697894:-@chr14:99635625:99642532:-
ENSG00000127152	BCL11B	chr14:99737498:99737822:-@chr14:99723808:99724176:-@chr14:99635625:99642532:-
ENSG00000119866	BCL11A	chr2:60689417:60689559:-@chr2:60687817:60688879:-@chr2:60678302:60679801:-
ENSG00000119866	BCL11A	chr2:60773106:60773435:-@chr2:60695867:60695968:-@chr2:60689417:60689559:-
ENSG00000119866	BCL11A	chr2:60773106:60773435:-@chr2:60735741:60735959:-@chr2:60695867:60695968:-
ENSG00000103507	BCKDK	chr16:31121722:31121820:+@chr16:31122009:31122082:+@chr16:31122412:31122540:+
ENSG00000103507	BCKDK	chr16:31122412:31122540:+@chr16:31122621:31122710:+@chr16:31123190:31123348:+
ENSG00000083123	BCKDHB	chr6:80878592:80878747:+@chr6:80879528:80879621:+@chr6:80880999:80881107:+
ENSG00000083123	BCKDHB	chr6:80912819:80912929:+@chr6:80961429:80961498:+@chr6:80982852:80982938:+
ENSG00000248098,ENSG00000255730	BCKDHA,CTC-435M10.3	chr19:41916542:41916721:+@chr19:41916828:41916914:+@chr19:41919954:41920062:+
ENSG00000248098,ENSG00000255730	BCKDHA,CTC-435M10.3	chr19:41919954:41920062:+@chr19:41924630:41924722:+@chr19:41925040:41925201:+
ENSG00000114200	BCHE	chr3:165555102:165555253:-@chr3:165547305:165548829:-@chr3:165503933:165504099:-
ENSG00000114200	BCHE	chr3:165547305:165548829:-@chr3:165545774:165545857:-@chr3:165503933:165504099:-
ENSG00000114200	BCHE	chr3:165503933:165504099:-@chr3:165495505:165495583:-@chr3:165490692:165491294:-
ENSG00000107949	BCCIP	chr10:127516127:127516207:+@chr10:127519131:127519220:+@chr10:127519989:127520176:+
ENSG00000105552	BCAT2	chr19:49314241:49314320:-@chr19:49311013:49311493:-@chr19:49310257:49310331:-
ENSG00000105552	BCAT2	chr19:49314066:49314178:-@chr19:49311013:49311493:-@chr19:49310257:49310331:-
ENSG00000060982	BCAT1	chr12:25047209:25047409:-@chr12:25034235:25034345:-@chr12:25031464:25031583:-
ENSG00000060982	BCAT1	chr12:25101861:25102393:-@chr12:25054748:25054819:-@chr12:25047209:25047409:-
ENSG00000124243	BCAS4	chr20:49446816:49446917:+@chr20:49457074:49457467:+@chr20:49458303:49458437:+
ENSG00000124243	BCAS4	chr20:49458303:49458437:+@chr20:49492534:49492630:+@chr20:49493023:49493714:+
ENSG00000124243	BCAS4	chr20:49446816:49446917:+@chr20:49458303:49458437:+@chr20:49493023:49493714:+
ENSG00000141376	BCAS3	chr17:59457867:59457932:+@chr17:59465979:59466069:+@chr17:59469338:59470199:+
ENSG00000141376	BCAS3	chr17:59445688:59445855:+@chr17:59456312:59456501:+@chr17:59457867:59457932:+
ENSG00000141376	BCAS3	chr17:59445688:59445855:+@chr17:59457867:59457932:+@chr17:59469338:59470199:+
ENSG00000141376	BCAS3	chr17:59093112:59093262:+@chr17:59104227:59104271:+@chr17:59112027:59112151:+
ENSG00000116752	BCAS2	chr1:115123920:115124012:-@chr1:115119309:115119379:-@chr1:115118211:115118372:-
ENSG00000064787	BCAS1	chr20:52601826:52602038:-@chr20:52591928:52591969:-@chr20:52583445:52583612:-
ENSG00000064787	BCAS1	chr20:52601826:52602038:-@chr20:52591928:52591969:-@chr20:52569971:52570234:-
ENSG00000064787	BCAS1	chr20:52591928:52591969:-@chr20:52583445:52583612:-@chr20:52569971:52570234:-
ENSG00000064787	BCAS1	chr20:52591928:52591969:-@chr20:52583445:52583612:-@chr20:52573971:52574036:-
ENSG00000064787	BCAS1	chr20:52601826:52602038:-@chr20:52583445:52583612:-@chr20:52569971:52570234:-
ENSG00000064787	BCAS1	chr20:52591928:52591969:-@chr20:52573971:52574036:-@chr20:52569971:52570234:-
ENSG00000064787	BCAS1	chr20:52583445:52583612:-@chr20:52573971:52574036:-@chr20:52569971:52570234:-
ENSG00000064787	BCAS1	chr20:52611551:52611595:-@chr20:52609051:52609185:-@chr20:52601826:52602038:-
ENSG00000262117	BCAR4	chr16:11922556:11922689:-@chr16:11915491:11915612:-@chr16:11913692:11914154:-
