ensembl_gene_id	probe_id	hgnc_symbol	entrezgene_id	biotype
ENSG00000203663	1567240_x_at	OR2L2	26246	protein_coding
ENSG00000203666	223608_at	EFCAB2	84288	protein_coding
ENSG00000203666	211200_s_at	EFCAB2	84288	protein_coding
ENSG00000203666	233375_at	EFCAB2	84288	protein_coding
ENSG00000203666	207572_at	EFCAB2	84288	protein_coding
ENSG00000203667	224820_at	COX20	116228	protein_coding
ENSG00000203668	206079_at	CHML	1122	protein_coding
ENSG00000203668	226350_at	CHML	1122	protein_coding
ENSG00000203668	1565951_s_at	CHML	1122	protein_coding
ENSG00000203684	238188_at	IBA57-DT	574432	lncRNA
ENSG00000203685	232104_at	STUM	375057	protein_coding
ENSG00000203685	213925_at	STUM	375057	protein_coding
ENSG00000203688	1561685_a_at	LINC02487	441178	lncRNA
ENSG00000203688	1563894_at	LINC02487	441178	lncRNA
ENSG00000203690	207503_at	TCP10L3	6953	transcribed_unprocessed_pseudogene
ENSG00000203697	229030_at	CAPN8	388743	protein_coding
ENSG00000203705	235069_at	TATDN3	128387	protein_coding
ENSG00000203705	228867_at	TATDN3	128387	protein_coding
ENSG00000203706	230121_at	SERTAD4-AS1	NA	lncRNA
ENSG00000203709	228528_at	MIR29B2CHG	NA	lncRNA
ENSG00000203710	208488_s_at	CR1	1378	protein_coding
ENSG00000203710	206244_at	CR1	1378	protein_coding
ENSG00000203710	217552_x_at	CR1	1378	protein_coding
ENSG00000203710	244313_at	CR1	1378	protein_coding
ENSG00000203711	230487_at	C6orf99	100130967	lncRNA
ENSG00000203721	1562909_at	LINC00862	554279	lncRNA
ENSG00000203724	1558507_at	C1orf53	388722	protein_coding
ENSG00000203724	1558508_a_at	C1orf53	388722	protein_coding
ENSG00000203727	1569433_at	SAMD5	389432	protein_coding
ENSG00000203727	242626_at	SAMD5	389432	protein_coding
ENSG00000203727	228653_at	SAMD5	389432	protein_coding
ENSG00000203730	1552940_at	TEDDM1	127670	protein_coding
ENSG00000203737	221313_at	GPR52	9293	protein_coding
ENSG00000203739	229364_at	PRDX6-AS1	101928673	lncRNA
ENSG00000203760	226936_at	CENPW	387103	protein_coding
ENSG00000203772	238331_at	SPRN	503542	protein_coding
ENSG00000203778	225812_at	FAM229B	619208	protein_coding
ENSG00000203780	232968_at	FANK1	92565	protein_coding
ENSG00000203782	207720_at	LORICRIN	4014	protein_coding
ENSG00000203783	237732_at	PRR9	574414	protein_coding
ENSG00000203784	231363_at	LELP1	149018	protein_coding
ENSG00000203791	226631_at	EEF1AKMT2	399818	protein_coding
ENSG00000203791	226634_at	EEF1AKMT2	399818	protein_coding
ENSG00000203795	243143_at	FAM24A	118670	protein_coding
ENSG00000203797	207418_s_at	DDO	8528	protein_coding
ENSG00000203797	222134_at	DDO	8528	protein_coding
ENSG00000203799	1553446_at	CCDC162P	NA	transcribed_unitary_pseudogene
ENSG00000203805	236044_at	PLPP4	196051	protein_coding
ENSG00000203805	237416_at	PLPP4	196051	protein_coding
ENSG00000203808	232492_at	BVES-AS1	154442	lncRNA
ENSG00000203837	1558846_at	PNLIPRP3	119548	protein_coding
ENSG00000203857	241111_at	HSD3B1	3283	protein_coding
ENSG00000203857	204515_at	HSD3B1	3283	protein_coding
ENSG00000203859	206294_at	HSD3B2	3284	protein_coding
ENSG00000203865	236623_at	ATP1A1-AS1	84852	lncRNA
ENSG00000203865	1559376_at	ATP1A1-AS1	84852	lncRNA
ENSG00000203867	238763_at	RBM20	282996	protein_coding
ENSG00000203872	242446_at	C6orf163	206412	protein_coding
ENSG00000203872	233787_at	C6orf163	206412	protein_coding
ENSG00000203875	225155_at	SNHG5	NA	lncRNA
ENSG00000203875	244669_at	SNHG5	NA	lncRNA
ENSG00000203875	239266_at	SNHG5	NA	lncRNA
ENSG00000203875	233376_at	SNHG5	NA	lncRNA
ENSG00000203876	217380_s_at	ADD3-AS1	100505933	lncRNA
ENSG00000203876	222072_at	ADD3-AS1	100505933	lncRNA
ENSG00000203877	236771_at	RIPPLY2	134701	protein_coding
ENSG00000203878	1570015_at	CHIAP2	149620	transcribed_unprocessed_pseudogene
ENSG00000203879	201864_at	GDI1	2664	protein_coding
ENSG00000203880	212406_s_at	PCMTD2	55251	protein_coding
ENSG00000203883	219568_x_at	SOX18	54345	protein_coding
ENSG00000203897	231586_at	SPATA42	642864	lncRNA
ENSG00000203907	238218_at	OOEP	441161	protein_coding
ENSG00000203908	231474_at	KHDC3L	154288	protein_coding
ENSG00000203909	241550_at	DPPA5	340168	protein_coding
ENSG00000203930	1557133_at	LINC00632	NA	lncRNA
ENSG00000203930	1561242_at	LINC00632	NA	lncRNA
ENSG00000203942	240235_at	C10orf62	414157	protein_coding
ENSG00000203943	229402_at	SAMD13	148418	protein_coding
ENSG00000203950	217948_at	RTL8A	26071	protein_coding
ENSG00000203952	1563022_at	CCDC160	347475	protein_coding
ENSG00000203965	226800_at	EFCAB7	84455	protein_coding
ENSG00000203993	223390_at	ARRDC1-AS1	85026	lncRNA
ENSG00000203995	231517_at	ZYG11A	440590	protein_coding
ENSG00000203999	1556896_at	LINC01270	284751	lncRNA
ENSG00000204001	1569614_s_at	LCN8	138307	protein_coding
ENSG00000204001	239369_at	LCN8	138307	protein_coding
ENSG00000204019	1559258_a_at	CT83	203413	protein_coding
ENSG00000204022	1569873_at	LIPJ	142910	protein_coding
ENSG00000204022	1569874_s_at	LIPJ	142910	protein_coding
ENSG00000204022	1569571_at	LIPJ	142910	protein_coding
ENSG00000204025	231138_at	TRPC5OS	100329135	protein_coding
ENSG00000204052	235935_at	LRRC73	221424	protein_coding
ENSG00000204054	215185_at	LINC00963	NA	lncRNA
ENSG00000204054	217625_x_at	LINC00963	NA	lncRNA
ENSG00000204060	239657_x_at	FOXO6	100132074	protein_coding
ENSG00000204070	224670_at	SYS1	90196	protein_coding
ENSG00000204070	224669_at	SYS1	90196	protein_coding
ENSG00000204070	224668_at	SYS1	90196	protein_coding
ENSG00000204070	238470_at	SYS1	90196	protein_coding
ENSG00000204084	1563565_at	INPP5B	3633	protein_coding
ENSG00000204084	213643_s_at	INPP5B	3633	protein_coding
ENSG00000204084	213804_at	INPP5B	3633	protein_coding
ENSG00000204086	221143_at	RPA4	29935	protein_coding
ENSG00000204091	230236_at	TDRG1	732253	lncRNA
ENSG00000204099	222957_at	NEU4	129807	protein_coding
ENSG00000204103	222670_s_at	MAFB	9935	protein_coding
ENSG00000204103	218559_s_at	MAFB	9935	protein_coding
ENSG00000204104	214458_at	TRAF3IP1	26146	protein_coding
ENSG00000204104	238494_at	TRAF3IP1	26146	protein_coding
ENSG00000204116	1557786_s_at	CHIC1	53344	protein_coding
ENSG00000204116	1559481_at	CHIC1	53344	protein_coding
ENSG00000204116	228345_at	CHIC1	53344	protein_coding
ENSG00000204120	1558305_at	GIGYF2	26058	protein_coding
ENSG00000204120	212260_at	GIGYF2	26058	protein_coding
ENSG00000204120	212261_at	GIGYF2	26058	protein_coding
ENSG00000204120	237052_x_at	GIGYF2	26058	protein_coding
ENSG00000204128	213148_at	C2orf72	257407	protein_coding
ENSG00000204128	213143_at	C2orf72	257407	protein_coding
ENSG00000204130	1554133_at	RUFY2	55680	protein_coding
ENSG00000204130	233191_at	RUFY2	55680	protein_coding
ENSG00000204130	233192_s_at	RUFY2	55680	protein_coding
ENSG00000204130	235345_at	RUFY2	55680	protein_coding
ENSG00000204130	238550_at	RUFY2	55680	protein_coding
ENSG00000204131	1569932_at	NHSL2	340527	protein_coding
ENSG00000204131	227618_at	NHSL2	340527	protein_coding
ENSG00000204136	228376_at	GGTA1	NA	protein_coding
ENSG00000204138	219235_s_at	PHACTR4	65979	protein_coding
ENSG00000204138	226823_at	PHACTR4	65979	protein_coding
ENSG00000204147	231791_at	ASAH2B	653308	protein_coding
ENSG00000204147	229793_at	ASAH2B	653308	protein_coding
ENSG00000204148	220660_at	LINC00474	58483	lncRNA
ENSG00000204160	1558327_at	ZDHHC18	84243	protein_coding
ENSG00000204160	212860_at	ZDHHC18	84243	protein_coding
ENSG00000204160	231908_at	ZDHHC18	84243	protein_coding
ENSG00000204161	1561890_at	TMEM273	170371	protein_coding
ENSG00000204161	228372_at	TMEM273	170371	protein_coding
ENSG00000204173	1569839_s_at	LRRC37A5P	652972	transcribed_unprocessed_pseudogene
ENSG00000204175	1554541_a_at	GPRIN2	9721	protein_coding
ENSG00000204178	218562_s_at	MACO1	55219	protein_coding
ENSG00000204178	241364_at	MACO1	55219	protein_coding
ENSG00000204179	215172_at	PTPN20	26095	protein_coding
ENSG00000204186	228749_at	ZDBF2	57683	protein_coding
ENSG00000204193	1564386_at	TXNDC8	255220	protein_coding
ENSG00000204195	1560507_at	AWAT1	158833	protein_coding
ENSG00000204209	201763_s_at	DAXX	1616	protein_coding
ENSG00000204209	216038_x_at	DAXX	1616	protein_coding
ENSG00000204217	210214_s_at	BMPR2	659	protein_coding
ENSG00000204217	209920_at	BMPR2	659	protein_coding
ENSG00000204217	238516_at	BMPR2	659	protein_coding
ENSG00000204217	231873_at	BMPR2	659	protein_coding
ENSG00000204217	225144_at	BMPR2	659	protein_coding
ENSG00000204219	226388_at	TCEA3	6920	protein_coding
ENSG00000204219	241976_at	TCEA3	6920	protein_coding
ENSG00000204220	233588_x_at	PFDN6	10471	protein_coding
ENSG00000204220	222029_x_at	PFDN6	10471	protein_coding
ENSG00000204220	222019_at	PFDN6	10471	protein_coding
ENSG00000204227	208371_s_at	RING1	6015	protein_coding
ENSG00000204227	35685_at	RING1	6015	protein_coding
ENSG00000204228	213540_at	HSD17B8	7923	protein_coding
ENSG00000204231	215098_at	RXRB	6257	protein_coding
ENSG00000204231	215099_s_at	RXRB	6257	protein_coding
ENSG00000204231	209148_at	RXRB	6257	protein_coding
ENSG00000204237	221797_at	OXLD1	339229	protein_coding
ENSG00000204237	50374_at	OXLD1	339229	protein_coding
ENSG00000204241	238872_at	LINC02731	100128239	lncRNA
ENSG00000204248	216993_s_at	COL11A2	1302	protein_coding
ENSG00000204248	213870_at	COL11A2	1302	protein_coding
ENSG00000204250	1563260_at	LINC00587	414319	lncRNA
ENSG00000204252	211142_x_at	HLA-DOA	3111	protein_coding
ENSG00000204252	206313_at	HLA-DOA	3111	protein_coding
ENSG00000204252	217001_x_at	HLA-DOA	3111	protein_coding
ENSG00000204252	226878_at	HLA-DOA	3111	protein_coding
ENSG00000204256	208685_x_at	BRD2	6046	protein_coding
ENSG00000204256	214911_s_at	BRD2	6046	protein_coding
ENSG00000204256	208686_s_at	BRD2	6046	protein_coding
ENSG00000204257	217478_s_at	HLA-DMA	3108	protein_coding
ENSG00000204261	1555852_at	PSMB8-AS1	100507463	lncRNA
ENSG00000204262	221730_at	COL5A2	1290	protein_coding
ENSG00000204262	221729_at	COL5A2	1290	protein_coding
ENSG00000204264	209040_s_at	PSMB8	5696	protein_coding
ENSG00000204267	204769_s_at	TAP2	6891	protein_coding
ENSG00000204267	204770_at	TAP2	6891	protein_coding
ENSG00000204267	225973_at	TAP2	6891	protein_coding
ENSG00000204267	208428_at	TAP2	6891	protein_coding
ENSG00000204271	1555883_s_at	SPIN3	169981	protein_coding
ENSG00000204271	1555882_at	SPIN3	169981	protein_coding
ENSG00000204271	1554098_at	SPIN3	169981	protein_coding
ENSG00000204271	1554099_a_at	SPIN3	169981	protein_coding
ENSG00000204272	225029_at	NBDY	550643	protein_coding
ENSG00000204272	225028_at	NBDY	550643	protein_coding
ENSG00000204278	1564040_a_at	TMEM235	283999	protein_coding
ENSG00000204287	210982_s_at	HLA-DRA	3122	protein_coding
ENSG00000204287	208894_at	HLA-DRA	3122	protein_coding
ENSG00000204290	221457_s_at	BTNL2	56244	protein_coding
ENSG00000204291	203477_at	COL15A1	1306	protein_coding
ENSG00000204296	207523_at	TSBP1	10665	protein_coding
ENSG00000204300	244460_at	TMEM225	338661	protein_coding
ENSG00000204301	240786_at	NOTCH4	4855	protein_coding
ENSG00000204301	205247_at	NOTCH4	4855	protein_coding
ENSG00000204304	211097_s_at	PBX2	5089	protein_coding
ENSG00000204304	211096_at	PBX2	5089	protein_coding
ENSG00000204304	202875_s_at	PBX2	5089	protein_coding
ENSG00000204304	202876_s_at	PBX2	5089	protein_coding
ENSG00000204305	217046_s_at	AGER	177	protein_coding
ENSG00000204305	210081_at	AGER	177	protein_coding
ENSG00000204310	215535_s_at	AGPAT1	10554	protein_coding
ENSG00000204310	32836_at	AGPAT1	10554	protein_coding
ENSG00000204311	235365_at	PJVK	494513	protein_coding
ENSG00000204314	231739_at	PRRT1	80863	protein_coding
ENSG00000204314	229890_at	PRRT1	80863	protein_coding
ENSG00000204315	219187_at	FKBPL	63943	protein_coding
ENSG00000204323	229740_at	SMIM5	643008	protein_coding
ENSG00000204335	235845_at	SP5	389058	protein_coding
ENSG00000204344	243719_at	STK19	8859	protein_coding
ENSG00000204344	36019_at	STK19	8859	protein_coding
ENSG00000204344	204090_at	STK19	8859	protein_coding
ENSG00000204347	230445_at	BTBD17	388419	protein_coding
ENSG00000204348	215982_s_at	DXO	1797	protein_coding
ENSG00000204348	204522_at	DXO	1797	protein_coding
ENSG00000204348	38157_at	DXO	1797	protein_coding
ENSG00000204351	203727_at	SKIV2L	6499	protein_coding
ENSG00000204356	209219_at	NELFE	7936	protein_coding
ENSG00000204366	233843_at	ZBTB12	221527	protein_coding
ENSG00000204370	202026_at	SDHD	6392	protein_coding
ENSG00000204371	207484_s_at	EHMT2	10919	protein_coding
ENSG00000204371	202326_at	EHMT2	10919	protein_coding
ENSG00000204381	228080_at	LAYN	143903	protein_coding
ENSG00000204385	1555203_s_at	SLC44A4	80736	protein_coding
ENSG00000204385	205597_at	SLC44A4	80736	protein_coding
ENSG00000204386	208926_at	NEU1	4758	protein_coding
ENSG00000204387	220755_s_at	SNHG32	50854	lncRNA
ENSG00000204388	202581_at	HSPA1B	3304	protein_coding
ENSG00000204389	200799_at	HSPA1A	3303	protein_coding
ENSG00000204390	210189_at	HSPA1L	3305	protein_coding
ENSG00000204392	209449_at	LSM2	57819	protein_coding
ENSG00000204394	201796_s_at	VARS1	7407	protein_coding
ENSG00000204394	201797_s_at	VARS1	7407	protein_coding
ENSG00000204396	221301_at	VWA7	80737	protein_coding
ENSG00000204397	1552701_a_at	CARD16	114769	protein_coding
ENSG00000204398	1557404_at	AL359649.1	NA	lncRNA
ENSG00000204403	1564736_a_at	CASP12	100506742	polymorphic_pseudogene
ENSG00000204406	220195_at	MBD5	55777	protein_coding
ENSG00000204406	227839_at	MBD5	55777	protein_coding
ENSG00000204406	244662_at	MBD5	55777	protein_coding
ENSG00000204414	208293_x_at	CSHL1	1444	protein_coding
ENSG00000204414	208295_x_at	CSHL1	1444	protein_coding
ENSG00000204414	207285_x_at	CSHL1	1444	protein_coding
ENSG00000204414	205958_x_at	CSHL1	1444	protein_coding
ENSG00000204414	208294_x_at	CSHL1	1444	protein_coding
ENSG00000204420	221342_at	MPIG6B	80739	protein_coding
ENSG00000204421	207114_at	LY6G6C	80740	protein_coding
ENSG00000204427	230221_at	ABHD16A	7920	protein_coding
ENSG00000204428	219860_at	LY6G5C	80741	protein_coding
ENSG00000204434	210926_at	POTEKP	NA	unprocessed_pseudogene
ENSG00000204438	225476_at	GPANK1	7918	protein_coding
ENSG00000204438	225472_at	GPANK1	7918	protein_coding
ENSG00000204439	204968_at	C6orf47	57827	protein_coding
ENSG00000204442	214825_at	FAM155A	728215	protein_coding
ENSG00000204442	230869_at	FAM155A	728215	protein_coding
ENSG00000204444	214910_s_at	APOM	55937	protein_coding
ENSG00000204444	205682_x_at	APOM	55937	protein_coding
ENSG00000204460	1560750_at	LINC01854	151121	lncRNA
ENSG00000204463	213318_s_at	BAG6	7917	protein_coding
ENSG00000204463	210208_x_at	BAG6	7917	protein_coding
ENSG00000204463	201255_x_at	BAG6	7917	protein_coding
ENSG00000204469	208132_x_at	PRRC2A	7916	protein_coding
ENSG00000204469	212081_x_at	PRRC2A	7916	protein_coding
ENSG00000204469	214201_x_at	PRRC2A	7916	protein_coding
ENSG00000204472	213095_x_at	AIF1	199	protein_coding
ENSG00000204472	209901_x_at	AIF1	199	protein_coding
ENSG00000204472	215051_x_at	AIF1	199	protein_coding
ENSG00000204475	211010_s_at	NCR3	259197	protein_coding
ENSG00000204475	210763_x_at	NCR3	259197	protein_coding
ENSG00000204475	211583_x_at	NCR3	259197	protein_coding
ENSG00000204482	215633_x_at	LST1	7940	protein_coding
ENSG00000204482	210629_x_at	LST1	7940	protein_coding
ENSG00000204482	211581_x_at	LST1	7940	protein_coding
ENSG00000204482	214181_x_at	LST1	7940	protein_coding
ENSG00000204482	211582_x_at	LST1	7940	protein_coding
ENSG00000204482	214574_x_at	LST1	7940	protein_coding
ENSG00000204498	209973_at	NFKBIL1	4795	protein_coding
ENSG00000204514	241912_at	ZNF814	730051	protein_coding
ENSG00000204514	1557248_at	ZNF814	730051	protein_coding
ENSG00000204514	222135_at	ZNF814	730051	protein_coding
ENSG00000204516	206247_at	MICB	4277	protein_coding
ENSG00000204519	243195_s_at	ZNF551	90233	protein_coding
ENSG00000204519	211721_s_at	ZNF551	90233	protein_coding
ENSG00000204519	243194_at	ZNF551	90233	protein_coding
ENSG00000204520	205904_at	MICA	100507436	protein_coding
ENSG00000204525	211799_x_at	HLA-C	3107	protein_coding
ENSG00000204525	216526_x_at	HLA-C	3107	protein_coding
ENSG00000204525	214459_x_at	HLA-C	3107	protein_coding
ENSG00000204528	238997_at	PSORS1C3	NA	lncRNA
ENSG00000204536	209698_at	CCHCR1	54535	protein_coding
ENSG00000204536	37425_g_at	CCHCR1	54535	protein_coding
ENSG00000204536	37424_at	CCHCR1	54535	protein_coding
ENSG00000204536	42361_g_at	CCHCR1	54535	protein_coding
ENSG00000204538	220635_at	PSORS1C2	170680	protein_coding
ENSG00000204539	206193_s_at	CDSN	1041	protein_coding
ENSG00000204539	206192_at	CDSN	1041	protein_coding
ENSG00000204540	220362_at	PSORS1C1	170679	protein_coding
ENSG00000204542	221100_at	C6orf15	29113	protein_coding
ENSG00000204547	1562167_a_at	DEFB122	245935	transcribed_unprocessed_pseudogene
ENSG00000204548	234007_at	DEFB121	245934	protein_coding
ENSG00000204560	203694_s_at	DHX16	8449	protein_coding
ENSG00000204564	227455_at	C6orf136	221545	protein_coding
ENSG00000204564	227456_s_at	C6orf136	221545	protein_coding
ENSG00000204568	208907_s_at	MRPS18B	28973	protein_coding
ENSG00000204568	217408_at	MRPS18B	28973	protein_coding
ENSG00000204569	201702_s_at	PPP1R10	5514	protein_coding
ENSG00000204569	201703_s_at	PPP1R10	5514	protein_coding
ENSG00000204574	200045_at	ABCF1	23	protein_coding
ENSG00000204576	204795_at	PRR3	80742	protein_coding
ENSG00000204577	211133_x_at	LILRB3	11025	protein_coding
ENSG00000204577	211135_x_at	LILRB3	11025	protein_coding
ENSG00000204577	210225_x_at	LILRB3	11025	protein_coding
ENSG00000204577	210784_x_at	LILRB3	11025	protein_coding
ENSG00000204580	1007_s_at	DDR1	780	protein_coding
ENSG00000204580	207169_x_at	DDR1	780	protein_coding
ENSG00000204580	208779_x_at	DDR1	780	protein_coding
ENSG00000204580	210749_x_at	DDR1	780	protein_coding
ENSG00000204584	239400_at	AC027801.1	NA	lncRNA
ENSG00000204590	203307_at	GNL1	2794	protein_coding
ENSG00000204590	238487_at	GNL1	2794	protein_coding
ENSG00000204590	239068_at	GNL1	2794	protein_coding
ENSG00000204590	228857_at	GNL1	2794	protein_coding
ENSG00000204592	217456_x_at	HLA-E	3133	protein_coding
ENSG00000204592	200905_x_at	HLA-E	3133	protein_coding
ENSG00000204592	200904_at	HLA-E	3133	protein_coding
ENSG00000204599	222732_at	TRIM39	56658	protein_coding
ENSG00000204603	234493_at	LINC01257	116437	lncRNA
ENSG00000204604	214751_at	ZNF468	90333	protein_coding
ENSG00000204610	210885_s_at	TRIM15	89870	protein_coding
ENSG00000204610	36742_at	TRIM15	89870	protein_coding
ENSG00000204610	210177_at	TRIM15	89870	protein_coding
ENSG00000204611	232137_at	ZNF616	90317	protein_coding
ENSG00000204611	239007_at	ZNF616	90317	protein_coding
ENSG00000204613	210578_at	TRIM10	10107	protein_coding
ENSG00000204613	210579_s_at	TRIM10	10107	protein_coding
ENSG00000204613	56748_at	TRIM10	10107	protein_coding
ENSG00000204613	221627_at	TRIM10	10107	protein_coding
ENSG00000204614	1553079_at	TRIM40	135644	protein_coding
ENSG00000204616	208170_s_at	TRIM31	11074	protein_coding
ENSG00000204616	215444_s_at	TRIM31	11074	protein_coding
ENSG00000204616	210159_s_at	TRIM31	11074	protein_coding
ENSG00000204618	219916_s_at	RNF39	80352	protein_coding
ENSG00000204619	1566303_s_at	PPP1R11	6992	protein_coding
ENSG00000204619	201500_s_at	PPP1R11	6992	protein_coding
ENSG00000204622	217436_x_at	HLA-J	NA	transcribed_unprocessed_pseudogene
ENSG00000204623	234097_s_at	ZNRD1ASP	80862	transcribed_unitary_pseudogene
ENSG00000204623	234457_at	ZNRD1ASP	80862	transcribed_unitary_pseudogene
ENSG00000204623	215985_at	ZNRD1ASP	80862	transcribed_unitary_pseudogene
ENSG00000204624	234355_s_at	DISP3	57540	protein_coding
ENSG00000204624	230019_s_at	DISP3	57540	protein_coding
ENSG00000204625	208287_at	HCG9	10255	lncRNA
ENSG00000204628	200651_at	RACK1	10399	protein_coding
ENSG00000204628	222034_at	RACK1	10399	protein_coding
ENSG00000204632	211530_x_at	HLA-G	3135	protein_coding
ENSG00000204632	210514_x_at	HLA-G	3135	protein_coding
ENSG00000204632	211528_x_at	HLA-G	3135	protein_coding
ENSG00000204632	211529_x_at	HLA-G	3135	protein_coding
ENSG00000204634	204526_s_at	TBC1D8	11138	protein_coding
ENSG00000204642	204806_x_at	HLA-F	3134	protein_coding
ENSG00000204642	221875_x_at	HLA-F	3134	protein_coding
ENSG00000204642	221978_at	HLA-F	3134	protein_coding
ENSG00000204644	231236_at	ZFP57	346171	protein_coding
ENSG00000204650	1568987_at	LINC02210	147081	transcribed_unitary_pseudogene
ENSG00000204650	1553399_a_at	LINC02210	147081	transcribed_unitary_pseudogene
ENSG00000204650	1553400_a_at	LINC02210	147081	transcribed_unitary_pseudogene
ENSG00000204650	1558611_at	LINC02210	147081	transcribed_unitary_pseudogene
ENSG00000204653	230912_at	ASPDH	554235	protein_coding
ENSG00000204655	1555807_a_at	MOG	4340	protein_coding
ENSG00000204655	211836_s_at	MOG	4340	protein_coding
ENSG00000204655	205989_s_at	MOG	4340	protein_coding
ENSG00000204655	214650_x_at	MOG	4340	protein_coding
ENSG00000204657	208573_s_at	OR2H2	7932	protein_coding
ENSG00000204657	217081_at	OR2H2	7932	protein_coding
ENSG00000204663	1558493_at	CST13P	164380	transcribed_unprocessed_pseudogene
ENSG00000204666	237298_at	AC010624.1	400710	lncRNA
ENSG00000204669	240316_at	C9orf57	138240	protein_coding
ENSG00000204673	1555821_a_at	AKT1S1	84335	protein_coding
ENSG00000204673	224982_at	AKT1S1	84335	protein_coding
ENSG00000204681	203146_s_at	GABBR1	2550	protein_coding
ENSG00000204682	1555922_at	MIR1915HG	399726	lncRNA
ENSG00000204682	1555923_a_at	MIR1915HG	399726	lncRNA
ENSG00000204682	239503_at	MIR1915HG	399726	lncRNA
ENSG00000204684	1557483_at	AL133464.1	284788	lncRNA
ENSG00000204685	235584_at	STARD7-AS1	NA	lncRNA
ENSG00000204687	234820_at	MAS1L	116511	protein_coding
ENSG00000204688	216817_s_at	OR2H1	26716	protein_coding
ENSG00000204688	1556986_at	OR2H1	26716	protein_coding
ENSG00000204688	1556987_s_at	OR2H1	26716	protein_coding
ENSG00000204688	1567657_at	OR2H1	26716	protein_coding
ENSG00000204694	221343_at	OR11A1	26531	protein_coding
ENSG00000204695	234545_at	OR14J1	442191	protein_coding
ENSG00000204700	208508_s_at	OR2J2	26707	protein_coding
ENSG00000204700	216818_s_at	OR2J2	26707	protein_coding
ENSG00000204701	217334_at	OR2J3	442186	protein_coding
ENSG00000204703	234903_at	OR2B3	442184	protein_coding
ENSG00000204704	221451_s_at	OR2W1	26692	protein_coding
ENSG00000204706	1559655_at	MAMDC2-AS1	NA	lncRNA
ENSG00000204706	1559656_a_at	MAMDC2-AS1	NA	lncRNA
ENSG00000204711	236519_at	C9orf135	138255	protein_coding
ENSG00000204711	243610_at	C9orf135	138255	protein_coding
ENSG00000204713	210541_s_at	TRIM27	5987	protein_coding
ENSG00000204713	212116_at	TRIM27	5987	protein_coding
ENSG00000204713	212118_at	TRIM27	5987	protein_coding
ENSG00000204740	242660_at	MALRD1	340895	protein_coding
ENSG00000204758	233491_at	AC008429.1	100268168	lncRNA
ENSG00000204764	219661_at	RANBP17	64901	protein_coding
ENSG00000204767	235236_at	INSYN2B	100131897	protein_coding
ENSG00000204787	207778_at	REG1CP	NA	transcribed_unprocessed_pseudogene
ENSG00000204789	214823_at	ZNF204P	NA	processed_pseudogene
ENSG00000204815	223924_at	TTC25	83538	protein_coding
ENSG00000204832	242350_s_at	ST8SIA6-AS1	100128098	lncRNA
ENSG00000204839	227672_at	MROH6	642475	protein_coding
ENSG00000204842	202622_s_at	ATXN2	6311	protein_coding
ENSG00000204843	211780_x_at	DCTN1	1639	protein_coding
ENSG00000204851	232003_at	PNMA8B	57469	protein_coding
ENSG00000204852	218584_at	TCTN1	79600	protein_coding
ENSG00000204856	204521_at	FAM216A	29902	protein_coding
ENSG00000204859	205025_at	ZBTB48	3104	protein_coding
ENSG00000204860	1557014_a_at	FAM201A	NA	lncRNA
ENSG00000204860	1557541_at	FAM201A	NA	lncRNA
ENSG00000204866	231148_at	IGFL2	147920	protein_coding
ENSG00000204872	206964_at	NAT8B	51471	polymorphic_pseudogene
ENSG00000204873	234679_at	KRTAP9-3	83900	protein_coding
ENSG00000204880	234631_at	KRTAP4-8	728224	protein_coding
ENSG00000204882	214510_at	GPR20	2843	protein_coding
ENSG00000204889	1562629_a_at	KRT40	125115	protein_coding
ENSG00000204889	1562628_at	KRT40	125115	protein_coding
ENSG00000204897	237905_at	KRT25	147183	protein_coding
ENSG00000204899	225578_at	MZT1	440145	protein_coding
ENSG00000204904	1563327_a_at	LINC01545	724087	lncRNA
ENSG00000204920	221201_s_at	ZNF155	7711	protein_coding
ENSG00000204922	229099_at	UQCC3	790955	protein_coding
ENSG00000204929	1569900_at	AC007389.1	101927533	lncRNA
ENSG00000204929	1559940_s_at	AC007389.1	101927533	lncRNA
ENSG00000204930	240871_at	FAM221B	392307	protein_coding
ENSG00000204934	229094_at	ATP6V0E2-AS1	401431	lncRNA
ENSG00000204936	219669_at	CD177	57126	protein_coding
ENSG00000204941	204830_x_at	PSG5	5673	protein_coding
ENSG00000204946	221876_at	ZNF783	100289678	protein_coding
ENSG00000204946	78495_at	ZNF783	100289678	protein_coding
ENSG00000204947	242684_at	ZNF425	155054	protein_coding
ENSG00000204950	236666_s_at	LRRC10B	390205	protein_coding
ENSG00000204954	226943_at	C12orf73	728568	protein_coding
ENSG00000204954	226927_at	C12orf73	728568	protein_coding
ENSG00000204956	211880_x_at	PCDHGA1	56114	protein_coding
ENSG00000204961	208205_at	PCDHA9	9752	protein_coding
ENSG00000204965	211838_x_at	PCDHA5	56143	protein_coding
ENSG00000204969	211365_s_at	PCDHA2	56146	protein_coding
ENSG00000204977	203659_s_at	TRIM13	10206	protein_coding
ENSG00000204977	229943_at	TRIM13	10206	protein_coding
ENSG00000204977	230192_at	TRIM13	10206	protein_coding
ENSG00000204978	231632_at	ERICH4	100170765	protein_coding
ENSG00000204983	205869_at	PRSS1	5644	protein_coding
ENSG00000204983	215395_x_at	PRSS1	5644	protein_coding
ENSG00000204991	1568916_at	SPIRE2	84501	protein_coding
ENSG00000204991	1569723_a_at	SPIRE2	84501	protein_coding
