probe_id	ensembl_gene_id	hgnc_symbol	entrezgene_id	biotype
230867_at	ENSG00000206384	COL6A6	131873	protein_coding
242641_at	ENSG00000206384	COL6A6	131873	protein_coding
1558168_at	ENSG00000206417	H1-10-AS1	NA	lncRNA
235059_at	ENSG00000206418	RAB12	201475	protein_coding
239891_x_at	ENSG00000206418	RAB12	201475	protein_coding
229523_at	ENSG00000206432	TMEM200C	645369	protein_coding
221339_at	ENSG00000206474	OR10C1	442194	protein_coding
215313_x_at	ENSG00000206503	HLA-A	3105	protein_coding
213932_x_at	ENSG00000206503	HLA-A	3105	protein_coding
227741_at	ENSG00000206527	HACD2	201562	protein_coding
212640_at	ENSG00000206527	HACD2	201562	protein_coding
221103_s_at	ENSG00000206530	CFAP44	55779	protein_coding
230152_at	ENSG00000206530	CFAP44	55779	protein_coding
227181_at	ENSG00000206535	LNP1	348801	protein_coding
227399_at	ENSG00000206538	VGLL3	389136	protein_coding
220327_at	ENSG00000206538	VGLL3	389136	protein_coding
1556796_at	ENSG00000206552	KRBOX1-AS1	100506275	lncRNA
231310_at	ENSG00000206557	TRIM71	131405	protein_coding
243863_at	ENSG00000206559	ZCWPW2	152098	protein_coding
229307_at	ENSG00000206560	ANKRD28	23243	protein_coding
226025_at	ENSG00000206560	ANKRD28	23243	protein_coding
213035_at	ENSG00000206560	ANKRD28	23243	protein_coding
206073_at	ENSG00000206561	COLQ	8292	protein_coding
1557991_at	ENSG00000206562	METTL6	131965	protein_coding
1553689_s_at	ENSG00000206562	METTL6	131965	protein_coding
1553688_at	ENSG00000206562	METTL6	131965	protein_coding
232102_at	ENSG00000206562	METTL6	131965	protein_coding
232812_at	ENSG00000206567	AC022007.1	NA	lncRNA
1555858_at	ENSG00000206573	THUMPD3-AS1	440944	lncRNA
1555860_x_at	ENSG00000206573	THUMPD3-AS1	440944	lncRNA
232052_at	ENSG00000206573	THUMPD3-AS1	440944	lncRNA
237802_at	ENSG00000206579	XKR4	114786	protein_coding
230692_at	ENSG00000206579	XKR4	114786	protein_coding
228047_at	ENSG00000207067	SNORA72	26775	snoRNA
243262_at	ENSG00000207326	Y_RNA	NA	misc_RNA
214091_s_at	ENSG00000211445	GPX3	2878	protein_coding
201348_at	ENSG00000211445	GPX3	2878	protein_coding
210819_x_at	ENSG00000211448	DIO2	1734	protein_coding
211215_x_at	ENSG00000211448	DIO2	1734	protein_coding
203699_s_at	ENSG00000211448	DIO2	1734	protein_coding
203700_s_at	ENSG00000211448	DIO2	1734	protein_coding
224677_x_at	ENSG00000211450	SELENOH	280636	protein_coding
228331_at	ENSG00000211450	SELENOH	280636	protein_coding
231045_x_at	ENSG00000211450	SELENOH	280636	protein_coding
228332_s_at	ENSG00000211450	SELENOH	280636	protein_coding
1557799_at	ENSG00000211450	SELENOH	280636	protein_coding
1557801_x_at	ENSG00000211450	SELENOH	280636	protein_coding
206457_s_at	ENSG00000211452	DIO1	1733	protein_coding
212572_at	ENSG00000211455	STK38L	23012	protein_coding
212565_at	ENSG00000211455	STK38L	23012	protein_coding
202797_at	ENSG00000211456	SACM1L	22908	protein_coding
201504_s_at	ENSG00000211460	TSN	7247	protein_coding
201515_s_at	ENSG00000211460	TSN	7247	protein_coding
201513_at	ENSG00000211460	TSN	7247	protein_coding
218417_s_at	ENSG00000211584	SLC48A1	55652	protein_coding
48106_at	ENSG00000211584	SLC48A1	55652	protein_coding
218416_s_at	ENSG00000211584	SLC48A1	55652	protein_coding
221671_x_at	ENSG00000211592	IGKC	NA	IG_C_gene
221651_x_at	ENSG00000211592	IGKC	NA	IG_C_gene
214669_x_at	ENSG00000211592	IGKC	NA	IG_C_gene
224795_x_at	ENSG00000211592	IGKC	NA	IG_C_gene
214836_x_at	ENSG00000211592	IGKC	NA	IG_C_gene
214777_at	ENSG00000211598	IGKV4-1	NA	IG_V_gene
215777_at	ENSG00000211639	IGLV4-60	NA	IG_V_gene
215035_at	ENSG00000211640	IGLV6-57	NA	IG_V_gene
211655_at	ENSG00000211650	IGLV5-45	NA	IG_V_gene
1558176_at	ENSG00000211652	IGLV7-43	NA	IG_V_gene
216412_x_at	ENSG00000211653	IGLV1-40	NA	IG_V_gene
217258_x_at	ENSG00000211653	IGLV1-40	NA	IG_V_gene
215214_at	ENSG00000211659	IGLV3-25	NA	IG_V_gene
216853_x_at	ENSG00000211663	IGLV3-19	NA	IG_V_gene
216365_x_at	ENSG00000211663	IGLV3-19	NA	IG_V_gene
211881_x_at	ENSG00000211663	IGLV3-19	NA	IG_V_gene
211798_x_at	ENSG00000211663	IGLV3-19	NA	IG_V_gene
217148_x_at	ENSG00000211666	IGLV2-14	NA	IG_V_gene
216984_x_at	ENSG00000211666	IGLV2-14	NA	IG_V_gene
216560_x_at	ENSG00000211669	IGLV3-10	NA	IG_V_gene
234381_at	ENSG00000211672	IGLV4-3	NA	IG_V_gene
234884_x_at	ENSG00000211673	IGLV3-1	NA	IG_V_gene
217381_s_at	ENSG00000211697	TRGV5	NA	TR_V_gene
234883_x_at	ENSG00000211714	TRBV7-3	NA	TR_V_gene
234886_at	ENSG00000211750	TRBV24-1	NA	TR_V_gene
213193_x_at	ENSG00000211751	TRBC1	NA	TR_C_gene
210915_x_at	ENSG00000211751	TRBC1	NA	TR_C_gene
234402_at	ENSG00000211779	TRAV5	NA	TR_V_gene
234848_at	ENSG00000211780	TRAV6	NA	TR_V_gene
234842_at	ENSG00000211782	TRAV8-1	NA	TR_V_gene
217397_at	ENSG00000211784	TRAV10	NA	TR_V_gene
234013_at	ENSG00000211785	TRAV12-1	NA	TR_V_gene
215797_at	ENSG00000211787	TRAV8-3	NA	TR_V_gene
217394_at	ENSG00000211788	TRAV13-1	NA	TR_V_gene
234427_at	ENSG00000211789	TRAV12-2	NA	TR_V_gene
211667_x_at	ENSG00000211789	TRAV12-2	NA	TR_V_gene
215796_at	ENSG00000211791	TRAV13-2	NA	TR_V_gene
217412_at	ENSG00000211793	TRAV9-2	NA	TR_V_gene
234849_at	ENSG00000211794	TRAV12-3	NA	TR_V_gene
217170_at	ENSG00000211795	TRAV8-6	NA	TR_V_gene
215769_at	ENSG00000211796	TRAV16	NA	TR_V_gene
234964_at	ENSG00000211797	TRAV17	NA	TR_V_gene
234860_at	ENSG00000211800	TRAV20	NA	TR_V_gene
216133_at	ENSG00000211801	TRAV21	NA	TR_V_gene
234852_at	ENSG00000211802	TRAV22	NA	TR_V_gene
224533_s_at	ENSG00000211803	TRAV23DV6	NA	TR_V_gene
234398_at	ENSG00000211805	TRAV24	NA	TR_V_gene
234396_at	ENSG00000211806	TRAV25	NA	TR_V_gene
215540_at	ENSG00000211809	TRAV27	NA	TR_V_gene
234819_at	ENSG00000211812	TRAV26-2	NA	TR_V_gene
234399_at	ENSG00000211813	TRAV34	NA	TR_V_gene
217056_at	ENSG00000211815	TRAV36DV7	NA	TR_V_gene
234867_at	ENSG00000211818	TRAV39	NA	TR_V_gene
234401_at	ENSG00000211819	TRAV40	NA	TR_V_gene
216191_s_at	ENSG00000211829	TRDC	NA	TR_C_gene
217143_s_at	ENSG00000211829	TRDC	NA	TR_C_gene
224343_x_at	ENSG00000211848	TRAJ41	NA	TR_J_gene
217469_at	ENSG00000211891	IGHE	NA	IG_C_gene
217022_s_at	ENSG00000211895	IGHA1	NA	IG_C_gene
215118_s_at	ENSG00000211895	IGHA1	NA	IG_C_gene
215621_s_at	ENSG00000211898	IGHD	NA	IG_C_gene
213674_x_at	ENSG00000211898	IGHD	NA	IG_C_gene
230877_at	ENSG00000211898	IGHD	NA	IG_C_gene
214916_x_at	ENSG00000211899	IGHM	NA	IG_C_gene
209374_s_at	ENSG00000211899	IGHM	NA	IG_C_gene
212827_at	ENSG00000211899	IGHM	NA	IG_C_gene
234792_x_at	ENSG00000211937	IGHV2-5	NA	IG_V_gene
234477_at	ENSG00000211937	IGHV2-5	NA	IG_V_gene
216557_x_at	ENSG00000211947	IGHV3-21	NA	IG_V_gene
211650_x_at	ENSG00000211949	IGHV3-23	NA	IG_V_gene
211908_x_at	ENSG00000211949	IGHV3-23	NA	IG_V_gene
216510_x_at	ENSG00000211949	IGHV3-23	NA	IG_V_gene
217384_x_at	ENSG00000211949	IGHV3-23	NA	IG_V_gene
216491_x_at	ENSG00000211952	IGHV4-28	NA	IG_V_gene
211639_x_at	ENSG00000211956	IGHV4-34	NA	IG_V_gene
211878_at	ENSG00000211962	IGHV1-46	NA	IG_V_gene
1555711_x_at	ENSG00000211962	IGHV1-46	NA	IG_V_gene
211642_at	ENSG00000211976	IGHV3-73	NA	IG_V_gene
211694_at	ENSG00000212122	TSSK1B	83942	protein_coding
1552271_at	ENSG00000212123	PRR22	163154	protein_coding
1552272_a_at	ENSG00000212123	PRR22	163154	protein_coding
1553561_at	ENSG00000212126	TAS2R50	259296	protein_coding
221391_at	ENSG00000212127	TAS2R14	50840	protein_coding
235762_at	ENSG00000212127	TAS2R14	50840	protein_coding
221395_at	ENSG00000212128	TAS2R13	50838	protein_coding
241886_x_at	ENSG00000212694	LINC01089	NA	lncRNA
226369_at	ENSG00000212694	LINC01089	NA	lncRNA
1556042_s_at	ENSG00000212694	LINC01089	NA	lncRNA
220957_at	ENSG00000212710	CTAGE1	64693	protein_coding
228146_at	ENSG00000212719	LINC02693	339263	lncRNA
238166_s_at	ENSG00000212719	LINC02693	339263	lncRNA
238167_at	ENSG00000212719	LINC02693	339263	lncRNA
1557346_a_at	ENSG00000212719	LINC02693	339263	lncRNA
234633_at	ENSG00000212721	KRTAP4-11	653240	protein_coding
234685_x_at	ENSG00000212722	KRTAP4-9	100132386	protein_coding
1555673_at	ENSG00000212724	KRTAP2-3	730755	protein_coding
234691_at	ENSG00000212725	KRTAP2-1	81872	protein_coding
1559756_at	ENSG00000212743	LINC02656	NA	lncRNA
240912_x_at	ENSG00000212766	EWSAT1	283673	lncRNA
221273_s_at	ENSG00000212864	RNF208	727800	protein_coding
233681_at	ENSG00000212899	KRTAP3-3	85293	protein_coding
233534_at	ENSG00000212900	KRTAP3-2	83897	protein_coding
233537_at	ENSG00000212901	KRTAP3-1	83896	protein_coding
227941_at	ENSG00000212978	AC016747.1	339803	lncRNA
227940_at	ENSG00000212978	AC016747.1	339803	lncRNA
217461_x_at	ENSG00000213003	BTF3P12	NA	processed_pseudogene
208511_at	ENSG00000213005	PTTG3P	NA	processed_pseudogene
220748_s_at	ENSG00000213015	ZNF580	51157	protein_coding
217205_at	ENSG00000213018	PABPN1P1	NA	processed_pseudogene
208137_x_at	ENSG00000213020	ZNF611	81856	protein_coding
236505_at	ENSG00000213024	NUP62	23636	protein_coding
207740_s_at	ENSG00000213024	NUP62	23636	protein_coding
202153_s_at	ENSG00000213024	NUP62	23636	protein_coding
1557309_at	ENSG00000213047	DENND1B	163486	protein_coding
1564164_at	ENSG00000213047	DENND1B	163486	protein_coding
1552835_at	ENSG00000213047	DENND1B	163486	protein_coding
219696_at	ENSG00000213047	DENND1B	163486	protein_coding
238787_at	ENSG00000213047	DENND1B	163486	protein_coding
228032_s_at	ENSG00000213047	DENND1B	163486	protein_coding
1563876_at	ENSG00000213057	C1orf220	400798	lncRNA
234900_at	ENSG00000213060	AL031864.1	NA	processed_pseudogene
232651_at	ENSG00000213062	Z99572.1	NA	lncRNA
216177_at	ENSG00000213063	RPL29P7	NA	processed_pseudogene
214838_at	ENSG00000213064	SFT2D2	375035	protein_coding
225356_at	ENSG00000213064	SFT2D2	375035	protein_coding
205588_s_at	ENSG00000213066	CEP43	11116	protein_coding
1568678_s_at	ENSG00000213066	CEP43	11116	protein_coding
214124_x_at	ENSG00000213066	CEP43	11116	protein_coding
239434_at	ENSG00000213066	CEP43	11116	protein_coding
210909_x_at	ENSG00000213071	LPAL2	80350	transcribed_unprocessed_pseudogene
207762_at	ENSG00000213071	LPAL2	80350	transcribed_unprocessed_pseudogene
203250_at	ENSG00000213079	SCAF8	22828	protein_coding
220308_at	ENSG00000213085	CFAP45	25790	protein_coding
208335_s_at	ENSG00000213088	ACKR1	2532	protein_coding
206862_at	ENSG00000213096	ZNF254	9534	protein_coding
236133_x_at	ENSG00000213096	ZNF254	9534	protein_coding
228606_at	ENSG00000213123	TCTEX1D2	255758	protein_coding
216715_at	ENSG00000213130	EEF1DP5	NA	processed_pseudogene
223644_s_at	ENSG00000213139	CRYGS	1427	protein_coding
241682_at	ENSG00000213160	KLHL23	151230	protein_coding
213610_s_at	ENSG00000213160	KLHL23	151230	protein_coding
231146_at	ENSG00000213185	FAM24B	196792	protein_coding
227801_at	ENSG00000213186	TRIM59	286827	protein_coding
211071_s_at	ENSG00000213190	MLLT11	10962	protein_coding
207561_s_at	ENSG00000213199	ASIC3	9311	protein_coding
1552315_at	ENSG00000213203	GIMAP1	170575	protein_coding
1552316_a_at	ENSG00000213203	GIMAP1	170575	protein_coding
1552318_at	ENSG00000213203	GIMAP1	170575	protein_coding
236401_at	ENSG00000213203	GIMAP1	170575	protein_coding
236583_at	ENSG00000213203	GIMAP1	170575	protein_coding
208526_at	ENSG00000213215	OR2F1	26211	protein_coding
207770_x_at	ENSG00000213218	CSH2	1443	protein_coding
1553641_a_at	ENSG00000213265	TSGA13	114960	protein_coding
234254_at	ENSG00000213272	RPL7AP9	NA	processed_pseudogene
202647_s_at	ENSG00000213281	NRAS	4893	protein_coding
224985_at	ENSG00000213281	NRAS	4893	protein_coding
217206_at	ENSG00000213310	CYCSP19	NA	processed_pseudogene
206480_at	ENSG00000213316	LTC4S	4056	protein_coding
223532_at	ENSG00000213337	ANKRD39	51239	protein_coding
221270_s_at	ENSG00000213339	QTRT1	81890	protein_coding
209666_s_at	ENSG00000213341	CHUK	1147	protein_coding
221250_s_at	ENSG00000213347	MXD3	83463	protein_coding
1556737_at	ENSG00000213373	LINC00671	NA	lncRNA
227770_at	ENSG00000213380	COG8	84342	protein_coding
37577_at	ENSG00000213390	ARHGAP19	84986	protein_coding
212738_at	ENSG00000213390	ARHGAP19	84986	protein_coding
213334_x_at	ENSG00000213397	HAUS7	55559	protein_coding
204428_s_at	ENSG00000213398	LCAT	3931	protein_coding
210876_at	ENSG00000213406	ANXA2P1	NA	processed_pseudogene
224269_at	ENSG00000213416	KRTAP4-12	83755	protein_coding
220970_s_at	ENSG00000213417	KRTAP2-4	85294	protein_coding
239422_at	ENSG00000213420	GPC2	221914	protein_coding
244111_at	ENSG00000213424	KRT222	125113	protein_coding
243998_at	ENSG00000213424	KRT222	125113	protein_coding
200869_at	ENSG00000213442	RPL18AP3	NA	processed_pseudogene
204164_at	ENSG00000213445	SIPA1	6494	protein_coding
1562777_at	ENSG00000213462	ERV3-1	2086	protein_coding
219156_at	ENSG00000213463	SYNJ2BP	55333	protein_coding
235722_at	ENSG00000213463	SYNJ2BP	55333	protein_coding
227274_at	ENSG00000213463	SYNJ2BP	55333	protein_coding
202564_x_at	ENSG00000213465	ARL2	402	protein_coding
1558791_at	ENSG00000213468	FIRRE	286467	lncRNA
1568843_at	ENSG00000213471	TTLL13P	440307	protein_coding
227748_at	ENSG00000213516	RBMXL1	494115	protein_coding
224130_s_at	ENSG00000213523	SRA1	10011	protein_coding
224864_at	ENSG00000213523	SRA1	10011	protein_coding
213851_at	ENSG00000213533	STIMATE	375346	protein_coding
213088_s_at	ENSG00000213551	DNAJC9	23234	protein_coding
213092_x_at	ENSG00000213551	DNAJC9	23234	protein_coding
226710_at	ENSG00000213563	C8orf82	414919	protein_coding
216570_x_at	ENSG00000213579	AL096829.1	NA	processed_pseudogene
226163_at	ENSG00000213588	ZBTB9	221504	protein_coding
201175_at	ENSG00000213593	TMX2	51075	protein_coding
215996_at	ENSG00000213600	U73169.1	NA	lncRNA
201765_s_at	ENSG00000213614	HEXA	3073	protein_coding
215155_at	ENSG00000213614	HEXA	3073	protein_coding
1559932_at	ENSG00000213614	HEXA	3073	protein_coding
243511_at	ENSG00000213614	HEXA	3073	protein_coding
201740_at	ENSG00000213619	NDUFS3	4722	protein_coding
202378_s_at	ENSG00000213625	LEPROT	54741	protein_coding
202377_at	ENSG00000213625	LEPROT	54741	protein_coding
227095_at	ENSG00000213625	LEPROT	54741	protein_coding
221011_s_at	ENSG00000213626	LBH	81606	protein_coding
1553967_at	ENSG00000213638	ADAT3	113179	protein_coding
1553968_a_at	ENSG00000213638	ADAT3	113179	protein_coding
201407_s_at	ENSG00000213639	PPP1CB	5500	protein_coding
201409_s_at	ENSG00000213639	PPP1CB	5500	protein_coding
201408_at	ENSG00000213639	PPP1CB	5500	protein_coding
217454_at	ENSG00000213652	HMGB3P30	NA	processed_pseudogene
217363_x_at	ENSG00000213653	RPL22P22	NA	processed_pseudogene
214847_s_at	ENSG00000213654	GPSM3	63940	protein_coding
204265_s_at	ENSG00000213654	GPSM3	63940	protein_coding
218697_at	ENSG00000213672	NCKIPSD	51517	protein_coding
211611_s_at	ENSG00000213676	ATF6B	1388	protein_coding
1554487_a_at	ENSG00000213676	ATF6B	1388	protein_coding
216208_s_at	ENSG00000213676	ATF6B	1388	protein_coding
203168_at	ENSG00000213676	ATF6B	1388	protein_coding
217667_at	ENSG00000213693	SEC14L1P1	NA	processed_pseudogene
1564274_at	ENSG00000213694	S1PR3	1903	protein_coding
231286_at	ENSG00000213694	S1PR3	1903	protein_coding
231741_at	ENSG00000213694	S1PR3	1903	protein_coding
228176_at	ENSG00000213694	S1PR3	1903	protein_coding
219783_at	ENSG00000213699	SLC35F6	54978	protein_coding
1554444_s_at	ENSG00000213699	SLC35F6	54978	protein_coding
225695_at	ENSG00000213699	SLC35F6	54978	protein_coding
232513_x_at	ENSG00000213714	FAM209B	388799	protein_coding
217313_at	ENSG00000213717	AC004692.1	NA	processed_pseudogene
208659_at	ENSG00000213719	CLIC1	1192	protein_coding
215537_x_at	ENSG00000213722	DDAH2	23564	protein_coding
202262_x_at	ENSG00000213722	DDAH2	23564	protein_coding
214909_s_at	ENSG00000213722	DDAH2	23564	protein_coding
201094_at	ENSG00000213741	RPS29	6235	protein_coding
238824_at	ENSG00000213741	RPS29	6235	protein_coding
218624_s_at	ENSG00000213753	CENPBD1P1	65996	transcribed_processed_pseudogene
222694_at	ENSG00000213753	CENPBD1P1	65996	transcribed_processed_pseudogene
230528_s_at	ENSG00000213753	CENPBD1P1	65996	transcribed_processed_pseudogene
214762_at	ENSG00000213760	ATP6V1G2	534	protein_coding
206182_at	ENSG00000213762	ZNF134	7693	protein_coding
227729_at	ENSG00000213762	ZNF134	7693	protein_coding
216583_x_at	ENSG00000213786	NHP2P2	NA	processed_pseudogene
1558887_at	ENSG00000213801	ZNF321P	399669	transcribed_processed_pseudogene
1558888_x_at	ENSG00000213801	ZNF321P	399669	transcribed_processed_pseudogene
204975_at	ENSG00000213853	EMP2	2013	protein_coding
238500_at	ENSG00000213853	EMP2	2013	protein_coding
225079_at	ENSG00000213853	EMP2	2013	protein_coding
225078_at	ENSG00000213853	EMP2	2013	protein_coding
235857_at	ENSG00000213859	KCTD11	147040	protein_coding
217021_at	ENSG00000213882	CYB5AP4	NA	processed_pseudogene
224073_at	ENSG00000213888	LINC01521	NA	lncRNA
229559_at	ENSG00000213889	PPM1N	147699	protein_coding
1553265_at	ENSG00000213901	SLC23A3	151295	protein_coding
230949_at	ENSG00000213901	SLC23A3	151295	protein_coding
216388_s_at	ENSG00000213903	LTB4R	1241	protein_coding
210128_s_at	ENSG00000213903	LTB4R	1241	protein_coding
236172_at	ENSG00000213903	LTB4R	1241	protein_coding
241904_at	ENSG00000213904	LIPE-AS1	100996307	lncRNA
243703_x_at	ENSG00000213904	LIPE-AS1	100996307	lncRNA
220130_x_at	ENSG00000213906	LTB4R2	56413	protein_coding
216334_s_at	ENSG00000213908	CYP2A7P1	NA	unprocessed_pseudogene
1558546_at	ENSG00000213918	DNASE1	1773	protein_coding
210165_at	ENSG00000213918	DNASE1	1773	protein_coding
240144_at	ENSG00000213918	DNASE1	1773	protein_coding
241854_at	ENSG00000213918	DNASE1	1773	protein_coding
243127_x_at	ENSG00000213918	DNASE1	1773	protein_coding
1557189_at	ENSG00000213918	DNASE1	1773	protein_coding
228929_at	ENSG00000213918	DNASE1	1773	protein_coding
222015_at	ENSG00000213923	CSNK1E	1454	protein_coding
226858_at	ENSG00000213923	CSNK1E	1454	protein_coding
225756_at	ENSG00000213923	CSNK1E	1454	protein_coding
232708_at	ENSG00000213930	GALT	2592	protein_coding
203179_at	ENSG00000213930	GALT	2592	protein_coding
242734_x_at	ENSG00000213930	GALT	2592	protein_coding
214635_at	ENSG00000213937	CLDN9	9080	protein_coding
214660_at	ENSG00000213949	ITGA1	3672	protein_coding
226731_at	ENSG00000213949	ITGA1	3672	protein_coding
1560359_at	ENSG00000213949	ITGA1	3672	protein_coding
217336_at	ENSG00000213950	RPS10P2	NA	processed_pseudogene
231540_at	ENSG00000213963	AC019080.1	100130691	lncRNA
235384_at	ENSG00000213965	NUDT19	390916	protein_coding
217322_x_at	ENSG00000213972	AL024509.1	NA	processed_pseudogene
1553883_at	ENSG00000213973	ZNF99	7652	protein_coding
1553885_x_at	ENSG00000213973	ZNF99	7652	protein_coding
209154_at	ENSG00000213977	TAX1BP3	30851	protein_coding
201613_s_at	ENSG00000213983	AP1G2	8906	protein_coding
214341_at	ENSG00000213983	AP1G2	8906	protein_coding
1562133_x_at	ENSG00000213988	ZNF90	7643	protein_coding
215327_at	ENSG00000213994	AL157395.1	NA	lncRNA
217940_s_at	ENSG00000213995	NAXD	55739	protein_coding
233403_x_at	ENSG00000213996	TM6SF2	53345	protein_coding
234092_s_at	ENSG00000213996	TM6SF2	53345	protein_coding
217400_at	ENSG00000214009	PCNAP3	NA	processed_pseudogene
216581_at	ENSG00000214012	KRT18P38	NA	processed_pseudogene
235714_at	ENSG00000214013	GANC	2595	protein_coding
235340_at	ENSG00000214013	GANC	2595	protein_coding
236077_at	ENSG00000214013	GANC	2595	protein_coding
230873_at	ENSG00000214021	TTLL3	26140	protein_coding
1555475_x_at	ENSG00000214021	TTLL3	26140	protein_coding
1555474_at	ENSG00000214021	TTLL3	26140	protein_coding
222501_s_at	ENSG00000214022	REPIN1	29803	protein_coding
219041_s_at	ENSG00000214022	REPIN1	29803	protein_coding
213897_s_at	ENSG00000214026	MRPL23	6150	protein_coding
1569283_at	ENSG00000214029	ZNF891	101060200	protein_coding
1561294_a_at	ENSG00000214043	LINC02347	100128554	lncRNA
1559382_at	ENSG00000214046	SMIM7	79086	protein_coding
224717_s_at	ENSG00000214046	SMIM7	79086	protein_coding
219097_x_at	ENSG00000214046	SMIM7	79086	protein_coding
224712_x_at	ENSG00000214046	SMIM7	79086	protein_coding
221988_at	ENSG00000214046	SMIM7	79086	protein_coding
227919_at	ENSG00000214049	UCA1	NA	lncRNA
228427_at	ENSG00000214050	FBXO16	157574	protein_coding
209264_s_at	ENSG00000214063	TSPAN4	7106	protein_coding
209263_x_at	ENSG00000214063	TSPAN4	7106	protein_coding
206918_s_at	ENSG00000214078	CPNE1	8904	protein_coding
234972_at	ENSG00000214087	ARL16	339231	protein_coding
1559429_a_at	ENSG00000214097	SMCO1	255798	protein_coding
1569898_a_at	ENSG00000214106	PAXIP1-AS2	NA	lncRNA
1558527_at	ENSG00000214106	PAXIP1-AS2	NA	lncRNA
207534_at	ENSG00000214107	MAGEB1	4112	protein_coding
218561_s_at	ENSG00000214113	LYRM4	57128	protein_coding
222672_at	ENSG00000214113	LYRM4	57128	protein_coding
203359_s_at	ENSG00000214114	MYCBP	26292	protein_coding
203361_s_at	ENSG00000214114	MYCBP	26292	protein_coding
239593_at	ENSG00000214128	TMEM213	155006	protein_coding
240183_at	ENSG00000214128	TMEM213	155006	protein_coding
1556727_at	ENSG00000214140	PRCD	768206	protein_coding
230015_at	ENSG00000214140	PRCD	768206	protein_coding
1564485_at	ENSG00000214145	LINC00887	NA	lncRNA
1564539_at	ENSG00000214146	LINC02026	647323	lncRNA
207396_s_at	ENSG00000214160	ALG3	10195	protein_coding
223443_s_at	ENSG00000214174	AMZ2P1	201283	transcribed_unprocessed_pseudogene
228779_at	ENSG00000214176	PLEKHM1P1	NA	transcribed_unprocessed_pseudogene
224141_at	ENSG00000214184	GCC2-AS1	644903	lncRNA
1559208_at	ENSG00000214188	ST7-OT4	338069	lncRNA
220193_at	ENSG00000214193	SH3D21	79729	protein_coding
229998_x_at	ENSG00000214193	SH3D21	79729	protein_coding
1570212_a_at	ENSG00000214198	TTC41P	NA	transcribed_unitary_pseudogene
1570008_at	ENSG00000214198	TTC41P	NA	transcribed_unitary_pseudogene
236863_at	ENSG00000214226	C17orf67	339210	protein_coding
217332_at	ENSG00000214249	CTAGE11P	NA	processed_pseudogene
218034_at	ENSG00000214253	FIS1	51024	protein_coding
205141_at	ENSG00000214274	ANG	283	protein_coding
1569212_at	ENSG00000214279	SCART1	NA	protein_coding
228338_at	ENSG00000214290	COLCA2	120376	protein_coding
227431_at	ENSG00000214293	APTR	100505854	lncRNA
238126_at	ENSG00000214293	APTR	100505854	lncRNA
1554170_a_at	ENSG00000214309	MBLAC1	255374	protein_coding
217013_at	ENSG00000214313	AZGP1P1	646282	transcribed_unprocessed_pseudogene
1562762_at	ENSG00000214324	C3orf56	285311	protein_coding
1564158_a_at	ENSG00000214353	VAC14-AS1	100130894	lncRNA
225355_at	ENSG00000214357	NEURL1B	54492	protein_coding
210054_at	ENSG00000214367	HAUS3	79441	protein_coding
216490_x_at	ENSG00000214374	RPLP2P1	NA	processed_pseudogene
1569332_at	ENSG00000214381	LINC00488	677779	lncRNA
230388_s_at	ENSG00000214401	KANSL1-AS1	644246	lncRNA
1564431_a_at	ENSG00000214402	LCNL1	401562	protein_coding
1560488_at	ENSG00000214402	LCNL1	401562	protein_coding
232885_at	ENSG00000214413	BBIP1	92482	protein_coding
236043_at	ENSG00000214413	BBIP1	92482	protein_coding
239864_at	ENSG00000214413	BBIP1	92482	protein_coding
213220_at	ENSG00000214413	BBIP1	92482	protein_coding
213224_s_at	ENSG00000214413	BBIP1	92482	protein_coding
216590_at	ENSG00000214415	GNAT3	346562	protein_coding
1560456_at	ENSG00000214456	PLIN5	440503	protein_coding
1560457_x_at	ENSG00000214456	PLIN5	440503	protein_coding
1568667_s_at	ENSG00000214456	PLIN5	440503	protein_coding
241368_at	ENSG00000214456	PLIN5	440503	protein_coding
233340_at	ENSG00000214510	SPINK13	153218	protein_coding
49077_at	ENSG00000214517	PPME1	51400	protein_coding
217841_s_at	ENSG00000214517	PPME1	51400	protein_coding
234772_s_at	ENSG00000214518	KRTAP2-2	728279	protein_coding
223103_at	ENSG00000214530	STARD10	10809	protein_coding
232322_x_at	ENSG00000214530	STARD10	10809	protein_coding
217019_at	ENSG00000214541	RPS4XP3	NA	processed_pseudogene
226211_at	ENSG00000214548	MEG3	55384	lncRNA
226210_s_at	ENSG00000214548	MEG3	55384	lncRNA
227390_at	ENSG00000214548	MEG3	55384	lncRNA
212732_at	ENSG00000214548	MEG3	55384	lncRNA
235077_at	ENSG00000214548	MEG3	55384	lncRNA
242246_x_at	ENSG00000214548	MEG3	55384	lncRNA
1558144_at	ENSG00000214548	MEG3	55384	lncRNA
229557_at	ENSG00000214548	MEG3	55384	lncRNA
210794_s_at	ENSG00000214548	MEG3	55384	lncRNA
217015_at	ENSG00000214561	RBBP4P4	NA	processed_pseudogene
219578_s_at	ENSG00000214575	CPEB1	64506	protein_coding
222903_s_at	ENSG00000214575	CPEB1	64506	protein_coding
242785_at	ENSG00000214595	EML6	400954	protein_coding
229656_s_at	ENSG00000214595	EML6	400954	protein_coding
242206_at	ENSG00000214652	ZNF727	442319	protein_coding
210593_at	ENSG00000214655	ZSWIM8	23053	protein_coding
216345_at	ENSG00000214655	ZSWIM8	23053	protein_coding
212359_s_at	ENSG00000214655	ZSWIM8	23053	protein_coding
