probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
241322_at	ENSG00000249163	AL121809.1	105370474	lncRNA
238211_at	ENSG00000249231	CASC16	643714	lncRNA
231923_at	ENSG00000249242	TMEM150C	441027	protein_coding
229623_at	ENSG00000249242	TMEM150C	441027	protein_coding
230781_at	ENSG00000249307	LINC01088	NA	lncRNA
233680_at	ENSG00000249332	LINC02149	NA	lncRNA
237391_at	ENSG00000249382	LINC02619	105377245	lncRNA
239514_at	ENSG00000249479	AC096736.2	NA	lncRNA
231061_at	ENSG00000249532	MIR302CHG	109864269	lncRNA
230408_at	ENSG00000249592	AC139887.2	100129917	lncRNA
240807_at	ENSG00000249601	LINC01187	NA	lncRNA
239420_at	ENSG00000249601	LINC01187	NA	lncRNA
244269_at	ENSG00000249662	LINC02218	102723526	protein_coding
231987_at	ENSG00000249669	CARMN	NA	lncRNA
227183_at	ENSG00000249669	CARMN	NA	lncRNA
243728_at	ENSG00000249713	AC026725.1	101929109	lncRNA
233353_at	ENSG00000249715	FER1L5	90342	protein_coding
231284_at	ENSG00000249748	AC112204.2	100506406	lncRNA
228339_at	ENSG00000249751	ECSCR	641700	protein_coding
227780_s_at	ENSG00000249751	ECSCR	641700	protein_coding
236950_s_at	ENSG00000249816	LINC00964	157381	lncRNA
237734_s_at	ENSG00000249833	CCDC37-DT	100506907	lncRNA
237735_at	ENSG00000249833	CCDC37-DT	100506907	lncRNA
237272_at	ENSG00000249833	CCDC37-DT	100506907	lncRNA
240479_at	ENSG00000249853	HS3ST5	222537	protein_coding
240268_at	ENSG00000249873	LINC02372	NA	lncRNA
222943_at	ENSG00000249948	GBA3	57733	polymorphic_pseudogene
231063_at	ENSG00000249955	AC084866.1	NA	lncRNA
241171_at	ENSG00000249988	AC092546.1	NA	lncRNA
229961_x_at	ENSG00000250067	YJEFN3	374887	protein_coding
233527_at	ENSG00000250073	AP000866.2	101929340	lncRNA
236042_at	ENSG00000250132	AC004803.1	NA	lncRNA
239569_at	ENSG00000250208	FZD10-AS1	440119	lncRNA
243351_at	ENSG00000250208	FZD10-AS1	440119	lncRNA
240707_at	ENSG00000250250	CTD-2350J17.1	101929472	lncRNA
227115_at	ENSG00000250303	LINC02762	283140	lncRNA
239297_at	ENSG00000250305	TRMT9B	57604	protein_coding
225014_at	ENSG00000250317	SMIM20	389203	protein_coding
232111_at	ENSG00000250366	TUNAR	100507043	protein_coding
231410_at	ENSG00000250377	AC008525.1	NA	lncRNA
231347_at	ENSG00000250392	LINC02502	100996694	lncRNA
240817_at	ENSG00000250417	LINC02116	101929034	lncRNA
232332_at	ENSG00000250423	KIAA1210	57481	protein_coding
234443_at	ENSG00000250433	CLSTN2-AS1	101927808	lncRNA
240380_at	ENSG00000250436	LINC02499	728040	lncRNA
224932_at	ENSG00000250479	CHCHD10	400916	protein_coding
227107_at	ENSG00000250519	AP002784.1	NA	lncRNA
244446_at	ENSG00000250582	SMAD1-AS2	101927659	lncRNA
240162_at	ENSG00000250584	LINC01511	100506791	lncRNA
237312_at	ENSG00000250590	LINC02492	NA	lncRNA
231557_at	ENSG00000250604	AC098679.1	NA	lncRNA
238284_at	ENSG00000250708	LINC02269	101928478	lncRNA
229620_at	ENSG00000250722	SELENOP	6414	protein_coding
226582_at	ENSG00000250742	LINC02381	400043	lncRNA
243776_at	ENSG00000250781	AC024022.1	105374428	lncRNA
227655_at	ENSG00000250786	SNHG18	NA	lncRNA
243614_s_at	ENSG00000250799	PRODH2	58510	protein_coding
231434_at	ENSG00000250803	AC010255.2	100505841	protein_coding
237676_at	ENSG00000250814	LINC02221	NA	lncRNA
238241_at	ENSG00000250846	EPHA5-AS1	100144602	lncRNA
232667_at	ENSG00000250899	AC125807.2	NA	lncRNA
233062_at	ENSG00000250903	GMDS-DT	NA	lncRNA
233063_s_at	ENSG00000250903	GMDS-DT	NA	lncRNA
232335_at	ENSG00000250903	GMDS-DT	NA	lncRNA
244884_at	ENSG00000250986	LINC02600	NA	lncRNA
237681_at	ENSG00000251050	RBX1P2	NA	processed_pseudogene
243197_at	ENSG00000251081	AC104663.1	NA	lncRNA
231412_at	ENSG00000251136	AF117829.1	101929709	lncRNA
224006_at	ENSG00000251138	LINC02882	100507377	lncRNA
237301_at	ENSG00000251141	MRPS30-DT	NA	lncRNA
241126_at	ENSG00000251175	GSTCD-AS1	101929529	lncRNA
232718_at	ENSG00000251191	LINC00589	619351	lncRNA
234017_at	ENSG00000251209	LINC00923	91948	lncRNA
240199_x_at	ENSG00000251247	ZNF345	25850	protein_coding
237758_at	ENSG00000251249	AC097375.3	100505685	lncRNA
243892_at	ENSG00000251283	LINC02272	NA	lncRNA
231096_at	ENSG00000251321	PCAT4	118425	lncRNA
227923_at	ENSG00000251322	SHANK3	85358	protein_coding
243979_at	ENSG00000251339	AC017091.1	NA	lncRNA
230572_at	ENSG00000251359	WWC2-AS2	152641	lncRNA
238216_at	ENSG00000251364	AC107884.1	100506258	lncRNA
228099_at	ENSG00000251369	ZNF550	162972	protein_coding
231924_at	ENSG00000251381	LINC00958	100506305	lncRNA
229006_at	ENSG00000251432	LINC02615	100507487	lncRNA
229635_at	ENSG00000251442	LINC01094	NA	lncRNA
233593_at	ENSG00000251455	AC092611.1	NA	lncRNA
224567_x_at	ENSG00000251562	MALAT1	378938	lncRNA
226675_s_at	ENSG00000251562	MALAT1	378938	lncRNA
224568_x_at	ENSG00000251562	MALAT1	378938	lncRNA
223940_x_at	ENSG00000251562	MALAT1	378938	lncRNA
224558_s_at	ENSG00000251562	MALAT1	378938	lncRNA
224559_at	ENSG00000251562	MALAT1	378938	lncRNA
234171_at	ENSG00000251576	LINC01267	101927565	lncRNA
229190_at	ENSG00000251580	LINC02482	NA	lncRNA
229189_s_at	ENSG00000251580	LINC02482	NA	lncRNA
235386_at	ENSG00000251615	AC104825.1	NA	lncRNA
229130_at	ENSG00000251615	AC104825.1	NA	lncRNA
243768_at	ENSG00000252498	RNU6-1016P	NA	snRNA
228930_at	ENSG00000252690	AC105339.2	NA	lncRNA
244051_at	ENSG00000252928	RNU6-64P	NA	snRNA
230978_at	ENSG00000253138	LINC00967	100505659	lncRNA
240937_at	ENSG00000253139	AC013644.1	NA	lncRNA
240897_at	ENSG00000253163	AC109479.1	NA	lncRNA
231365_at	ENSG00000253187	HOXA10-AS	100874323	lncRNA
244255_at	ENSG00000253199	LINC02153	286114	lncRNA
234416_at	ENSG00000253239	IGLVI-70	NA	IG_V_pseudogene
228107_at	ENSG00000253250	C8orf88	100127983	protein_coding
236526_x_at	ENSG00000253251	SHLD3	112441434	protein_coding
227883_at	ENSG00000253276	CCDC71L	168455	protein_coding
229521_at	ENSG00000253276	CCDC71L	168455	protein_coding
226756_at	ENSG00000253276	CCDC71L	168455	protein_coding
227386_s_at	ENSG00000253304	TMEM200B	399474	protein_coding
240624_x_at	ENSG00000253308	AC004080.1	NA	lncRNA
240682_at	ENSG00000253314	LINC00293	497634	lncRNA
230939_at	ENSG00000253320	MAILR	NA	lncRNA
240103_at	ENSG00000253320	MAILR	NA	lncRNA
230635_at	ENSG00000253352	TUG1	55000	protein_coding
228397_at	ENSG00000253352	TUG1	55000	protein_coding
227862_at	ENSG00000253368	TRNP1	388610	protein_coding
240918_at	ENSG00000253392	AC119403.1	NA	lncRNA
231378_at	ENSG00000253408	AC083973.1	NA	lncRNA
244283_x_at	ENSG00000253434	LINC02237	105375706	lncRNA
230817_at	ENSG00000253438	PCAT1	100750225	lncRNA
240487_at	ENSG00000253447	AC113423.2	NA	lncRNA
243058_at	ENSG00000253508	AC004080.2	NA	lncRNA
234208_at	ENSG00000253519	AC106801.1	NA	lncRNA
235657_at	ENSG00000253520	AC136628.3	NA	processed_pseudogene
238225_at	ENSG00000253522	MIR3142HG	107075116	lncRNA
232504_at	ENSG00000253522	MIR3142HG	107075116	lncRNA
242528_at	ENSG00000253552	HOXA-AS2	NA	lncRNA
230080_at	ENSG00000253552	HOXA-AS2	NA	lncRNA
236579_at	ENSG00000253563	NKX2-1-AS1	100506237	lncRNA
231620_at	ENSG00000253643	AC024958.1	101929315	lncRNA
244643_at	ENSG00000253679	LINC02844	105375679	lncRNA
244135_at	ENSG00000253695	AC011008.1	NA	lncRNA
233755_at	ENSG00000253706	AC011632.1	NA	lncRNA
244411_at	ENSG00000253716	MINCR	100507316	lncRNA
235428_at	ENSG00000253716	MINCR	100507316	lncRNA
227765_at	ENSG00000253738	OTUD6B-AS1	NA	lncRNA
226341_at	ENSG00000253738	OTUD6B-AS1	NA	lncRNA
242185_at	ENSG00000253744	AC025442.1	NA	lncRNA
242184_s_at	ENSG00000253744	AC025442.1	NA	lncRNA
244210_at	ENSG00000253792	AC025437.5	NA	lncRNA
230449_x_at	ENSG00000253948	VPS13B-DT	124900254	lncRNA
228706_s_at	ENSG00000253958	CLDN23	137075	protein_coding
228707_at	ENSG00000253958	CLDN23	137075	protein_coding
241067_at	ENSG00000253959	LINC01863	107986480	lncRNA
233162_at	ENSG00000253967	AC022730.4	101926892	lncRNA
227092_at	ENSG00000253982	AC100810.1	NA	lncRNA
228920_at	ENSG00000254004	ZNF260	339324	protein_coding
236271_at	ENSG00000254027	AC009902.2	NA	lncRNA
238237_at	ENSG00000254067	AC123767.1	NA	transcribed_unitary_pseudogene
223907_s_at	ENSG00000254093	PINX1	54984	protein_coding
240929_at	ENSG00000254109	RBPMS-AS1	100128750	lncRNA
234288_at	ENSG00000254119	LINC02842	NA	lncRNA
243248_at	ENSG00000254143	AC022733.1	NA	lncRNA
231237_x_at	ENSG00000254208	AC011773.1	NA	lncRNA
233237_at	ENSG00000254226	LINC01933	101927115	lncRNA
233238_s_at	ENSG00000254226	LINC01933	101927115	lncRNA
232040_at	ENSG00000254290	AC124067.4	NA	lncRNA
243251_at	ENSG00000254363	AC011379.2	101929719	lncRNA
239915_at	ENSG00000254369	HOXA-AS3	100133311	lncRNA
236693_at	ENSG00000254377	MIR124-2HG	100130155	lncRNA
238661_at	ENSG00000254377	MIR124-2HG	100130155	lncRNA
242193_at	ENSG00000254377	MIR124-2HG	100130155	lncRNA
234395_at	ENSG00000254408	OR4A1P	NA	unprocessed_pseudogene
224257_s_at	ENSG00000254440	PBOV1	59351	protein_coding
237512_at	ENSG00000254453	NAV2-AS2	100874014	lncRNA
231858_x_at	ENSG00000254470	AP5B1	91056	protein_coding
231028_at	ENSG00000254480	LINC02749	100506082	lncRNA
237170_at	ENSG00000254519	AC044839.1	100507384	lncRNA
240323_at	ENSG00000254528	AP000757.1	NA	lncRNA
228832_at	ENSG00000254531	FLJ20021	90024	lncRNA
241422_at	ENSG00000254533	AF186192.1	NA	lncRNA
238865_at	ENSG00000254535	PABPC4L	132430	protein_coding
243018_at	ENSG00000254560	BBOX1-AS1	103695435	lncRNA
237617_at	ENSG00000254584	AL035078.1	100506675	lncRNA
237267_at	ENSG00000254584	AL035078.1	100506675	lncRNA
235205_at	ENSG00000254615	AC027031.2	NA	lncRNA
233077_at	ENSG00000254622	NAV2-AS4	NA	lncRNA
239641_at	ENSG00000254703	SENCR	100507392	lncRNA
241144_at	ENSG00000254718	AL157756.1	101927702	lncRNA
227512_at	ENSG00000254726	MEX3A	92312	protein_coding
236885_at	ENSG00000254726	MEX3A	92312	protein_coding
226346_at	ENSG00000254726	MEX3A	92312	protein_coding
230975_at	ENSG00000254823	LINC02727	105369541	lncRNA
223473_at	ENSG00000254858	MPV17L2	84769	protein_coding
244831_at	ENSG00000254861	AC100768.1	NA	lncRNA
231278_at	ENSG00000254872	LINC02688	101927503	lncRNA
243961_at	ENSG00000254887	AC010247.1	100505622	lncRNA
241317_at	ENSG00000254906	AC090707.1	NA	lncRNA
240626_at	ENSG00000254936	AF131215.4	NA	lncRNA
224575_at	ENSG00000254999	BRK1	55845	protein_coding
239779_at	ENSG00000255026	AC136475.3	NA	lncRNA
237605_at	ENSG00000255117	LINC02546	105376606	lncRNA
230617_at	ENSG00000255120	OVOL1-AS1	101927828	lncRNA
235134_at	ENSG00000255135	AP002360.1	124902718	lncRNA
231292_at	ENSG00000255150	EID3	493861	protein_coding
243566_at	ENSG00000255179	AC027804.1	NA	lncRNA
228645_at	ENSG00000255198	SNHG9	NA	lncRNA
234784_at	ENSG00000255207	AL133399.1	NA	processed_pseudogene
241975_at	ENSG00000255248	MIR100HG	399959	lncRNA
225381_at	ENSG00000255248	MIR100HG	399959	lncRNA
236640_at	ENSG00000255248	MIR100HG	399959	lncRNA
237574_at	ENSG00000255271	AL137224.1	NA	lncRNA
240290_at	ENSG00000255272	AC113192.3	NA	lncRNA
236047_at	ENSG00000255310	AF131215.5	NA	lncRNA
239241_at	ENSG00000255337	AP001830.1	101928424	lncRNA
230589_at	ENSG00000255389	Z97989.1	NA	lncRNA
239919_at	ENSG00000255399	TBX5-AS1	255480	lncRNA
233947_s_at	ENSG00000255399	TBX5-AS1	255480	lncRNA
240566_at	ENSG00000255418	LINC02718	NA	lncRNA
239220_at	ENSG00000255471	AP001528.1	NA	lncRNA
231733_at	ENSG00000255501	CARD18	59082	protein_coding
237090_at	ENSG00000255507	UVRAG-DT	100506113	lncRNA
236997_at	ENSG00000255517	AP002748.4	101928069	lncRNA
244214_at	ENSG00000255517	AP002748.4	101928069	lncRNA
239099_at	ENSG00000255529	POLR2M	81488	protein_coding
238112_at	ENSG00000255545	B3GAT1-DT	NA	lncRNA
229989_at	ENSG00000255561	FDXACB1	91893	protein_coding
239602_at	ENSG00000255568	BRWD1-AS2	103091865	lncRNA
235936_at	ENSG00000255571	MIR9-3HG	254559	lncRNA
238603_at	ENSG00000255571	MIR9-3HG	254559	lncRNA
243485_at	ENSG00000255595	AC007368.1	101927531	lncRNA
233163_at	ENSG00000255647	AC093510.1	731157	lncRNA
240893_at	ENSG00000255649	AC008114.1	NA	lncRNA
224610_at	ENSG00000255717	SNHG1	23642	lncRNA
229782_at	ENSG00000255794	RMST	196475	lncRNA
236673_at	ENSG00000255833	TIFAB	497189	protein_coding
227332_at	ENSG00000255857	PXN-AS1	NA	lncRNA
243783_at	ENSG00000255858	AC055720.1	NA	lncRNA
244529_at	ENSG00000255965	AC073916.1	NA	processed_pseudogene
242267_x_at	ENSG00000256020	AC006205.2	NA	lncRNA
225948_at	ENSG00000256053	COA8	84334	protein_coding
235273_at	ENSG00000256061	DNAAF4	161582	protein_coding
227424_x_at	ENSG00000256073	URB1-AS1	84996	lncRNA
238242_at	ENSG00000256092	SBNO1-AS1	112268105	lncRNA
243905_at	ENSG00000256128	LINC00944	NA	lncRNA
233398_at	ENSG00000256146	AC006206.1	NA	lncRNA
230716_at	ENSG00000256162	SMLR1	100507203	protein_coding
244151_at	ENSG00000256162	SMLR1	100507203	protein_coding
235366_at	ENSG00000256223	ZNF10	7556	protein_coding
229848_at	ENSG00000256223	ZNF10	7556	protein_coding
240944_at	ENSG00000256232	LINC02387	101929027	lncRNA
239887_at	ENSG00000256234	AC022509.2	NA	lncRNA
223276_at	ENSG00000256235	SMIM3	85027	protein_coding
228675_at	ENSG00000256262	USP30-AS1	NA	lncRNA
235702_at	ENSG00000256294	ZNF225	7768	protein_coding
240628_at	ENSG00000256315	AP000462.2	105369507	lncRNA
232847_at	ENSG00000256463	SALL3	27164	protein_coding
230785_at	ENSG00000256463	SALL3	27164	protein_coding
243672_at	ENSG00000256463	SALL3	27164	protein_coding
238915_at	ENSG00000256537	SMIM10L1	100129361	protein_coding
237386_at	ENSG00000256537	SMIM10L1	100129361	protein_coding
241386_at	ENSG00000256546	AC156455.1	100506691	lncRNA
238141_s_at	ENSG00000256576	LINC02361	100996246	lncRNA
234440_at	ENSG00000256590	TRDV3	NA	TR_V_gene
232259_s_at	ENSG00000256628	ZBTB11-AS1	100009676	lncRNA
232260_at	ENSG00000256628	ZBTB11-AS1	100009676	lncRNA
231379_at	ENSG00000256654	AC005906.2	NA	lncRNA
231357_at	ENSG00000256660	CLEC12B	387837	protein_coding
231600_at	ENSG00000256660	CLEC12B	387837	protein_coding
233169_at	ENSG00000256683	ZNF350	59348	protein_coding
240986_at	ENSG00000256746	MADD-AS1	101928943	lncRNA
242919_at	ENSG00000256771	ZNF253	56242	protein_coding
229071_at	ENSG00000256806	C17orf100	388327	protein_coding
223832_s_at	ENSG00000256812	CAPNS2	84290	protein_coding
244798_at	ENSG00000256862	PARP11-AS1	105369609	lncRNA
237503_at	ENSG00000256870	SLC5A8	160728	protein_coding
231446_at	ENSG00000256888	LINC02366	101928162	lncRNA
243794_at	ENSG00000256906	LINC02419	NA	lncRNA
238163_at	ENSG00000256967	AC018653.3	NA	lncRNA
231460_at	ENSG00000256969	AC084375.1	NA	lncRNA
243803_at	ENSG00000257057	C11orf97	643037	protein_coding
240284_x_at	ENSG00000257084	MIR200CHG	105369635	lncRNA
230374_at	ENSG00000257086	AP001453.2	NA	lncRNA
223161_at	ENSG00000257093	DENND11	57189	protein_coding
223162_s_at	ENSG00000257093	DENND11	57189	protein_coding
236747_at	ENSG00000257097	CLIP1-AS1	NA	lncRNA
242159_at	ENSG00000257114	LINC02450	105369739	lncRNA
238412_at	ENSG00000257122	RRN3P3	NA	transcribed_unprocessed_pseudogene
244728_at	ENSG00000257135	ODC1-DT	NA	lncRNA
227578_at	ENSG00000257167	TMPO-AS1	100128191	lncRNA
232979_at	ENSG00000257178	AC103702.1	NA	lncRNA
241592_at	ENSG00000257194	AC126178.1	NA	lncRNA
225430_at	ENSG00000257218	GATC	283459	protein_coding
237645_at	ENSG00000257228	AC090531.1	NA	lncRNA
238788_at	ENSG00000257246	PHBP19	NA	processed_pseudogene
239584_at	ENSG00000257259	LINC02388	101927653	lncRNA
238007_at	ENSG00000257267	ZNF271P	10778	transcribed_unitary_pseudogene
236231_at	ENSG00000257267	ZNF271P	10778	transcribed_unitary_pseudogene
243285_at	ENSG00000257337	AC068888.1	283335	lncRNA
231937_at	ENSG00000257354	AC048341.1	120766144	lncRNA
225851_at	ENSG00000257365	FNTB	2342	protein_coding
239668_at	ENSG00000257497	AC121761.1	NA	lncRNA
228691_at	ENSG00000257530	AC048344.1	NA	lncRNA
232732_at	ENSG00000257550	AC023509.2	100652999	lncRNA
240818_at	ENSG00000257599	OVCH1-AS1	101055625	lncRNA
244608_at	ENSG00000257612	MIR4307HG	101927081	lncRNA
239432_at	ENSG00000257621	PSMA3-AS1	379025	lncRNA
225724_at	ENSG00000257621	PSMA3-AS1	379025	lncRNA
243499_at	ENSG00000257636	G2E3-AS1	NA	lncRNA
231232_at	ENSG00000257660	ADCY6-DT	100506125	lncRNA
226546_at	ENSG00000257698	GIHCG	NA	lncRNA
238422_at	ENSG00000257702	LBX2-AS1	151534	lncRNA
227325_at	ENSG00000257704	INAFM1	255783	protein_coding
237260_at	ENSG00000257711	AC079385.2	100505978	lncRNA
239455_at	ENSG00000257718	CPNE8-AS1	NA	lncRNA
243035_at	ENSG00000257784	LINC02400	101927038	lncRNA
233190_at	ENSG00000257859	CASC18	101929110	lncRNA
242340_at	ENSG00000257894	AC027288.3	NA	lncRNA
227069_at	ENSG00000257923	CUX1	1523	protein_coding
225937_at	ENSG00000257923	CUX1	1523	protein_coding
225935_at	ENSG00000257923	CUX1	1523	protein_coding
237415_at	ENSG00000257925	AC008083.2	NA	lncRNA
244800_x_at	ENSG00000257943	AC084879.1	NA	transcribed_unitary_pseudogene
235487_at	ENSG00000258056	AC009779.2	105369779	lncRNA
244542_at	ENSG00000258057	BCDIN3D-AS1	100286844	lncRNA
244543_s_at	ENSG00000258057	BCDIN3D-AS1	100286844	lncRNA
244343_at	ENSG00000258168	AC025569.1	NA	lncRNA
237513_at	ENSG00000258223	PRSS58	136541	protein_coding
242638_at	ENSG00000258274	AC012085.2	101928731	lncRNA
233268_s_at	ENSG00000258289	CHURC1	91612	protein_coding
223210_at	ENSG00000258289	CHURC1	91612	protein_coding
226736_at	ENSG00000258289	CHURC1	91612	protein_coding
240919_at	ENSG00000258343	AC090001.1	105369921	lncRNA
240902_at	ENSG00000258441	LINC00641	283624	lncRNA
234573_at	ENSG00000258471	AL161668.3	101929718	lncRNA
229352_at	ENSG00000258484	SPESP1	246777	protein_coding
223757_at	ENSG00000258498	DIO3OS	64150	lncRNA
239727_at	ENSG00000258498	DIO3OS	64150	lncRNA
236991_at	ENSG00000258526	AL049828.1	NA	lncRNA
241283_at	ENSG00000258583	LINC01500	NA	lncRNA
243200_at	ENSG00000258616	LINC02303	NA	lncRNA
228944_at	ENSG00000258634	AL160006.1	NA	lncRNA
240368_at	ENSG00000258636	AL121821.2	105370469	lncRNA
237709_at	ENSG00000258642	AL133371.1	NA	lncRNA
228889_at	ENSG00000258655	ARHGAP5-AS1	NA	lncRNA
237638_at	ENSG00000258676	AC091544.2	NA	lncRNA
230307_at	ENSG00000258708	SLC25A21-AS1	100129794	lncRNA
231360_at	ENSG00000258713	C20orf141	128653	protein_coding
223815_at	ENSG00000258890	CEP95	90799	protein_coding
225705_at	ENSG00000258890	CEP95	90799	protein_coding
227887_at	ENSG00000258920	FOXN3-AS1	400236	lncRNA
236572_at	ENSG00000258944	AC004846.2	NA	lncRNA
243680_at	ENSG00000259065	AC005520.2	NA	lncRNA
237400_at	ENSG00000259071	AL359397.2	NA	lncRNA
237601_at	ENSG00000259082	LINC02314	100507277	lncRNA
234388_at	ENSG00000259092	TRAV30	NA	TR_V_gene
241312_at	ENSG00000259107	LINC00911	NA	lncRNA
244270_at	ENSG00000259116	AL049869.2	102723809	lncRNA
236098_at	ENSG00000259120	SMIM6	100130933	protein_coding
237540_at	ENSG00000259142	LINC00644	101954204	lncRNA
240474_x_at	ENSG00000259149	AL445074.1	NA	lncRNA
240747_at	ENSG00000259188	AC025040.1	NA	lncRNA
241527_at	ENSG00000259213	AC105133.1	NA	lncRNA
231607_at	ENSG00000259245	LINC02853	100507480	lncRNA
241143_at	ENSG00000259267	LINC02622	105378349	lncRNA
236396_at	ENSG00000259275	AC087477.2	NA	lncRNA
231473_at	ENSG00000259284	LINC02349	100506530	lncRNA
233926_at	ENSG00000259326	AC116158.1	NA	lncRNA
231431_s_at	ENSG00000259330	INAFM2	100505573	protein_coding
225567_at	ENSG00000259330	INAFM2	100505573	protein_coding
238247_at	ENSG00000259343	TMC3-AS1	NA	lncRNA
237017_s_at	ENSG00000259347	AC087482.1	NA	lncRNA
236822_at	ENSG00000259359	AC012409.1	NA	lncRNA
232491_at	ENSG00000259370	AC103740.1	105370854	lncRNA
241901_at	ENSG00000259408	AC010809.2	NA	lncRNA
236709_at	ENSG00000259417	CTXND1	100996492	protein_coding
243622_at	ENSG00000259426	AC027237.3	145694	lncRNA
230041_at	ENSG00000259436	AC010247.2	NA	lncRNA
237039_at	ENSG00000259439	LINC01833	107985879	lncRNA
244744_at	ENSG00000259439	LINC01833	107985879	lncRNA
231436_at	ENSG00000259446	AC055874.1	101928134	lncRNA
241799_x_at	ENSG00000259448	LINC02352	NA	lncRNA
243204_at	ENSG00000259448	LINC02352	NA	lncRNA
244405_s_at	ENSG00000259478	AC024651.1	NA	lncRNA
243850_at	ENSG00000259495	AC016705.2	NA	lncRNA
244707_at	ENSG00000259650	AC068397.2	NA	lncRNA
238485_at	ENSG00000259673	IQCH-AS1	100506686	lncRNA
237129_at	ENSG00000259700	AC012379.2	NA	lncRNA
237161_at	ENSG00000259705	AC084757.3	105370809	lncRNA
243741_at	ENSG00000259720	AC009562.1	NA	lncRNA
232131_at	ENSG00000259728	LINC00933	100506874	transcribed_unprocessed_pseudogene
235785_at	ENSG00000259768	AC004943.2	NA	lncRNA
244785_at	ENSG00000259786	LINC02109	NA	lncRNA
229446_at	ENSG00000259802	AC012640.2	NA	lncRNA
232765_x_at	ENSG00000259803	SLC22A31	146429	protein_coding
229455_at	ENSG00000259820	AC083843.2	NA	lncRNA
238143_at	ENSG00000259823	LYPD8	646627	protein_coding
233512_at	ENSG00000259863	SH3RF3-AS1	NA	lncRNA
234997_x_at	ENSG00000259865	AL390728.6	NA	lncRNA
231652_at	ENSG00000259907	AC004817.2	NA	lncRNA
233826_at	ENSG00000259915	AC017071.1	NA	lncRNA
237229_at	ENSG00000259940	AC109449.1	NA	lncRNA
226457_at	ENSG00000259943	AL050341.2	NA	lncRNA
226458_at	ENSG00000259943	AL050341.2	NA	lncRNA
234839_at	ENSG00000259946	BX005019.1	NA	lncRNA
229807_s_at	ENSG00000259952	AC009133.2	NA	lncRNA
236769_at	ENSG00000259953	AL138756.1	NA	lncRNA
226987_at	ENSG00000259956	RBM15B	29890	protein_coding
230139_at	ENSG00000259959	AC107068.1	NA	lncRNA
228740_at	ENSG00000259969	AL049838.1	NA	lncRNA
229728_at	ENSG00000259972	AC009120.2	NA	lncRNA
228688_at	ENSG00000259972	AC009120.2	NA	lncRNA
228004_at	ENSG00000259974	LINC00261	140828	lncRNA
239863_at	ENSG00000259994	AL353796.1	NA	lncRNA
241468_at	ENSG00000260011	AC132938.1	NA	lncRNA
230591_at	ENSG00000260018	AC040169.1	NA	lncRNA
236656_s_at	ENSG00000260025	CRIM1-DT	NA	lncRNA
224597_at	ENSG00000260032	NORAD	647979	lncRNA
229049_at	ENSG00000260034	LCMT1-AS2	100506655	lncRNA
238139_at	ENSG00000260063	AL512408.1	101928728	lncRNA
237048_at	ENSG00000260081	AF274858.1	105373383	transcribed_processed_pseudogene
237523_at	ENSG00000260081	AF274858.1	105373383	transcribed_processed_pseudogene
234448_at	ENSG00000260090	AC092435.3	NA	lncRNA
238559_at	ENSG00000260101	AC008074.2	101927402	lncRNA
232833_at	ENSG00000260118	AL157700.1	NA	lncRNA
234506_at	ENSG00000260151	LINC02673	NA	lncRNA
229715_at	ENSG00000260196	AC124798.1	NA	lncRNA
234449_at	ENSG00000260202	AL109954.1	NA	lncRNA
238031_at	ENSG00000260219	CD2BP2-DT	101928707	lncRNA
232579_at	ENSG00000260231	KDM7A-DT	100134229	lncRNA
232384_s_at	ENSG00000260249	AC007608.3	NA	lncRNA
239729_at	ENSG00000260257	AL035071.1	NA	lncRNA
227547_at	ENSG00000260257	AL035071.1	NA	lncRNA
228049_x_at	ENSG00000260260	SNHG19	100507303	lncRNA
238632_at	ENSG00000260265	LINC02562	NA	lncRNA
231627_at	ENSG00000260268	LINC00919	100505619	lncRNA
238089_at	ENSG00000260274	AC068338.2	NA	lncRNA
239211_at	ENSG00000260279	AC137932.1	105371414	lncRNA
241411_at	ENSG00000260293	AC106820.4	NA	lncRNA
230248_x_at	ENSG00000260296	AC095057.3	NA	lncRNA
231469_at	ENSG00000260305	NTRK3-AS1	283738	lncRNA
230302_at	ENSG00000260317	AC009812.4	NA	lncRNA
234800_at	ENSG00000260322	AC098657.2	NA	lncRNA
230510_at	ENSG00000260325	HSPB9	94086	protein_coding
230579_at	ENSG00000260329	AC007541.1	NA	lncRNA
239343_at	ENSG00000260329	AC007541.1	NA	lncRNA
223911_at	ENSG00000260394	LINC02867	105371184	lncRNA
240734_at	ENSG00000260402	AC133485.2	NA	lncRNA
243686_at	ENSG00000260412	AL353746.1	NA	lncRNA
238498_at	ENSG00000260418	AL023284.4	NA	lncRNA
230696_at	ENSG00000260442	ATP2A1-AS1	100289092	lncRNA
223745_at	ENSG00000260456	C16orf95	100506581	protein_coding
236362_at	ENSG00000260469	INSYN1-AS1	NA	lncRNA
233507_at	ENSG00000260484	AC131902.1	NA	lncRNA
232886_at	ENSG00000260495	AC009148.1	NA	lncRNA
240472_at	ENSG00000260578	AC110597.1	NA	lncRNA
240101_at	ENSG00000260589	STAM-AS1	102723166	lncRNA
244278_at	ENSG00000260624	AC018943.1	NA	lncRNA
237739_at	ENSG00000260629	BGLT3	103344929	lncRNA
234592_at	ENSG00000260633	AC010207.1	NA	lncRNA
233511_at	ENSG00000260653	AC237221.1	NA	lncRNA
