ensembl_gene_id	probe_id
ENSG00000262655	209437_s_at
ENSG00000262655	209436_at
ENSG00000262655	213994_s_at
ENSG00000262655	213993_at
ENSG00000262691	1559092_at
ENSG00000262703	1563019_at
ENSG00000262714	237063_at
ENSG00000262768	231298_at
ENSG00000262772	239639_at
ENSG00000262801	243897_at
ENSG00000262873	238217_at
ENSG00000262874	1560830_a_at
ENSG00000262877	244037_at
ENSG00000262877	236553_at
ENSG00000262879	227227_at
ENSG00000262879	236803_at
ENSG00000262919	226466_s_at
ENSG00000262943	214340_at
ENSG00000262999	1569767_at
ENSG00000263001	210892_s_at
ENSG00000263002	242953_at
ENSG00000263002	217663_at
ENSG00000263063	1560563_at
ENSG00000263069	1569078_at
ENSG00000263072	222170_at
ENSG00000263072	208136_s_at
ENSG00000263089	240495_at
ENSG00000263146	230889_at
ENSG00000263155	228568_at
ENSG00000263201	236593_at
ENSG00000263235	1560536_at
ENSG00000263279	243095_at
ENSG00000263293	236842_at
ENSG00000263412	1559578_at
ENSG00000263433	208566_at
ENSG00000263465	213152_s_at
ENSG00000263465	214789_x_at
ENSG00000263465	238929_at
ENSG00000263465	228760_at
ENSG00000263499	1570182_at
ENSG00000263528	214398_s_at
ENSG00000263528	204549_at
ENSG00000263547	1561277_at
ENSG00000263551	234712_at
ENSG00000263609	1564610_at
ENSG00000263624	1566884_at
ENSG00000263639	207430_s_at
ENSG00000263639	210297_s_at
ENSG00000263667	1564253_at
ENSG00000263698	1556333_at
ENSG00000263698	1556334_s_at
ENSG00000263711	1569264_at
ENSG00000263711	1561514_at
ENSG00000263724	1560522_at
ENSG00000263731	238704_at
ENSG00000263731	235203_at
ENSG00000263745	231679_at
ENSG00000263753	226235_at
ENSG00000263753	243426_at
ENSG00000263753	217506_at
ENSG00000263753	215283_at
ENSG00000263753	228160_at
ENSG00000263761	221136_at
ENSG00000263818	1564050_at
ENSG00000263823	1560250_s_at
ENSG00000263826	1556350_a_at
ENSG00000263874	238360_s_at
ENSG00000263938	1561606_at
ENSG00000263958	243742_at
ENSG00000263961	230381_at
ENSG00000264026	1564402_at
ENSG00000264112	239384_at
ENSG00000264112	229246_at
ENSG00000264112	226419_s_at
ENSG00000264176	217693_x_at
ENSG00000264177	233466_at
ENSG00000264243	1555222_a_at
ENSG00000264243	1555221_at
ENSG00000264247	226924_at
ENSG00000264278	1569832_at
ENSG00000264324	204296_at
ENSG00000264364	229106_at
ENSG00000264364	225494_at
ENSG00000264364	238467_at
ENSG00000264424	208148_at
ENSG00000264451	1561346_at
ENSG00000264451	1561347_a_at
ENSG00000264464	1562557_at
ENSG00000264515	1563872_at
ENSG00000264522	238994_at
ENSG00000264522	1555139_a_at
ENSG00000264522	220031_at
ENSG00000264522	227436_at
ENSG00000264522	229488_at
ENSG00000264522	238573_at
ENSG00000264538	236386_at
ENSG00000264575	229829_at
ENSG00000264589	1563367_at
ENSG00000264589	237536_at
ENSG00000264589	237331_s_at
ENSG00000264596	1564552_at
ENSG00000264630	1555939_at
ENSG00000264630	1555940_a_at
ENSG00000264635	222180_at
ENSG00000264643	1565152_at
ENSG00000264705	234180_at
ENSG00000264707	240264_at
ENSG00000264714	1560877_a_at
ENSG00000264727	217481_x_at
ENSG00000264735	1555205_at
ENSG00000264845	242867_x_at
ENSG00000264859	1556834_at
ENSG00000264859	1556835_s_at
ENSG00000264895	1558449_at
ENSG00000264920	235282_at
ENSG00000264943	1567030_at
ENSG00000264985	1560410_at
ENSG00000264985	1564559_at
ENSG00000265000	1561436_at
ENSG00000265055	242971_at
ENSG00000265060	220654_at
ENSG00000265096	237313_at
ENSG00000265107	214466_at
ENSG00000265107	226701_at
ENSG00000265121	243870_at
ENSG00000265125	1564203_at
ENSG00000265142	1558645_at
ENSG00000265142	236573_at
ENSG00000265148	228828_at
ENSG00000265148	228826_at
ENSG00000265158	1569761_x_at
ENSG00000265158	1569760_at
ENSG00000265203	210318_at
ENSG00000265206	230805_at
ENSG00000265206	230980_x_at
ENSG00000265222	243732_at
ENSG00000265241	1554602_at
ENSG00000265241	217857_s_at
ENSG00000265241	214113_s_at
ENSG00000265241	217856_at
ENSG00000265241	213852_at
ENSG00000265246	243510_at
ENSG00000265354	218119_at
ENSG00000265354	218118_s_at
ENSG00000265354	225535_s_at
ENSG00000265369	1559276_at
ENSG00000265399	1562759_at
ENSG00000265452	229926_at
ENSG00000265491	212742_at
ENSG00000265491	226468_at
ENSG00000265491	243976_at
ENSG00000265542	240669_at
ENSG00000265544	241552_at
ENSG00000265625	1560306_at
ENSG00000265666	228037_at
ENSG00000265688	1559352_a_at
ENSG00000265689	1565073_at
ENSG00000265692	1568899_at
ENSG00000265763	229901_at
ENSG00000265817	235846_at
ENSG00000265843	1560832_at
ENSG00000265845	1563241_at
ENSG00000265929	210450_at
ENSG00000265933	242683_at
ENSG00000265967	238024_at
ENSG00000265972	201008_s_at
ENSG00000265972	201009_s_at
ENSG00000265972	201010_s_at
ENSG00000265992	231381_at
ENSG00000266010	236118_at
ENSG00000266028	227649_s_at
ENSG00000266028	213329_at
ENSG00000266053	239450_at
ENSG00000266053	242676_at
ENSG00000266074	1559048_at
ENSG00000266074	1559049_a_at
ENSG00000266074	1559075_s_at
ENSG00000266074	219218_at
ENSG00000266094	1554834_a_at
ENSG00000266094	223322_at
ENSG00000266173	1557528_at
ENSG00000266200	211766_s_at
ENSG00000266256	1558849_at
ENSG00000266256	1558850_s_at
ENSG00000266256	241821_at
ENSG00000266265	1552813_at
ENSG00000266265	1552814_a_at
ENSG00000266289	1561739_at
ENSG00000266312	244564_at
ENSG00000266401	1556769_a_at
ENSG00000266405	1557488_at
ENSG00000266412	210774_s_at
ENSG00000266456	1561375_at
ENSG00000266472	222997_s_at
ENSG00000266498	224132_at
ENSG00000266505	1564429_at
ENSG00000266524	206159_at
ENSG00000266677	228078_at
ENSG00000266677	1570071_at
ENSG00000266680	1559322_at
ENSG00000266709	238664_s_at
ENSG00000266709	224508_at
ENSG00000266709	224507_s_at
ENSG00000266714	227743_at
ENSG00000266714	219173_at
ENSG00000266714	59375_at
ENSG00000266733	208008_at
ENSG00000266777	1566253_at
ENSG00000266835	242465_at
ENSG00000266844	231356_at
ENSG00000266865	1560994_x_at
ENSG00000266893	1562950_at
ENSG00000266897	215587_x_at
ENSG00000266904	1569318_at
ENSG00000266916	229205_at
ENSG00000266920	217211_at
ENSG00000266947	239063_at
ENSG00000266947	1557427_at
ENSG00000266952	1561090_at
ENSG00000266962	228595_at
ENSG00000266968	217085_at
ENSG00000266979	1561400_at
ENSG00000266985	1569515_a_at
ENSG00000266988	1562585_at
ENSG00000266990	1564905_at
ENSG00000267014	243060_at
ENSG00000267014	1559303_at
ENSG00000267023	1566984_at
ENSG00000267028	237749_at
ENSG00000267039	1563190_at
ENSG00000267040	238055_at
ENSG00000267040	241534_at
ENSG00000267041	244640_at
ENSG00000267057	244296_at
ENSG00000267057	241064_at
ENSG00000267060	238740_at
ENSG00000267073	239925_at
ENSG00000267080	1555981_at
ENSG00000267097	237612_at
ENSG00000267100	235014_at
ENSG00000267106	1557114_a_at
ENSG00000267107	230132_at
ENSG00000267123	241394_at
ENSG00000267127	215683_at
ENSG00000267128	230776_at
ENSG00000267134	1561455_at
ENSG00000267147	1560576_at
ENSG00000267150	244273_at
ENSG00000267152	235304_at
ENSG00000267160	232999_at
ENSG00000267172	1566586_at
ENSG00000267174	233217_at
ENSG00000267201	1563404_at
ENSG00000267204	1570013_at
ENSG00000267206	1559864_at
ENSG00000267213	232965_at
ENSG00000267221	236441_at
ENSG00000267222	1559374_at
ENSG00000267222	1559375_s_at
ENSG00000267232	228893_at
ENSG00000267239	1562065_at
ENSG00000267244	230940_at
ENSG00000267251	1558845_at
ENSG00000267252	241308_at
ENSG00000267254	1558809_s_at
ENSG00000267254	235779_at
ENSG00000267260	235358_at
ENSG00000267260	242070_at
ENSG00000267270	230477_at
ENSG00000267270	1557590_at
ENSG00000267272	235870_at
ENSG00000267278	1557783_at
ENSG00000267279	230574_at
ENSG00000267280	228978_at
ENSG00000267280	1555216_a_at
ENSG00000267281	214184_at
ENSG00000267283	229607_at
ENSG00000267287	233474_at
ENSG00000267296	220465_at
ENSG00000267317	227965_at
ENSG00000267321	235207_at
ENSG00000267322	240830_at
ENSG00000267322	240006_at
ENSG00000267334	1570267_at
ENSG00000267339	1557550_at
ENSG00000267342	1561508_at
ENSG00000267354	1570316_at
ENSG00000267365	1558234_at
ENSG00000267374	240365_at
ENSG00000267390	236054_at
ENSG00000267391	240598_at
ENSG00000267391	237410_x_at
ENSG00000267391	237757_at
ENSG00000267395	241822_at
ENSG00000267395	217062_at
ENSG00000267396	236490_at
ENSG00000267397	234051_at
ENSG00000267414	1569785_at
ENSG00000267421	243104_at
ENSG00000267426	1554468_s_at
ENSG00000267432	1569925_at
ENSG00000267454	238708_at
ENSG00000267454	231260_at
ENSG00000267458	212952_at
ENSG00000267458	214316_x_at
ENSG00000267465	242084_at
ENSG00000267466	1562764_at
ENSG00000267470	229328_at
ENSG00000267493	239126_at
ENSG00000267493	1552868_at
ENSG00000267496	221129_at
ENSG00000267508	236328_at
ENSG00000267519	235317_at
ENSG00000267519	1555847_a_at
ENSG00000267522	1562786_at
ENSG00000267532	230353_at
ENSG00000267534	208537_at
ENSG00000267534	227684_at
ENSG00000267535	1556533_at
ENSG00000267549	1565585_at
ENSG00000267575	235322_at
ENSG00000267575	1569478_s_at
ENSG00000267575	240121_x_at
ENSG00000267577	1560208_at
ENSG00000267586	1570208_at
ENSG00000267586	1561587_at
ENSG00000267586	1558903_at
ENSG00000267593	240276_at
ENSG00000267610	1570167_at
ENSG00000267640	236158_at
ENSG00000267649	237641_at
ENSG00000267650	1562979_at
ENSG00000267651	233602_at
ENSG00000267655	231515_at
ENSG00000267659	217471_at
ENSG00000267665	1556435_at
ENSG00000267672	1562961_at
ENSG00000267680	216983_s_at
ENSG00000267680	220019_s_at
ENSG00000267680	244462_at
ENSG00000267680	229123_at
ENSG00000267690	1560181_at
ENSG00000267709	1569961_at
ENSG00000267710	237899_at
ENSG00000267712	237344_at
ENSG00000267719	1563119_at
ENSG00000267733	243721_at
ENSG00000267745	236692_at
ENSG00000267749	1566643_a_at
ENSG00000267750	1557644_at
ENSG00000267757	234026_at
ENSG00000267757	1569086_at
ENSG00000267761	1563178_at
ENSG00000267784	1561230_at
ENSG00000267795	229599_at
ENSG00000267796	232534_at
ENSG00000267808	1569835_at
ENSG00000267811	242213_at
ENSG00000267838	235752_at
ENSG00000267855	1557532_at
ENSG00000267857	231245_s_at
ENSG00000267858	1568864_at
ENSG00000267872	1566689_at
ENSG00000267882	1558477_at
ENSG00000267892	1560063_a_at
ENSG00000267909	220887_at
ENSG00000267934	215335_at
ENSG00000268001	1569004_at
ENSG00000268001	242521_at
ENSG00000268006	240615_at
ENSG00000268061	239362_at
ENSG00000268061	235934_at
ENSG00000268089	220886_at
ENSG00000268089	238123_at
ENSG00000268095	237055_at
ENSG00000268104	219795_at
ENSG00000268129	229338_at
ENSG00000268153	232616_at
ENSG00000268157	1555617_x_at
ENSG00000268157	1555616_at
ENSG00000268170	1562727_at
ENSG00000268182	1557430_at
ENSG00000268189	1570133_at
ENSG00000268205	242691_at
ENSG00000268205	225256_at
ENSG00000268240	1568894_at
ENSG00000268307	236069_at
ENSG00000268324	236731_at
ENSG00000268362	1559449_a_at
ENSG00000268364	1557693_at
ENSG00000268388	243059_at
ENSG00000268388	242332_at
ENSG00000268403	229870_at
ENSG00000268433	240439_at
ENSG00000268460	232832_at
ENSG00000268471	231954_at
ENSG00000268472	1555180_at
ENSG00000268505	244284_at
ENSG00000268516	236093_at
ENSG00000268520	240933_at
ENSG00000268532	1562623_at
ENSG00000268536	239112_at
ENSG00000268573	1562988_at
ENSG00000268584	230310_at
ENSG00000268628	233997_at
ENSG00000268629	221429_x_at
ENSG00000268629	236848_s_at
ENSG00000268635	1565771_at
ENSG00000268655	242954_at
ENSG00000268658	1562348_at
ENSG00000268658	231470_at
ENSG00000268659	1556465_at
ENSG00000268798	1563014_at
ENSG00000268812	1554305_at
ENSG00000268818	224117_at
ENSG00000268845	243412_at
ENSG00000268864	1569006_at
ENSG00000268869	234281_at
ENSG00000268895	232462_s_at
ENSG00000268912	235835_at
ENSG00000268926	234835_at
ENSG00000268941	220698_at
ENSG00000268996	232420_x_at
ENSG00000269037	1556914_at
ENSG00000269038	1563426_a_at
ENSG00000269044	229384_at
ENSG00000269054	1556822_s_at
ENSG00000269113	241707_at
ENSG00000269113	244472_at
ENSG00000269113	230920_at
ENSG00000269155	239665_at
ENSG00000269176	205955_at
ENSG00000269186	231580_at
ENSG00000269189	233552_at
ENSG00000269190	220233_at
ENSG00000269210	1556244_s_at
ENSG00000269220	1556072_at
ENSG00000269289	1568647_at
ENSG00000269289	1568648_a_at
ENSG00000269292	1563431_x_at
ENSG00000269293	244730_x_at
ENSG00000269293	1557062_at
ENSG00000269313	1563318_s_at
ENSG00000269313	222944_s_at
ENSG00000269313	234927_s_at
ENSG00000269313	219965_s_at
ENSG00000269318	208301_at
ENSG00000269343	221963_x_at
ENSG00000269352	213690_s_at
ENSG00000269364	236768_at
ENSG00000269376	243983_at
ENSG00000269386	1556122_at
ENSG00000269386	1556123_a_at
ENSG00000269388	231056_at
ENSG00000269397	1560258_a_at
ENSG00000269399	1557325_at
ENSG00000269404	205861_at
ENSG00000269404	232739_at
ENSG00000269416	233142_at
ENSG00000269504	234546_at
ENSG00000269506	1562079_at
ENSG00000269556	1554105_at
ENSG00000269556	227880_s_at
ENSG00000269564	237882_at
ENSG00000269578	1559593_a_at
ENSG00000269604	228435_at
ENSG00000269609	214857_at
ENSG00000269653	210922_at
ENSG00000269696	1556422_at
ENSG00000269699	220653_at
ENSG00000269743	1561578_s_at
ENSG00000269743	1561660_at
ENSG00000269761	1554286_at
ENSG00000269821	244727_at
ENSG00000269821	243428_at
ENSG00000269821	243435_at
ENSG00000269821	237249_at
ENSG00000269834	236574_at
ENSG00000269837	227234_at
ENSG00000269859	1563344_at
ENSG00000269887	239210_at
ENSG00000269891	1557615_a_at
ENSG00000269893	225220_at
ENSG00000269918	243260_x_at
ENSG00000269929	227793_at
ENSG00000269938	1556625_a_at
ENSG00000269938	1556624_at
ENSG00000269939	239926_at
ENSG00000269940	244196_at
ENSG00000269956	240810_at
ENSG00000269958	226579_at
ENSG00000269961	239326_at
ENSG00000269973	235878_at
ENSG00000269973	235673_at
ENSG00000269973	230948_at
ENSG00000269984	1566108_at
ENSG00000269985	240361_at
ENSG00000269994	229761_at
ENSG00000270001	240177_at
ENSG00000270012	232199_at
ENSG00000270021	1558780_a_at
ENSG00000270049	240087_at
ENSG00000270059	1559257_a_at
ENSG00000270061	236751_at
ENSG00000270062	236506_at
ENSG00000270069	230127_at
ENSG00000270076	239209_at
ENSG00000270084	235712_at
ENSG00000270091	239698_at
ENSG00000270096	231560_at
ENSG00000270108	239793_at
ENSG00000270127	235987_at
ENSG00000270135	236654_s_at
ENSG00000270147	244505_at
ENSG00000270157	236585_at
ENSG00000270159	243425_at
ENSG00000270170	225657_at
ENSG00000270171	234677_at
ENSG00000270174	234177_at
ENSG00000270175	239389_at
ENSG00000270177	239094_at
ENSG00000270179	244571_s_at
ENSG00000270194	1553775_at
ENSG00000270207	224116_at
ENSG00000270344	244765_at
ENSG00000270362	1559403_at
ENSG00000270362	1559404_a_at
ENSG00000270379	1553378_a_at
ENSG00000270419	235829_at
ENSG00000270426	240415_at
ENSG00000270441	230616_at
ENSG00000270540	1561485_at
ENSG00000270558	1559006_at
ENSG00000270558	1559007_s_at
ENSG00000270571	243421_at
ENSG00000270574	240793_at
ENSG00000270583	1570424_at
ENSG00000270589	216297_at
ENSG00000270605	1557383_a_at
ENSG00000270607	240407_at
ENSG00000270624	244176_at
ENSG00000270640	241824_at
ENSG00000270641	231592_at
ENSG00000270647	202840_at
ENSG00000270661	1562665_at
ENSG00000270673	231071_at
ENSG00000270765	1552596_at
ENSG00000270792	229924_s_at
ENSG00000270806	237929_at
ENSG00000270816	1564601_at
ENSG00000270820	230729_at
ENSG00000270835	1569790_at
ENSG00000270885	244656_at
ENSG00000270885	235488_at
ENSG00000270937	244059_at
ENSG00000270959	1556827_at
ENSG00000271046	243185_at
ENSG00000271077	1566844_at
ENSG00000271122	236170_x_at
ENSG00000271133	230446_at
ENSG00000271138	217277_at
ENSG00000271141	242729_at
ENSG00000271147	1555902_at
ENSG00000271151	242309_at
ENSG00000271155	238754_at
ENSG00000271180	217451_at
ENSG00000271192	237358_at
ENSG00000271204	238619_at
ENSG00000271208	1556935_at
ENSG00000271234	243962_at
ENSG00000271259	236521_at
ENSG00000271320	241513_at
ENSG00000271327	239625_at
ENSG00000271360	1555209_at
ENSG00000271380	239666_at
ENSG00000271447	239273_s_at
ENSG00000271447	239272_at
ENSG00000271447	222937_s_at
ENSG00000271447	224207_x_at
ENSG00000271447	219909_at
ENSG00000271474	241873_at
ENSG00000271503	1555759_a_at
ENSG00000271503	1405_i_at
ENSG00000271503	204655_at
ENSG00000271522	1565857_at
ENSG00000271533	239577_at
ENSG00000271551	1566989_at
ENSG00000271551	1566990_x_at
ENSG00000271551	243155_at
ENSG00000271576	243707_at
ENSG00000271576	239280_at
ENSG00000271590	1562876_s_at
ENSG00000271601	235036_at
ENSG00000271601	225793_at
ENSG00000271605	217513_at
ENSG00000271614	238893_at
ENSG00000271646	235543_at
ENSG00000271646	238758_at
ENSG00000271714	1562920_at
ENSG00000271743	230562_at
ENSG00000271746	231413_at
ENSG00000271755	244424_at
ENSG00000271776	231354_at
ENSG00000271780	238971_at
ENSG00000271797	244684_at
ENSG00000271806	1569748_at
ENSG00000271824	237450_at
ENSG00000271828	1559652_at
ENSG00000271833	238227_at
ENSG00000271843	237240_at
ENSG00000271855	243921_at
ENSG00000271856	236198_at
ENSG00000271858	229636_at
ENSG00000271860	1556832_at
ENSG00000271870	229366_at
ENSG00000271917	233273_at
ENSG00000271918	235481_at
ENSG00000271918	240595_at
ENSG00000271933	1564148_at
ENSG00000271943	244101_at
ENSG00000271968	237909_at
ENSG00000271969	237430_at
ENSG00000271976	236897_at
ENSG00000271976	235531_at
ENSG00000271993	236500_at
ENSG00000272010	230927_at
ENSG00000272031	232735_at
ENSG00000272033	1564351_at
ENSG00000272037	1568903_at
ENSG00000272043	236169_at
ENSG00000272046	1561229_at
ENSG00000272047	213357_at
ENSG00000272047	232905_at
ENSG00000272047	1558934_a_at
ENSG00000272047	244294_at
ENSG00000272049	1564940_at
ENSG00000272077	242434_at
ENSG00000272079	235437_at
ENSG00000272084	232907_at
ENSG00000272086	236124_at
ENSG00000272097	1559685_at
ENSG00000272100	242848_x_at
ENSG00000272106	226644_at
ENSG00000272123	237728_at
ENSG00000272129	243302_at
ENSG00000272138	238369_s_at
ENSG00000272141	235663_at
ENSG00000272142	1556555_at
ENSG00000272143	243225_at
ENSG00000272143	230351_at
ENSG00000272144	1559331_x_at
ENSG00000272145	1558782_a_at
ENSG00000272153	243137_at
ENSG00000272154	231394_at
ENSG00000272156	237627_at
ENSG00000272163	223902_at
ENSG00000272167	1564262_at
ENSG00000272168	241047_at
ENSG00000272168	229280_s_at
ENSG00000272168	241671_x_at
ENSG00000272168	233481_at
ENSG00000272180	1557897_at
ENSG00000272195	1557674_s_at
ENSG00000272219	1558624_at
ENSG00000272221	230937_at
ENSG00000272223	239592_at
ENSG00000272256	231258_at
ENSG00000272256	242904_x_at
ENSG00000272269	1559064_at
ENSG00000272274	244119_at
ENSG00000272288	229444_at
ENSG00000272325	212608_s_at
ENSG00000272325	212605_s_at
ENSG00000272325	211973_at
ENSG00000272325	211976_at
ENSG00000272329	1569834_at
ENSG00000272333	217075_x_at
ENSG00000272333	203419_at
ENSG00000272335	236194_at
ENSG00000272338	237419_at
ENSG00000272341	243179_at
ENSG00000272343	238155_at
ENSG00000272345	1560071_a_at
ENSG00000272354	1558841_at
ENSG00000272361	243577_at
ENSG00000272374	244580_at
ENSG00000272398	209772_s_at
ENSG00000272398	208651_x_at
ENSG00000272398	216379_x_at
ENSG00000272398	209771_x_at
ENSG00000272398	266_s_at
ENSG00000272405	223632_s_at
ENSG00000272405	223633_s_at
ENSG00000272420	243308_at
ENSG00000272425	236627_at
ENSG00000272459	236596_at
ENSG00000272463	1559287_at
ENSG00000272477	1564776_at
ENSG00000272491	1569337_at
ENSG00000272505	1556580_a_at
ENSG00000272510	242947_at
ENSG00000272514	230273_at
ENSG00000272515	233434_at
ENSG00000272523	231046_at
ENSG00000272525	236174_at
ENSG00000272542	233332_at
ENSG00000272545	237500_at
ENSG00000272551	238934_at
ENSG00000272568	1560131_at
ENSG00000272568	1557434_at
ENSG00000272576	242096_at
ENSG00000272578	239924_at
ENSG00000272582	243515_at
ENSG00000272599	207917_at
ENSG00000272604	239423_at
ENSG00000272606	230598_at
ENSG00000272610	1561301_at
ENSG00000272620	1558216_at
ENSG00000272620	223779_at
ENSG00000272636	207311_at
ENSG00000272636	236045_x_at
ENSG00000272654	244049_at
ENSG00000272666	243754_at
ENSG00000272668	231116_at
ENSG00000272669	229548_at
ENSG00000272674	232099_at
ENSG00000272677	235607_at
ENSG00000272686	227010_at
ENSG00000272688	230604_at
ENSG00000272694	1563108_at
ENSG00000272711	239410_at
ENSG00000272711	222305_at
ENSG00000272732	244116_at
ENSG00000272734	232300_at
ENSG00000272745	242908_x_at
ENSG00000272750	1560148_at
ENSG00000272763	231250_at
ENSG00000272767	1552665_at
ENSG00000272774	238266_at
ENSG00000272808	1558649_at
ENSG00000272817	242010_at
ENSG00000272823	236996_at
ENSG00000272841	238623_at
ENSG00000272842	244066_at
ENSG00000272854	241646_s_at
ENSG00000272855	1560087_a_at
ENSG00000272870	1560460_at
ENSG00000272871	229923_at
ENSG00000272874	1561461_at
ENSG00000272886	218508_at
ENSG00000272886	225443_at
ENSG00000272888	244443_at
ENSG00000272888	225951_s_at
ENSG00000272899	236875_at
ENSG00000272902	237543_at
ENSG00000272906	223929_s_at
ENSG00000272906	223930_at
ENSG00000272909	239846_at
ENSG00000272913	229224_x_at
ENSG00000272914	242582_at
ENSG00000272922	243903_at
ENSG00000272927	1557777_at
ENSG00000272927	238153_at
ENSG00000272936	230149_at
ENSG00000272940	240954_at
ENSG00000272941	242596_at
ENSG00000272942	240124_at
ENSG00000272953	238107_at
ENSG00000272970	237270_at
ENSG00000272977	1557077_a_at
ENSG00000272983	1562232_at
ENSG00000272989	239643_at
ENSG00000272990	230605_at
ENSG00000272994	236958_at
ENSG00000273001	230675_at
ENSG00000273013	237147_at
ENSG00000273015	238916_at
ENSG00000273015	226413_at
ENSG00000273015	242523_at
ENSG00000273032	228804_at
ENSG00000273032	1558118_at
ENSG00000273032	215003_at
ENSG00000273032	1557451_at
ENSG00000273033	229699_at
ENSG00000273045	1552740_at
ENSG00000273059	236315_at
ENSG00000273066	236518_at
ENSG00000273079	210411_s_at
ENSG00000273079	210412_at
ENSG00000273079	239095_at
ENSG00000273080	239366_at
ENSG00000273106	239532_at
ENSG00000273108	230767_at
ENSG00000273111	231266_at
ENSG00000273115	224054_at
ENSG00000273117	229370_at
ENSG00000273125	1557017_at
ENSG00000273125	1557018_a_at
ENSG00000273142	238921_at
ENSG00000273142	235884_at
ENSG00000273148	229722_at
ENSG00000273151	227588_s_at
ENSG00000273151	224816_at
ENSG00000273156	243023_at
ENSG00000273162	230898_at
ENSG00000273172	244366_at
ENSG00000273183	236334_at
ENSG00000273216	243343_at
ENSG00000273218	1566798_at
ENSG00000273247	241388_at
ENSG00000273247	233264_at
ENSG00000273254	240406_at
ENSG00000273262	236713_at
ENSG00000273264	233485_at
ENSG00000273270	238690_at
ENSG00000273270	239154_at
ENSG00000273274	1563770_at
ENSG00000273287	1560511_at
ENSG00000273311	215725_at
ENSG00000273313	230439_at
ENSG00000273314	228899_at
ENSG00000273328	1559432_at
ENSG00000273329	235967_at
ENSG00000273329	242353_at
ENSG00000273335	231150_at
ENSG00000273344	235587_at
ENSG00000273355	244362_at
ENSG00000273356	1562745_at
ENSG00000273363	237294_at
ENSG00000273373	228455_at
ENSG00000273382	1559116_s_at
ENSG00000273384	236581_at
ENSG00000273387	1554649_at
ENSG00000273387	1554650_a_at
ENSG00000273403	240332_at
ENSG00000273409	1554224_at
ENSG00000273409	1554225_a_at
ENSG00000273451	230533_at
ENSG00000273455	243991_at
ENSG00000273474	242815_x_at
ENSG00000273487	215514_at
ENSG00000273492	244088_at
ENSG00000273523	1561237_at
ENSG00000273540	1553447_at
ENSG00000273540	237687_at
ENSG00000273552	237661_at
ENSG00000273559	218655_s_at
ENSG00000273559	222706_at
ENSG00000273576	213557_at
ENSG00000273597	1566203_at
ENSG00000273604	228066_at
ENSG00000273611	212544_at
ENSG00000273619	229570_at
ENSG00000273650	241684_at
ENSG00000273691	232396_at
ENSG00000273702	238646_at
ENSG00000273703	208515_at
ENSG00000273706	206230_at
ENSG00000273723	238501_at
ENSG00000273729	239690_at
ENSG00000273749	208923_at
ENSG00000273759	238920_at
ENSG00000273783	1559009_at
ENSG00000273802	215779_s_at
ENSG00000273802	210387_at
ENSG00000273805	242386_x_at
ENSG00000273820	217605_at
ENSG00000273820	230620_at
ENSG00000273824	1564626_at
ENSG00000273841	202168_at
ENSG00000273888	233106_at
ENSG00000273899	222057_at
ENSG00000273901	243731_at
ENSG00000273906	239858_at
ENSG00000273925	237743_at
ENSG00000273958	241890_at
ENSG00000273983	208496_x_at
ENSG00000274020	1556033_at
ENSG00000274020	1556456_at
ENSG00000274020	1556457_s_at
ENSG00000274031	241739_at
ENSG00000274070	225906_at
ENSG00000274104	229136_s_at
ENSG00000274180	1553872_at
ENSG00000274180	226657_at
ENSG00000274211	214015_at
ENSG00000274211	226572_at
ENSG00000274211	228662_at
ENSG00000274213	236898_at
ENSG00000274270	1556578_a_at
ENSG00000274281	217126_at
ENSG00000274286	208544_at
ENSG00000274290	208527_x_at
ENSG00000274330	242441_at
ENSG00000274331	215456_at
ENSG00000274421	1562948_at
ENSG00000274425	229859_at
ENSG00000274492	1563884_at
ENSG00000274523	1554410_a_at
ENSG00000274523	1554409_at
ENSG00000274523	221247_s_at
ENSG00000274523	238132_at
ENSG00000274536	229934_at
ENSG00000274565	244788_at
ENSG00000274588	238194_at
ENSG00000274605	240616_at
ENSG00000274618	208026_at
ENSG00000274641	214540_at
ENSG00000274698	244096_at
ENSG00000274712	235422_at
ENSG00000274718	1556940_at
ENSG00000274718	1556941_a_at
ENSG00000274736	210549_s_at
ENSG00000274736	210548_at
ENSG00000274749	1564960_at
ENSG00000274750	214616_at
ENSG00000274750	236278_at
ENSG00000274775	1561468_at
ENSG00000274818	239105_at
ENSG00000274828	231952_at
ENSG00000274849	242997_at
ENSG00000274895	1560934_at
ENSG00000274895	1560935_s_at
ENSG00000274922	236366_at
ENSG00000274925	1559702_at
ENSG00000274964	242228_at
ENSG00000274993	1561421_a_at
ENSG00000275004	215048_at
ENSG00000275004	229360_at
ENSG00000275004	230789_at
ENSG00000275023	1555155_at
ENSG00000275023	225628_s_at
ENSG00000275023	224784_at
ENSG00000275052	1568627_at
ENSG00000275052	222270_at
ENSG00000275052	224474_x_at
ENSG00000275052	233759_s_at
ENSG00000275052	226230_at
ENSG00000275055	229279_at
ENSG00000275066	1553165_at
ENSG00000275066	232982_at
ENSG00000275066	232981_s_at
ENSG00000275066	222715_s_at
ENSG00000275066	232387_at
ENSG00000275066	221937_at
ENSG00000275066	64418_at
ENSG00000275074	219665_at
ENSG00000275088	1562323_at
ENSG00000275088	1562324_a_at
ENSG00000275111	223792_at
ENSG00000275126	214562_at
ENSG00000275139	1566809_a_at
ENSG00000275152	207354_at
ENSG00000275162	234909_at
